k, Re(omega1), Im(omega1), Re(omega2), Im(omega2), ... [by BO]
+1.00000e-02 	+4.14204e-03 	+9.16870e-03 	+3.62816e-03 	+8.44367e-03 	+3.62816e-03 	-8.44367e-03 	-9.69599e-01 	-2.34343e-02 	
+2.00000e-02 	+8.86509e-03 	+1.91082e-02 	+6.79296e-03 	+1.62023e-02 	+6.79296e-03 	-1.62023e-02 	-9.39231e-01 	-4.48359e-02 	
+3.00000e-02 	+1.42583e-02 	+2.98700e-02 	+9.53177e-03 	+2.33098e-02 	+9.53177e-03 	-2.33098e-02 	-9.08857e-01 	-6.40628e-02 	
+4.00000e-02 	+2.04409e-02 	+4.15096e-02 	+1.18710e-02 	+2.97945e-02 	+1.18710e-02 	-2.97945e-02 	-8.78443e-01 	-8.09657e-02 	
+5.00000e-02 	+2.75752e-02 	+5.40840e-02 	+1.38271e-02 	+3.56782e-02 	+1.38271e-02 	-3.56782e-02 	-8.47969e-01 	-9.53932e-02 	
+6.00000e-02 	+3.58883e-02 	+6.76427e-02 	+1.54059e-02 	+4.09749e-02 	+1.54062e-02 	-4.09745e-02 	-8.17439e-01 	-1.07265e-01 	
+7.00000e-02 	+4.57117e-02 	+8.22038e-02 	+1.66011e-02 	+4.56850e-02 	+1.65964e-02 	-4.56825e-02 	-7.85652e-01 	-1.16767e-01 	
+8.00000e-02 	+5.75458e-02 	+9.76531e-02 	+1.74002e-02 	+4.97815e-02 	+1.73357e-02 	-4.97892e-02 	-7.51375e-01 	-1.17609e-01 	
+9.00000e-02 	+7.19750e-02 	+1.13486e-01 	+1.78104e-02 	+5.32025e-02 	+1.74743e-02 	-5.33437e-02 	-7.28363e-01 	-1.09308e-01 	
+1.00000e-01 	+8.92063e-02 	+1.28748e-01 	+1.78856e-02 	+5.58759e-02 	+1.68779e-02 	-5.65695e-02 	-7.14139e-01 	-1.04579e-01 	
+1.10000e-01 	+1.08804e-01 	+1.42547e-01 	+1.77208e-02 	+5.77581e-02 	+1.56104e-02 	-5.97726e-02 	-7.01619e-01 	-1.02554e-01 	
+1.20000e-01 	+1.30028e-01 	+1.54455e-01 	+1.74201e-02 	+5.88517e-02 	+1.38973e-02 	-6.31448e-02 	-6.87961e-01 	-1.01906e-01 	
+1.30000e-01 	+1.52212e-01 	+1.64438e-01 	+1.70683e-02 	+5.91953e-02 	+1.19827e-02 	-6.67336e-02 	-6.72757e-01 	-1.02554e-01 	
+1.40000e-01 	+1.74873e-01 	+1.72657e-01 	+1.67194e-02 	+5.88442e-02 	+1.00688e-02 	-7.05041e-02 	-6.56494e-01 	-1.04047e-01 	
+1.50000e-01 	+1.97693e-01 	+1.79332e-01 	+1.63976e-02 	+5.78536e-02 	+8.31675e-03 	-7.43821e-02 	-6.39574e-01 	-1.05797e-01 	
+1.60000e-01 	+2.20474e-01 	+1.84684e-01 	+1.61027e-02 	+5.62678e-02 	+6.85972e-03 	-7.82720e-02 	-6.22326e-01 	-1.07331e-01 	
+1.70000e-01 	+2.43094e-01 	+1.88912e-01 	+1.58164e-02 	+5.41145e-02 	+5.81237e-03 	-8.20593e-02 	-6.05077e-01 	-1.08326e-01 	
+1.80000e-01 	+2.65484e-01 	+1.92189e-01 	+1.55078e-02 	+5.14008e-02 	+5.27650e-03 	-8.56092e-02 	-5.88167e-01 	-1.08607e-01 	
+1.90000e-01 	+2.87604e-01 	+1.94659e-01 	+1.51358e-02 	+4.81115e-02 	+5.34369e-03 	-8.87624e-02 	-5.71931e-01 	-1.08145e-01 	
+2.00000e-01 	+3.09439e-01 	+1.96446e-01 	+1.46498e-02 	+4.42060e-02 	+6.09665e-03 	-9.13285e-02 	-5.56646e-01 	-1.07040e-01 	
+2.10000e-01 	+3.30983e-01 	+1.97653e-01 	+1.39863e-02 	+3.96132e-02 	+7.61084e-03 	-9.30787e-02 	-5.42504e-01 	-1.05484e-01 	
+2.20000e-01 	+3.52243e-01 	+1.98366e-01 	+1.30585e-02 	+3.42220e-02 	+9.95942e-03 	-9.37346e-02 	-5.29592e-01 	-1.03701e-01 	
+2.30000e-01 	+3.73228e-01 	+1.98657e-01 	+1.17333e-02 	+2.78648e-02 	+1.32292e-02 	-9.29530e-02 	-5.17907e-01 	-1.01905e-01 	
+2.40000e-01 	+3.93952e-01 	+1.98590e-01 	+9.77231e-03 	+2.02887e-02 	+1.75703e-02 	-9.03032e-02 	-5.07381e-01 	-1.00274e-01 	
+2.50000e-01 	+4.14430e-01 	+1.98215e-01 	+6.66671e-03 	+1.11295e-02 	+2.33528e-02 	-8.52534e-02 	-4.97917e-01 	-9.89343e-02 	
+2.60000e-01 	+4.34678e-01 	+1.97578e-01 	+1.15075e-03 	+9.44584e-05 	+3.16495e-02 	-7.73715e-02 	-4.89402e-01 	-9.79715e-02 	
+2.70000e-01 	+4.54713e-01 	+1.96716e-01 	-9.16887e-03 	-1.12455e-02 	+4.46116e-02 	-6.81412e-02 	-4.81726e-01 	-9.74344e-02 	
+2.80000e-01 	+4.74550e-01 	+1.95663e-01 	-2.30033e-02 	-1.85031e-02 	+6.06757e-02 	-6.19368e-02 	-4.74790e-01 	-9.73463e-02 	
+2.90000e-01 	+4.94206e-01 	+1.94447e-01 	-3.63105e-02 	-2.22216e-02 	+7.55223e-02 	-5.82930e-02 	-4.68504e-01 	-9.77122e-02 	
+3.00000e-01 	+5.13697e-01 	+1.93092e-01 	-4.85305e-02 	-2.44341e-02 	+8.83509e-02 	-5.53459e-02 	-4.62792e-01 	-9.85257e-02 	
+3.10000e-01 	+5.33036e-01 	+1.91620e-01 	-6.00115e-02 	-2.59620e-02 	+9.93441e-02 	-5.25132e-02 	-4.57589e-01 	-9.97727e-02 	
+3.20000e-01 	+5.52238e-01 	+1.90049e-01 	-7.10360e-02 	-2.71202e-02 	+1.08717e-01 	-4.97476e-02 	-4.52838e-01 	-1.01435e-01 	
+3.30000e-01 	+5.71317e-01 	+1.88396e-01 	-8.17860e-02 	-2.80505e-02 	+1.16677e-01 	-4.71573e-02 	-4.48492e-01 	-1.03491e-01 	
+3.40000e-01 	+5.90285e-01 	+1.86674e-01 	-9.23796e-02 	-2.88266e-02 	+1.23434e-01 	-4.48683e-02 	-4.44510e-01 	-1.05921e-01 	
+3.50000e-01 	+6.09154e-01 	+1.84896e-01 	-1.02896e-01 	-2.94918e-02 	+1.29192e-01 	-4.29765e-02 	-4.40857e-01 	-1.08702e-01 	
+3.60000e-01 	+6.27936e-01 	+1.83073e-01 	-1.13391e-01 	-3.00740e-02 	+1.34137e-01 	-4.15383e-02 	-4.37504e-01 	-1.11814e-01 	
+3.70000e-01 	+6.46641e-01 	+1.81215e-01 	-1.23902e-01 	-3.05927e-02 	+1.38430e-01 	-4.05770e-02 	-4.34423e-01 	-1.15235e-01 	
+3.80000e-01 	+6.65280e-01 	+1.79330e-01 	-1.34460e-01 	-3.10628e-02 	+1.42202e-01 	-4.00924e-02 	-4.31592e-01 	-1.18948e-01 	
+3.90000e-01 	+6.83863e-01 	+1.77426e-01 	-1.45084e-01 	-3.14959e-02 	+1.45562e-01 	-4.00695e-02 	-4.28991e-01 	-1.22933e-01 	
+4.00000e-01 	+7.02398e-01 	+1.75508e-01 	-1.55789e-01 	-3.19015e-02 	+1.48595e-01 	-4.04854e-02 	-4.26600e-01 	-1.27174e-01 	
+4.10000e-01 	+7.20895e-01 	+1.73584e-01 	-1.66589e-01 	-3.22877e-02 	+1.51370e-01 	-4.13129e-02 	-4.24405e-01 	-1.31656e-01 	
+4.20000e-01 	+7.39361e-01 	+1.71658e-01 	-1.77489e-01 	-3.26613e-02 	+1.53939e-01 	-4.25240e-02 	-4.22391e-01 	-1.36362e-01 	
+4.30000e-01 	+7.57804e-01 	+1.69734e-01 	-1.88496e-01 	-3.30284e-02 	+1.56345e-01 	-4.40910e-02 	-4.20544e-01 	-1.41281e-01 	
+4.40000e-01 	+7.76233e-01 	+1.67817e-01 	-1.99615e-01 	-3.33941e-02 	+1.58620e-01 	-4.59876e-02 	-4.18852e-01 	-1.46399e-01 	
+4.50000e-01 	+7.94653e-01 	+1.65911e-01 	-2.10847e-01 	-3.37627e-02 	+1.60789e-01 	-4.81894e-02 	-4.17305e-01 	-1.51704e-01 	
+4.60000e-01 	+8.13072e-01 	+1.64017e-01 	-2.22194e-01 	-3.41381e-02 	+1.62874e-01 	-5.06739e-02 	-4.15891e-01 	-1.57187e-01 	
+4.70000e-01 	+8.31496e-01 	+1.62139e-01 	-2.33656e-01 	-3.45233e-02 	+1.64889e-01 	-5.34207e-02 	-4.14603e-01 	-1.62837e-01 	
+4.80000e-01 	+8.49930e-01 	+1.60280e-01 	-2.45233e-01 	-3.49210e-02 	+1.66847e-01 	-5.64114e-02 	-4.13430e-01 	-1.68645e-01 	
+4.90000e-01 	+8.68381e-01 	+1.58440e-01 	-2.56923e-01 	-3.53332e-02 	+1.68757e-01 	-5.96296e-02 	-4.12366e-01 	-1.74602e-01 	
+5.00000e-01 	+8.86853e-01 	+1.56623e-01 	-2.68727e-01 	-3.57616e-02 	+1.70626e-01 	-6.30603e-02 	-4.11402e-01 	-1.80702e-01 	
+5.10000e-01 	+9.05353e-01 	+1.54828e-01 	-2.80643e-01 	-3.62075e-02 	+1.72461e-01 	-6.66903e-02 	-4.10531e-01 	-1.86937e-01 	
+5.20000e-01 	+9.23884e-01 	+1.53059e-01 	-2.92668e-01 	-3.66716e-02 	+1.74264e-01 	-7.05078e-02 	-4.09748e-01 	-1.93301e-01 	
+5.30000e-01 	+9.42452e-01 	+1.51315e-01 	-3.04801e-01 	-3.71544e-02 	+1.76040e-01 	-7.45021e-02 	-4.09046e-01 	-1.99788e-01 	
+5.40000e-01 	+9.61060e-01 	+1.49598e-01 	-3.17042e-01 	-3.76563e-02 	+1.77790e-01 	-7.86639e-02 	-4.08419e-01 	-2.06392e-01 	
+5.50000e-01 	+9.79713e-01 	+1.47907e-01 	-3.29386e-01 	-3.81772e-02 	+1.79517e-01 	-8.29845e-02 	-4.07862e-01 	-2.13109e-01 	
