Below are the first nkwall=min(nw,4*S+6)=14 solutions from BO, sorted by imag part, at 26-May-2021 16:02:05
kz[kn]           kx[kn]           k[kn]            theta[deg]       Re(omega1[wn])   Im(omega1[wn])   Re(omega2[wn])   Im(omega2[wn])   Re(omega3[wn])   Im(omega3[wn])   Re(omega4[wn])   Im(omega4[wn])   Re(omega5[wn])   Im(omega5[wn])   Re(omega6[wn])   Im(omega6[wn])   Re(omega7[wn])   Im(omega7[wn])   Re(omega8[wn])   Im(omega8[wn])   Re(omega9[wn])   Im(omega9[wn])   Re(omega10[wn])  Im(omega10[wn])  Re(omega11[wn])  Im(omega11[wn])  Re(omega12[wn])  Im(omega12[wn])  Re(omega13[wn])  Im(omega13[wn])  Re(omega14[wn])  Im(omega14[wn])  
4.700000e-01     8.203047e-05     4.700000e-01     1.000000e-02     -4.056134e-01    1.700932e-02     4.056134e-01     1.700932e-02     9.676860e-11     7.464196e-07     1.656348e+04     2.552936e-10     -1.567260e+04    1.931810e-11     -8.204992e-13    8.924283e-13     8.469076e-14     3.102428e-13     -1.637026e-13    5.641413e-14     -1.919182e-15    1.093338e-15     1.902072e-13     -1.057096e-13    -3.055161e-13    -2.972809e-13    -1.750725e+04    -2.016966e-12    1.567260e+04     -4.100588e-12    1.750725e+04     -1.865383e-11    
4.800000e-01     8.377580e-05     4.800000e-01     1.000000e-02     -4.096296e-01    1.668865e-02     4.096296e-01     1.668865e-02     6.594570e-07     5.499351e-10     -1.656348e+04    5.331499e-11     1.567265e+04     2.145286e-11     1.750729e+04     1.996577e-11     -1.973090e-12    1.737359e-12     4.138304e-14     1.036745e-13     -3.177447e-13    1.011414e-13     -3.695247e-15    -2.144781e-15    2.901032e-14     -4.039440e-14    7.644760e-14     -3.858240e-13    -1.567265e+04    -2.506061e-11    -1.750729e+04    -2.912308e-11    
4.900000e-01     8.552113e-05     4.900000e-01     1.000000e-02     -4.135180e-01    1.619579e-02     4.135180e-01     1.619579e-02     2.285598e-10     7.035064e-07     1.656348e+04     1.323195e-10     -1.567270e+04    6.375785e-12     1.567270e+04     2.041253e-12     3.300509e-13     9.871697e-14     -1.763742e-14    9.708819e-14     -1.249758e-12    5.363247e-14     2.357982e-15     8.170468e-16     1.175428e-13     -9.471889e-14    -1.720842e-13    -1.789530e-13    -1.750733e+04    -8.207811e-12    1.750733e+04     -1.471504e-11    
5.000000e-01     8.726646e-05     5.000000e-01     1.000000e-02     -4.172884e-01    1.553560e-02     4.172884e-01     1.553560e-02     -3.286938e-09    2.223842e-07     1.656348e+04     5.060990e-11     1.750737e+04     1.795943e-11     1.567275e+04     8.715556e-12     -1.244106e-13    1.675711e-13     2.034812e-12     1.381669e-13     6.659681e-14     4.065519e-15     9.630873e-18     -1.380467e-15    -1.749858e-13    -6.134750e-14    -4.154387e-14    -3.328725e-13    -1.750737e+04    -1.229165e-11    -1.567275e+04    -1.812225e-11    
5.100000e-01     8.901179e-05     5.100000e-01     1.000000e-02     4.209494e-01     1.471293e-02     -4.209494e-01    1.471293e-02     -3.576862e-07    6.675560e-10     1.656348e+04     3.194477e-10     -1.567280e+04    2.599908e-11     1.567280e+04     1.190116e-11     -3.792646e-13    7.435561e-13     -6.297575e-14    7.249933e-14     9.886572e-14     6.149754e-14     4.948535e-15     -5.085847e-16    -8.961119e-15    -1.249493e-14    3.519455e-13     -2.397324e-13    -1.750741e+04    -1.319295e-11    1.750741e+04     -2.814379e-11    
5.200000e-01     9.075712e-05     5.200000e-01     1.000000e-02     -4.245085e-01    1.373257e-02     4.245085e-01     1.373257e-02     -5.950018e-10    3.975156e-07     1.656348e+04     4.185690e-10     -1.567285e+04    2.322242e-11     -1.750745e+04    1.669506e-11     -1.661960e-13    2.133333e-13     -7.213415e-14    8.279673e-14     1.025972e-15     -2.534485e-16    7.128642e-14     -1.575094e-13    -1.768363e-13    -1.977784e-13    2.103566e-12     -4.748369e-13    1.567285e+04     -8.890926e-12    1.750745e+04     -1.961586e-11    
5.300000e-01     9.250245e-05     5.300000e-01     1.000000e-02     -4.279723e-01    1.259918e-02     4.279723e-01     1.259918e-02     -2.930910e-10    7.945806e-07     -1.656348e+04    7.064501e-11     -1.567290e+04    1.668582e-11     1.567290e+04     1.562932e-12     -8.706064e-13    8.443292e-14     7.509957e-14     8.172475e-14     -4.211861e-14    4.523828e-14     5.796936e-15     8.276196e-15     2.151229e-14     -1.068808e-13    -2.495196e-13    -4.230574e-13    -1.750749e+04    -2.746698e-12    1.750749e+04     -1.794112e-11    
5.400000e-01     9.424778e-05     5.400000e-01     1.000000e-02     -4.313465e-01    1.131723e-02     4.313465e-01     1.131723e-02     2.001428e-07     7.335594e-10     1.750754e+04     1.920442e-11     1.567296e+04     8.896614e-12     -1.656348e+04    5.934629e-12     8.770652e-14     1.654069e-13     3.631571e-13     1.570035e-13     -1.403234e-16    1.914155e-15     9.786805e-13     -9.039173e-15    -2.489799e-14    -1.230723e-14    -1.868320e-13    -4.726267e-14    1.656348e+04     -5.653631e-12    -1.750754e+04    -1.010585e-11    
5.500000e-01     9.599311e-05     5.500000e-01     1.000000e-02     -4.346362e-01    9.890996e-03     4.346362e-01     9.890996e-03     7.207064e-07     3.558469e-10     -1.656348e+04    2.323244e-10     1.750758e+04     1.332298e-11     1.567301e+04     1.197829e-11     -3.089662e-14    2.531773e-13     -1.489796e-13    1.630323e-13     2.034178e-13     1.485203e-13     -2.997012e-15    -1.223657e-15    -1.277904e-13    -9.050269e-14    1.239814e-13     -9.677723e-13    -1.567301e+04    -1.478872e-11    -1.750758e+04    -2.106464e-11    
5.600000e-01     9.773844e-05     5.600000e-01     1.000000e-02     -4.378459e-01    8.324540e-03     4.378459e-01     8.324540e-03     6.590021e-10     6.480323e-07     -1.656348e+04    5.176912e-10     -1.567307e+04    1.546343e-11     1.567307e+04     1.436970e-11     -1.624557e-13    9.763311e-13     6.429963e-15     6.756830e-14     1.111581e-13     4.018471e-14     -2.297141e-15    -2.601626e-15    -6.489032e-13    -1.070240e-13    8.915924e-14     -1.750998e-13    -1.750763e+04    -6.891850e-12    1.750763e+04     -1.030582e-11    
5.700000e-01     9.948377e-05     5.700000e-01     1.000000e-02     4.409797e-01     6.621728e-03     -4.409797e-01    6.621728e-03     3.693625e-11     7.878931e-07     -1.656348e+04    2.663680e-10     1.567312e+04     1.898719e-11     1.750767e+04     9.779076e-12     -9.893333e-13    1.374781e-12     1.234232e-13     7.591164e-14     -1.837857e-15    -8.816491e-16    -1.898773e-13    -1.623036e-14    1.132794e-13     -1.781284e-14    -8.172489e-14    -1.128135e-13    -1.567312e+04    -1.628501e-11    -1.750767e+04    -1.766955e-11    
5.800000e-01     1.012291e-04     5.800000e-01     1.000000e-02     -4.440410e-01    4.786213e-03     4.440410e-01     4.786213e-03     7.317705e-07     3.558462e-07     1.656348e+04     1.140502e-10     1.567318e+04     2.549308e-11     1.750772e+04     7.873929e-12     6.870816e-14     8.595293e-13     -6.892384e-15    1.166914e-14     -2.016889e-13    -8.235399e-16    1.304425e-14     -2.347236e-15    -1.950852e-13    -2.527369e-13    -2.548905e-13    -6.917645e-13    -1.567318e+04    -6.122529e-12    -1.750772e+04    -2.483912e-11    
5.900000e-01     1.029744e-04     5.900000e-01     1.000000e-02     4.470332e-01     2.821453e-03     -4.470332e-01    2.821453e-03     -1.293759e-10    1.124141e-06     -1.656348e+04    2.490895e-10     -1.567324e+04    2.768709e-11     -1.750776e+04    3.598966e-12     -6.817545e-15    1.035938e-12     -8.196867e-14    1.617427e-13     -2.740504e-14    7.643694e-15     1.603696e-15     -1.340743e-14    -1.021749e-13    -1.261576e-13    2.102858e-13     -2.252975e-13    1.567324e+04     -1.866399e-12    1.750776e+04     -2.428512e-11    
6.000000e-01     1.047198e-04     6.000000e-01     1.000000e-02     4.499591e-01     7.307111e-04     -4.499591e-01    7.307111e-04     -2.650629e-07    1.051472e-06     -1.656348e+04    1.909044e-10     1.750781e+04     3.149678e-11     1.567330e+04     4.544959e-12     -1.880742e-13    4.285841e-13     -2.219617e-13    1.822830e-13     -4.424313e-15    1.448087e-13     2.819383e-13     2.603151e-14     8.572249e-16     2.358594e-16     4.722666e-14     -2.286866e-13    -1.750781e+04    -6.547668e-12    -1.567330e+04    -3.266137e-11    
6.100000e-01     1.064651e-04     6.100000e-01     1.000000e-02     -1.656348e+04    1.322185e-10     -5.289359e-07    3.359804e-11     -1.750786e+04    6.180172e-12     3.915402e-13     3.688440e-13     -5.000623e-13    1.239141e-13     5.302899e-14     5.356522e-14     6.708597e-16     -1.746739e-15    4.092328e-13     -4.044685e-14    -7.786208e-15    -9.176989e-14    -1.567336e+04    -3.217428e-12    1.567336e+04     -4.339689e-12    1.750786e+04     -5.180397e-12    5.289384e-07     -3.270746e-11    1.656348e+04     -1.342624e-10    
6.200000e-01     1.082104e-04     6.200000e-01     1.000000e-02     -1.441914e-10    6.848797e-07     1.656348e+04     2.097306e-10     1.567342e+04     4.048018e-11     1.750791e+04     3.708370e-11     -7.842870e-13    9.258654e-13     -1.403626e-13    2.748063e-13     2.684934e-13     1.505024e-14     2.768899e-16     -7.867580e-16    8.243744e-14     -1.214189e-13    -3.975371e-14    -2.637969e-13    -1.567342e+04    -2.726317e-11    -1.750791e+04    -3.980045e-11    -1.656348e+04    -2.131684e-10    1.456101e-10     -6.848811e-07    
6.300000e-01     1.099557e-04     6.300000e-01     1.000000e-02     -6.562659e-11    9.865831e-07     -1.656348e+04    1.289655e-10     1.567348e+04     1.385239e-11     -1.567348e+04    1.090762e-11     2.352439e-15     5.529296e-13     -2.022033e-13    1.130024e-13     1.221050e-15     9.199214e-16     4.777595e-14     -7.148839e-14    -5.751721e-13    -1.208669e-13    1.407143e-13     -1.347268e-13    1.750796e+04     -4.601280e-12    -1.750796e+04    -4.804490e-12    1.656348e+04     -1.475393e-10    6.731670e-11     -9.865834e-07    
6.400000e-01     1.117011e-04     6.400000e-01     1.000000e-02     5.627568e-07     1.686796e-10     -1.656348e+04    1.150618e-10     1.750801e+04     9.751462e-12     1.567355e+04     9.568270e-12     2.228101e-13     6.591356e-13     1.657961e-13     1.340134e-13     4.604988e-16     -1.745818e-16    1.658133e-13     -9.005754e-15    4.649014e-14     -9.473666e-14    2.243931e-13     -6.242118e-13    -1.567355e+04    -1.229506e-11    -1.750801e+04    -1.551176e-11    1.656348e+04     -1.252329e-10    -5.627567e-07    -1.692226e-10    
6.500000e-01     1.134464e-04     6.500000e-01     1.000000e-02     1.656348e+04     3.344215e-10     2.201856e-07     2.243639e-10     1.567361e+04     3.273788e-12     -1.894576e-13    2.371400e-13     -2.298700e-14    1.326909e-13     7.890114e-14     5.841987e-14     -9.098626e-16    2.039262e-15     3.098998e-13     -2.182622e-13    -1.041769e-12    -1.352996e-12    -1.567361e+04    -1.606139e-12    -1.750807e+04    -3.390873e-12    1.750807e+04     -4.927724e-12    -2.201855e-07    -2.228559e-10    -1.656348e+04    -3.404723e-10    
6.600000e-01     1.151917e-04     6.600000e-01     1.000000e-02     -3.027721e-10    8.698484e-07     -1.656348e+04    1.464005e-10     1.567368e+04     1.009320e-11     1.750812e+04     2.205315e-12     -7.674474e-13    2.193270e-13     5.317359e-14     1.989109e-13     -1.981204e-14    1.078841e-13     -2.059689e-15    -5.189543e-15    -3.571119e-15    -1.165636e-13    4.886095e-13     -1.176700e-13    -1.567368e+04    -3.202617e-12    -1.750812e+04    -8.937641e-12    1.656348e+04     -1.551929e-10    3.041122e-10     -8.698470e-07    
6.700000e-01     1.169371e-04     6.700000e-01     1.000000e-02     -4.049620e-07    8.567452e-07     -1.656348e+04    3.784094e-10     1.750817e+04     2.230243e-11     1.567375e+04     1.410832e-11     4.532791e-13     1.627026e-12     -3.261542e-15    8.463064e-14     1.680502e-13     2.762787e-14     1.863322e-15     2.965015e-15     -1.321730e-13    -1.543615e-14    4.590463e-14     -6.319922e-14    -1.750817e+04    -9.554705e-12    -1.567375e+04    -3.076609e-11    1.656348e+04     -3.893483e-10    4.049595e-07     -8.567446e-07    
6.800000e-01     1.186824e-04     6.800000e-01     1.000000e-02     -1.332164e-11    1.043712e-06     -1.656348e+04    8.703461e-11     -1.567381e+04    1.739588e-11     -1.750823e+04    1.171095e-11     8.109804e-14     1.901426e-13     -2.638928e-13    1.176029e-13     -5.270740e-16    1.881170e-15     1.151762e-13     -5.840950e-14    7.786377e-13     -8.906971e-14    -2.444322e-14    -1.587110e-13    1.567381e+04     -8.457447e-12    1.750823e+04     -1.732746e-11    1.656348e+04     -9.235229e-11    1.263385e-11     -1.043712e-06    
6.900000e-01     1.204277e-04     6.900000e-01     1.000000e-02     -4.654667e-10    3.055150e-07     -1.656348e+04    3.813177e-10     1.750828e+04     7.819840e-12     -1.750828e+04    3.830210e-12     9.070026e-15     2.580324e-13     1.037103e-13     3.800030e-14     2.428746e-15     1.097601e-15     -1.170152e-13    -4.205736e-14    -1.809007e-14    -2.636778e-13    2.586190e-13     -9.871424e-13    1.567388e+04     -1.234418e-12    -1.567388e+04    -8.086481e-12    1.656348e+04     -3.940316e-10    4.650909e-10     -3.055150e-07    
7.000000e-01     1.221730e-04     7.000000e-01     1.000000e-02     3.518056e-07     7.479386e-10     -1.656348e+04    3.123936e-10     1.567395e+04     2.828407e-11     1.391075e-13     1.867014e-13     -3.634780e-14    1.713249e-13     1.750834e+04     3.374069e-14     -3.359126e-15    1.777480e-15     1.148790e-14     -1.489621e-13    1.518836e-12     -1.662609e-13    -5.574995e-14    -4.932924e-13    -1.567395e+04    -4.989494e-12    -1.750834e+04    -2.354933e-11    1.656348e+04     -3.127927e-10    -3.518066e-07    -7.476985e-10    
7.100000e-01     1.239184e-04     7.100000e-01     1.000000e-02     1.831943e-10     6.672661e-07     -1.656348e+04    1.066147e-10     -1.567402e+04    9.704347e-12     1.567402e+04     2.899058e-12     1.881649e-13     1.285627e-13     -5.637902e-14    1.470104e-14     -2.367352e-15    -1.130343e-15    2.394502e-13     -3.440418e-14    5.858077e-14     -9.473282e-14    9.981267e-13     -8.078526e-13    -1.750839e+04    -4.475527e-12    1.750839e+04     -7.999461e-12    1.656348e+04     -1.126828e-10    -1.818393e-10    -6.672654e-07    
7.200000e-01     1.256637e-04     7.200000e-01     1.000000e-02     -1.164393e-06    1.308643e-10     1.656349e+04     7.694538e-11     1.750845e+04     2.853321e-11     1.567410e+04     3.212573e-12     -5.530767e-13    4.299568e-13     3.452958e-13     2.658415e-13     -5.425511e-14    2.264697e-13     2.119061e-16     5.513041e-15     9.296071e-14     -3.643306e-14    -4.383265e-14    -9.395475e-14    -1.750845e+04    -7.188798e-12    -1.567410e+04    -3.643004e-11    -1.656349e+04    -9.151350e-11    1.164398e-06     -1.323941e-10    
7.300000e-01     1.274090e-04     7.300000e-01     1.000000e-02     2.895629e-10     1.301242e-06     1.656349e+04     1.440817e-11     -1.750851e+04    7.084967e-12     1.750851e+04     6.870880e-12     -9.471455e-14    1.021354e-13     1.210299e-14     8.769583e-14     -3.121094e-13    5.425542e-14     3.838100e-15     -6.203189e-15    1.953375e-14     -2.319280e-13    8.052822e-13     -5.853526e-13    1.567417e+04     -3.515714e-12    -1.567417e+04    -1.277396e-11    -1.656349e+04    -2.322601e-11    -2.912200e-10    -1.301240e-06    
7.400000e-01     1.291544e-04     7.400000e-01     1.000000e-02     1.656349e+04     2.618746e-10     -1.567424e+04    2.599072e-11     -1.750857e+04    2.072971e-11     6.885916e-07     1.532293e-11     4.144141e-13     2.925408e-13     -3.436951e-14    1.502968e-13     9.889087e-14     1.813700e-15     1.695934e-15     1.250812e-15     -2.279945e-13    -1.582790e-13    -1.093995e-13    -6.678781e-13    -6.885907e-07    -1.523652e-11    1.567424e+04     -2.387328e-11    1.750857e+04     -2.533563e-11    -1.656349e+04    -2.554853e-10    
7.500000e-01     1.308997e-04     7.500000e-01     1.000000e-02     -6.846398e-07    3.876460e-10     1.656349e+04     7.088763e-11     -1.567432e+04    1.620577e-11     1.567432e+04     8.401347e-12     3.016581e-13     3.261867e-13     -1.990320e-13    3.886964e-14     -1.671392e-15    1.542457e-15     9.505071e-14     -1.593790e-13    3.297466e-13     -1.914926e-13    -9.342589e-13    -6.941954e-13    -1.750863e+04    -1.235347e-11    1.750863e+04     -1.468393e-11    -1.656349e+04    -8.506195e-11    6.846368e-07     -3.879509e-10    
7.600000e-01     1.326450e-04     7.600000e-01     1.000000e-02     2.403113e-10     8.160966e-07     -1.656349e+04    7.924998e-11     -1.750869e+04    2.093203e-11     -1.567439e+04    7.784648e-12     7.551354e-13     1.485745e-12     -6.432818e-13    2.834492e-13     -5.040627e-14    4.756262e-14     1.598575e-13     3.685241e-14     -1.007564e-15    -1.065842e-15    4.618406e-14     -1.441669e-13    1.750869e+04     -4.965773e-12    1.567439e+04     -1.400074e-11    1.656349e+04     -9.267553e-11    -2.432273e-10    -8.160974e-07    
7.700000e-01     1.343904e-04     7.700000e-01     1.000000e-02     5.221314e-10     1.129920e-06     -1.656349e+04    2.357038e-10     -1.750875e+04    1.794802e-11     1.750875e+04     7.546404e-12     -2.816808e-13    2.321899e-13     -7.906690e-13    2.109596e-13     4.031582e-14     1.586013e-13     3.743748e-16     2.490944e-15     -9.842637e-14    -5.474725e-14    1.648112e-13     -1.688557e-13    -1.567447e+04    -4.988680e-12    1.567447e+04     -1.944427e-11    1.656349e+04     -2.375306e-10    -5.223643e-10    -1.129918e-06    
7.800000e-01     1.361357e-04     7.800000e-01     1.000000e-02     -2.057264e-11    1.163704e-06     -1.656349e+04    1.801095e-10     1.750881e+04     2.092382e-11     1.567455e+04     2.686682e-12     -1.366319e-12    1.143878e-12     6.063842e-14     1.418071e-14     -4.614362e-14    1.393129e-14     2.325982e-13     4.559904e-15     -6.948698e-15    -4.868214e-15    -1.228250e-13    -5.565326e-14    -1.750881e+04    -3.351451e-12    -1.567455e+04    -1.749916e-11    1.656349e+04     -1.929636e-10    2.298780e-11     -1.163702e-06    
7.900000e-01     1.378810e-04     7.900000e-01     1.000000e-02     1.656349e+04     4.719658e-10     -4.920818e-07    1.828752e-10     -1.567463e+04    1.948576e-11     1.567463e+04     1.227260e-11     -8.792179e-13    1.969753e-13     -1.516697e-14    1.853392e-13     2.769923e-13     1.518942e-13     -1.918434e-15    6.995990e-16     1.562452e-13     -5.744677e-14    -5.523475e-14    -1.324767e-13    -1.750888e+04    -7.259550e-12    1.750888e+04     -1.261374e-11    4.920801e-07     -1.830516e-10    -1.656349e+04    -4.914298e-10    
8.000000e-01     1.396263e-04     8.000000e-01     1.000000e-02     -3.191770e-11    1.426706e-06     1.656349e+04     1.824196e-10     -1.567471e+04    2.347049e-11     -1.750894e+04    4.759097e-12     1.567471e+04     4.387381e-12     -4.297922e-14    2.155310e-13     1.340801e-13     7.618698e-14     -2.328238e-13    4.148629e-14     -1.473195e-15    -6.960998e-15    -1.068357e-13    -1.227399e-13    3.229865e-13     -4.054179e-13    1.750894e+04     -1.747147e-11    -1.656349e+04    -2.053069e-10    2.904277e-11     -1.426706e-06    
8.100000e-01     1.413717e-04     8.100000e-01     1.000000e-02     -1.013545e-06    5.010388e-07     -1.656349e+04    4.762269e-11     -1.567479e+04    9.189246e-12     -1.750901e+04    3.221862e-12     1.567479e+04     1.927770e-12     -7.968709e-13    8.259616e-13     3.349198e-14     1.400542e-13     -2.043930e-13    1.326013e-13     -6.794649e-16    1.283008e-14     2.443486e-14     -6.881318e-15    -3.666880e-14    -3.216638e-13    1.750901e+04     -1.124210e-11    1.656349e+04     -6.930338e-11    1.013549e-06     -5.010419e-07    
8.200000e-01     1.431170e-04     8.200000e-01     1.000000e-02     1.100013e-10     1.374097e-06     -1.656349e+04    1.604838e-10     1.750907e+04     2.810921e-11     1.567487e+04     1.639713e-11     -1.496753e-13    1.890791e-13     -7.313012e-13    1.574699e-13     1.867991e-13     1.027864e-13     -2.677517e-15    -1.522811e-15    2.867371e-13     -5.188479e-15    -2.938740e-13    -4.822492e-14    -1.750907e+04    -1.616444e-11    -1.567487e+04    -2.759884e-11    1.656349e+04     -1.667135e-10    -1.099178e-10    -1.374094e-06    
8.300000e-01     1.448623e-04     8.300000e-01     1.000000e-02     -8.277895e-11    6.549315e-07     1.656349e+04     1.926111e-10     -1.567495e+04    2.397842e-11     -1.750914e+04    6.385497e-12     5.425449e-14     4.860787e-14     -1.170897e-13    2.821011e-14     -5.363984e-13    1.378995e-14     -1.458460e-13    6.947046e-15     6.499372e-15     -1.159203e-15    -2.446914e-13    -1.249275e-13    1.567495e+04     -1.240438e-11    1.750914e+04     -2.149804e-11    -1.656349e+04    -1.997986e-10    8.274102e-11     -6.549299e-07    
8.400000e-01     1.466077e-04     8.400000e-01     1.000000e-02     -8.157701e-08    2.956776e-10     1.656349e+04     1.374681e-10     -1.750921e+04    3.932249e-11     -1.567504e+04    3.017719e-11     2.804407e-13     2.634504e-13     -1.750916e-13    2.448218e-13     3.830135e-16     -9.510022e-16    1.333655e-13     -1.077354e-13    -1.866999e-13    -2.047517e-13    2.371235e-14     -4.456351e-13    1.750921e+04     -3.163482e-11    1.567504e+04     -4.226406e-11    -1.656349e+04    -1.406668e-10    8.157547e-08     -2.957357e-10    
8.500000e-01     1.483530e-04     8.500000e-01     1.000000e-02     1.761923e-07     1.737154e-09     1.656349e+04     3.018960e-10     1.567512e+04     1.587846e-11     -1.567512e+04    1.641217e-12     -4.423147e-13    3.366132e-13     2.312770e-14     1.433163e-13     -3.047528e-13    4.195157e-14     -1.024960e-15    1.385819e-15     2.136023e-13     -1.091775e-13    1.344882e-13     -2.097499e-13    1.750928e+04     -5.781121e-12    -1.750928e+04    -1.834452e-11    -1.656349e+04    -3.127151e-10    -1.761894e-07    -1.736763e-09    
8.600000e-01     1.500983e-04     8.600000e-01     1.000000e-02     7.922836e-07     2.345206e-10     1.656349e+04     8.496665e-11     -1.567521e+04    2.712129e-11     1.567521e+04     8.901772e-12     -6.621179e-13    1.388796e-12     2.636605e-15     1.143895e-13     2.490082e-13     8.196789e-14     -1.376701e-13    7.706918e-14     8.299285e-14     1.326255e-14     -3.478581e-15    3.073195e-15     -1.750934e+04    -5.537875e-12    1.750934e+04     -2.177166e-11    -1.656349e+04    -1.048887e-10    -7.922801e-07    -2.376639e-10    
8.700000e-01     1.518436e-04     8.700000e-01     1.000000e-02     -2.891089e-10    1.359141e-06     1.656349e+04     4.475530e-10     -1.567530e+04    1.845613e-11     -1.750941e+04    9.131006e-12     -3.406197e-13    2.957747e-13     2.183224e-15     2.774415e-15     4.967957e-14     -3.720711e-15    -5.067217e-13    -9.543172e-15    -7.405346e-14    -6.268045e-14    -3.118040e-13    -1.104076e-13    1.567530e+04     -8.773637e-12    1.750941e+04     -2.578382e-11    -1.656349e+04    -4.667618e-10    2.870161e-10     -1.359139e-06    
8.800000e-01     1.535890e-04     8.800000e-01     1.000000e-02     7.911415e-07     7.575514e-07     1.656349e+04     3.053909e-10     -1.750948e+04    9.506814e-12     -1.567538e+04    1.046639e-12     3.049654e-13     4.865198e-13     -8.253651e-14    1.245353e-13     -4.358648e-13    -3.361956e-15    1.138736e-14     -9.958983e-15    -1.138315e-13    -1.708940e-14    5.154482e-14     -4.345957e-14    1.750948e+04     -4.217691e-12    1.567538e+04     -1.592186e-11    -1.656349e+04    -3.196657e-10    -7.911408e-07    -7.575529e-07    
8.900000e-01     1.553343e-04     8.900000e-01     1.000000e-02     1.185521e-06     4.870173e-10     -1.656349e+04    3.617220e-10     1.750956e+04     1.158726e-11     1.567547e+04     1.096017e-11     -3.439420e-13    7.592239e-14     9.669510e-14     6.025105e-14     5.331030e-15     -3.077824e-16    -1.753344e-13    -3.841750e-14    8.249613e-13     -1.583232e-13    4.371939e-14     -1.671629e-13    -1.567547e+04    -1.545524e-11    -1.750956e+04    -1.675654e-11    1.656349e+04     -3.749624e-10    -1.185524e-06    -4.848325e-10    
9.000000e-01     1.570796e-04     9.000000e-01     1.000000e-02     6.196759e-11     1.479083e-06     1.656349e+04     2.630104e-10     1.567556e+04     1.954848e-11     1.750963e+04     4.064608e-12     -1.567556e+04    8.597019e-13     -8.590413e-15    1.454546e-13     -1.787834e-13    6.405028e-14     2.824865e-15     -2.590053e-15    3.540462e-13     -8.937325e-14    -3.352746e-13    -1.939751e-13    2.733982e-13     -6.541407e-13    -1.750963e+04    -1.565357e-11    -1.656349e+04    -2.736238e-10    -6.861054e-11    -1.479080e-06    
9.100000e-01     1.588250e-04     9.100000e-01     1.000000e-02     3.859502e-10     1.274633e-06     -1.656349e+04    5.980396e-11     -1.567565e+04    3.580736e-11     -1.750970e+04    1.476177e-11     6.960758e-13     2.306649e-13     6.527186e-14     1.852389e-13     -4.592789e-14    4.338580e-14     -4.064716e-16    6.625226e-15     -1.616449e-13    -8.348044e-15    1.214464e-13     -2.155324e-13    1.567565e+04     -2.149899e-11    1.750970e+04     -3.445738e-11    1.656349e+04     -7.694670e-11    -3.898876e-10    -1.274634e-06    
9.200000e-01     1.605703e-04     9.200000e-01     1.000000e-02     -7.828686e-07    8.362970e-07     1.656349e+04     5.507903e-11     1.750977e+04     1.718252e-11     1.567575e+04     9.048678e-12     3.528589e-13     2.190111e-13     -1.749588e-13    9.884412e-14     -4.412099e-15    4.803225e-15     1.323648e-13     -8.905526e-14    -6.052227e-14    -1.020470e-13    1.033552e-13     -4.601568e-13    -1.567575e+04    -3.199442e-12    -1.750977e+04    -7.256408e-12    -1.656349e+04    -7.782922e-11    7.828631e-07     -8.362988e-07    
9.300000e-01     1.623156e-04     9.300000e-01     1.000000e-02     4.160105e-10     3.928837e-07     -1.656349e+04    4.595460e-10     1.750985e+04     2.135967e-11     -1.750985e+04    4.350460e-12     -2.876535e-13    5.930253e-13     2.785894e-15     9.228764e-16     5.729267e-14     -2.925581e-15    -2.488874e-14    -5.233157e-14    -4.116580e-13    -8.007867e-14    4.176474e-13     -2.384462e-13    1.567584e+04     -4.129101e-12    -1.567584e+04    -2.385260e-11    1.656349e+04     -4.753274e-10    -4.134132e-10    -3.928843e-07    
9.400000e-01     1.640609e-04     9.400000e-01     1.000000e-02     -8.664615e-07    7.889942e-07     -1.656349e+04    3.782421e-10     -1.567593e+04    1.205449e-11     -1.750992e+04    5.038450e-12     2.313107e-13     3.675948e-13     -2.550682e-15    9.467290e-14     3.471950e-15     9.975303e-16     -9.123525e-14    -6.308155e-14    2.994444e-13     -2.633276e-13    -2.093737e-13    -2.949255e-13    1.567593e+04     -9.296074e-12    1.750992e+04     -1.492342e-11    1.656349e+04     -3.773453e-10    8.664634e-07     -7.889951e-07    
9.500000e-01     1.658063e-04     9.500000e-01     1.000000e-02     1.656349e+04     2.966593e-10     6.237708e-07     5.683122e-11     1.751000e+04     8.959357e-12     1.567603e+04     7.219160e-12     8.427814e-13     3.399708e-13     6.537004e-14     1.462908e-13     -8.420451e-14    4.815806e-14     -1.623522e-15    -1.044122e-15    6.421979e-14     -4.401216e-14    -1.901826e-13    -1.869588e-13    -1.567603e+04    -2.497556e-12    -1.751000e+04    -8.844076e-12    -6.237781e-07    -5.706975e-11    -1.656349e+04    -3.198201e-10    
9.600000e-01     1.675516e-04     9.600000e-01     1.000000e-02     1.289396e-06     5.530116e-07     1.656349e+04     4.330173e-10     -1.567612e+04    1.943836e-11     1.567612e+04     1.149471e-11     1.038347e-13     3.084894e-13     6.439403e-13     7.605246e-14     -6.535635e-14    3.128489e-14     1.272223e-13     2.475639e-14     -1.050025e-15    -1.511196e-15    -2.085648e-13    -1.362106e-13    -1.751008e+04    -1.224164e-11    1.751008e+04     -1.779753e-11    -1.656349e+04    -4.403387e-10    -1.289403e-06    -5.530114e-07    
