k, Re(omega1), Im(omega1), Re(omega2), Im(omega2), ... [by BO]
+1.00000e-01 	+1.89746e+00 	-2.66703e-02 	+2.45951e+00 	-4.91467e-04 	+3.00807e+00 	-9.92084e-03 	+4.00231e+00 	-1.39141e-02 	
+1.10000e-01 	+1.88967e+00 	-1.66933e-02 	+2.47427e+00 	-8.65959e-04 	+3.00948e+00 	-9.37246e-03 	+4.00257e+00 	-1.52860e-02 	
+1.20000e-01 	+1.87888e+00 	-1.13395e-02 	+2.48835e+00 	-1.44078e-03 	+3.01103e+00 	-8.69419e-03 	+4.00284e+00 	-1.66415e-02 	
+1.30000e-01 	+1.86654e+00 	-8.01481e-03 	+2.50163e+00 	-2.22672e-03 	+3.01278e+00 	-7.94157e-03 	+4.00313e+00 	-1.79751e-02 	
+1.40000e-01 	+1.85318e+00 	-5.78243e-03 	+2.51416e+00 	-3.13988e-03 	+3.01480e+00 	-7.13792e-03 	+4.00345e+00 	-1.92802e-02 	
+1.50000e-01 	+1.83907e+00 	-4.20980e-03 	+2.52595e+00 	-4.04216e-03 	+3.01713e+00 	-6.30317e-03 	+4.00380e+00 	-2.05487e-02 	
+1.60000e-01 	+1.82440e+00 	-3.06551e-03 	+2.53700e+00 	-4.79945e-03 	+3.01981e+00 	-5.46075e-03 	+4.00421e+00 	-2.17716e-02 	
+1.70000e-01 	+1.80931e+00 	-2.21261e-03 	+2.54721e+00 	-5.31941e-03 	+3.02289e+00 	-4.63909e-03 	+4.00469e+00 	-2.29389e-02 	
+1.80000e-01 	+1.79392e+00 	-1.56369e-03 	+2.55651e+00 	-5.56379e-03 	+3.02639e+00 	-3.87088e-03 	+4.00529e+00 	-2.40403e-02 	
+1.90000e-01 	+1.77829e+00 	-1.05971e-03 	+2.56478e+00 	-5.54215e-03 	+3.03036e+00 	-3.19043e-03 	+4.00604e+00 	-2.50625e-02 	
+2.00000e-01 	+1.76251e+00 	-6.59412e-04 	+2.57197e+00 	-5.29602e-03 	+3.03485e+00 	-2.62869e-03 	+4.00703e+00 	-2.59767e-02 	
+2.10000e-01 	+1.74663e+00 	-3.33809e-04 	+2.57804e+00 	-4.88170e-03 	+3.03990e+00 	-2.20488e-03 	+4.00839e+00 	-2.66609e-02 	
+2.20000e-01 	+1.73072e+00 	-6.28810e-05 	+2.58298e+00 	-4.35682e-03 	+3.04556e+00 	-1.91605e-03 	+4.00997e+00 	-2.65989e-02 	
+2.30000e-01 	+1.71481e+00 	+1.66680e-04 	+2.58680e+00 	-3.77210e-03 	+3.05186e+00 	-1.73188e-03 	+4.01102e+00 	-2.62251e-02 	
+2.40000e-01 	+1.69894e+00 	+3.63280e-04 	+2.58955e+00 	-3.16796e-03 	+3.05878e+00 	-1.60583e-03 	+4.01196e+00 	-2.59371e-02 	
+2.50000e-01 	+1.68315e+00 	+5.31954e-04 	+2.59127e+00 	-2.57407e-03 	+3.06626e+00 	-1.49826e-03 	+4.01294e+00 	-2.56540e-02 	
+2.60000e-01 	+1.66747e+00 	+6.75619e-04 	+2.59203e+00 	-2.01065e-03 	+3.07425e+00 	-1.38885e-03 	+4.01398e+00 	-2.53360e-02 	
+2.70000e-01 	+1.65191e+00 	+7.96039e-04 	+2.59187e+00 	-1.49027e-03 	+3.08266e+00 	-1.27215e-03 	+4.01511e+00 	-2.49660e-02 	
+2.80000e-01 	+1.63651e+00 	+8.94489e-04 	+2.59088e+00 	-1.01972e-03 	+3.09143e+00 	-1.14915e-03 	+4.01632e+00 	-2.45364e-02 	
+2.90000e-01 	+1.62127e+00 	+9.72172e-04 	+2.58910e+00 	-6.01628e-04 	+3.10049e+00 	-1.02242e-03 	+4.01761e+00 	-2.40446e-02 	
+3.00000e-01 	+1.60622e+00 	+1.03043e-03 	+2.58662e+00 	-2.35772e-04 	+3.10976e+00 	-8.94374e-04 	+4.01900e+00 	-2.34909e-02 	
