k, Re(omega1), Im(omega1), Re(omega2), Im(omega2), ... [by BO]
+1.00000e-02 	+6.43943e-02 	+1.48430e-02 	+1.00795e+00 	+8.44613e-13 	+4.11959e-02 	-1.60071e-02 	-9.93706e-01 	+8.14019e-13 	
+2.00000e-02 	+1.28491e-01 	+2.98418e-02 	+1.01790e+00 	+1.26023e-10 	+8.23878e-02 	-3.19660e-02 	-9.88797e-01 	+1.19211e-10 	
+3.00000e-02 	+1.91976e-01 	+4.51348e-02 	+1.03030e+00 	+2.17881e-09 	+1.23572e-01 	-4.78288e-02 	-9.85061e-01 	+1.84248e-09 	
+4.00000e-02 	+2.54510e-01 	+6.08230e-02 	+1.04569e+00 	+1.58272e-08 	+1.64745e-01 	-6.35469e-02 	-9.82335e-01 	+1.16813e-08 	
+5.00000e-02 	+3.15723e-01 	+7.69441e-02 	+1.06470e+00 	+5.49571e-08 	+2.05906e-01 	-7.90716e-02 	-9.80491e-01 	+4.31759e-08 	
+6.00000e-02 	+3.75222e-01 	+9.34434e-02 	+1.08807e+00 	-2.72083e-08 	+2.47052e-01 	-9.43532e-02 	-9.79430e-01 	+1.05163e-07 	
+7.00000e-02 	+4.32623e-01 	+1.10147e-01 	+1.11654e+00 	-1.13257e-06 	+2.88185e-01 	-1.09341e-01 	-9.79074e-01 	+1.63517e-07 	
+8.00000e-02 	+4.87599e-01 	+1.26755e-01 	+1.15077e+00 	-3.65564e-06 	+3.29309e-01 	-1.23984e-01 	-9.79364e-01 	+7.93433e-08 	
+9.00000e-02 	+5.39932e-01 	+1.42860e-01 	+1.19127e+00 	+2.23598e-06 	+3.70431e-01 	-1.38227e-01 	-9.80253e-01 	-4.41060e-07 	
+1.00000e-01 	+5.89553e-01 	+1.58005e-01 	+1.23838e+00 	+6.57867e-06 	+4.11563e-01 	-1.52016e-01 	-9.81704e-01 	-1.81431e-06 	
+1.10000e-01 	+6.36548e-01 	+1.71751e-01 	+1.29233e+00 	-2.70004e-04 	+4.52720e-01 	-1.65293e-01 	-9.83689e-01 	-4.38671e-06 	
+1.20000e-01 	+6.81115e-01 	+1.83735e-01 	+1.35286e+00 	-1.61088e-03 	+4.93928e-01 	-1.78000e-01 	-9.86186e-01 	-8.04878e-06 	
+1.30000e-01 	+7.23517e-01 	+1.93696e-01 	+1.41892e+00 	-4.79928e-03 	+5.35217e-01 	-1.90078e-01 	-9.89182e-01 	-1.17526e-05 	
+1.40000e-01 	+7.64028e-01 	+2.01472e-01 	+1.48912e+00 	-1.00661e-02 	+5.76626e-01 	-2.01470e-01 	-9.92667e-01 	-1.32150e-05 	
+1.50000e-01 	+8.02902e-01 	+2.06978e-01 	+1.56228e+00 	-1.72227e-02 	+6.18200e-01 	-2.12115e-01 	-9.96640e-01 	-9.27698e-06 	
+1.60000e-01 	+8.40350e-01 	+2.10182e-01 	+1.63756e+00 	-2.59563e-02 	+6.59993e-01 	-2.21959e-01 	-1.00111e+00 	+2.54274e-06 	
+1.70000e-01 	+8.76540e-01 	+2.11079e-01 	+1.71441e+00 	-3.59740e-02 	+7.02065e-01 	-2.30942e-01 	-1.00609e+00 	+2.09508e-05 	
+1.80000e-01 	+9.11592e-01 	+2.09678e-01 	+1.79241e+00 	-4.70392e-02 	+7.44482e-01 	-2.39005e-01 	-1.01161e+00 	+3.64439e-05 	
+1.90000e-01 	+9.45583e-01 	+2.05984e-01 	+1.87129e+00 	-5.89707e-02 	+7.87319e-01 	-2.46081e-01 	-1.01770e+00 	+2.65824e-05 	
+2.00000e-01 	+9.78546e-01 	+1.99995e-01 	+1.95084e+00 	-7.16312e-02 	+8.30666e-01 	-2.52094e-01 	-1.02439e+00 	-4.72321e-05 	
+2.10000e-01 	+1.01047e+00 	+1.91688e-01 	+2.03092e+00 	-8.49162e-02 	+8.74627e-01 	-2.56954e-01 	-1.03171e+00 	-2.39646e-04 	
+2.20000e-01 	+1.04130e+00 	+1.81016e-01 	+2.11140e+00 	-9.87456e-02 	+9.19341e-01 	-2.60550e-01 	-1.03966e+00 	-6.17167e-04 	
+2.30000e-01 	+1.07090e+00 	+1.67903e-01 	+2.19221e+00 	-1.13057e-01 	+9.64993e-01 	-2.62745e-01 	-1.04825e+00 	-1.25091e-03 	
+2.40000e-01 	+1.09905e+00 	+1.52242e-01 	+2.27328e+00 	-1.27801e-01 	+1.01185e+00 	-2.63377e-01 	-1.05743e+00 	-2.20864e-03 	
+2.50000e-01 	+1.12541e+00 	+1.33893e-01 	+2.35455e+00 	-1.42937e-01 	+1.06030e+00 	-2.62254e-01 	-1.06718e+00 	-3.54835e-03 	
+2.60000e-01 	+1.14937e+00 	+1.12718e-01 	+2.43598e+00 	-1.58434e-01 	+1.11097e+00 	-2.59193e-01 	-1.07742e+00 	-5.31472e-03 	
+2.70000e-01 	+1.16994e+00 	+8.87079e-02 	+2.51754e+00 	-1.74264e-01 	+1.16488e+00 	-2.54138e-01 	-1.08811e+00 	-7.53838e-03 	
+2.80000e-01 	+1.18551e+00 	+6.24135e-02 	+2.59920e+00 	-1.90405e-01 	+1.22366e+00 	-2.47601e-01 	-1.09920e+00 	-1.02370e-02 	
+2.90000e-01 	+1.19423e+00 	+3.60775e-02 	+2.68095e+00 	-2.06838e-01 	+1.28917e+00 	-2.41787e-01 	-1.11062e+00 	-1.34178e-02 	
+3.00000e-01 	+1.19663e+00 	+1.40703e-02 	+2.76276e+00 	-2.23547e-01 	+1.36090e+00 	-2.41032e-01 	-1.12233e+00 	-1.70794e-02 	
+3.10000e-01 	+1.19717e+00 	-1.39473e-03 	+2.84463e+00 	-2.40517e-01 	+1.43439e+00 	-2.47516e-01 	-1.13428e+00 	-2.12149e-02 	
+3.20000e-01 	+1.19928e+00 	-1.22801e-02 	+2.92654e+00 	-2.57737e-01 	+1.50624e+00 	-2.59248e-01 	-1.14643e+00 	-2.58129e-02 	
+3.30000e-01 	+1.20359e+00 	-2.09046e-02 	+3.00847e+00 	-2.75194e-01 	+1.57579e+00 	-2.73880e-01 	-1.15876e+00 	-3.08598e-02 	
+3.40000e-01 	+1.20976e+00 	-2.85573e-02 	+3.09043e+00 	-2.92879e-01 	+1.64342e+00 	-2.90099e-01 	-1.17124e+00 	-3.63402e-02 	
+3.50000e-01 	+1.21735e+00 	-3.58629e-02 	+3.17241e+00 	-3.10784e-01 	+1.70957e+00 	-3.07255e-01 	-1.18383e+00 	-4.22382e-02 	
+3.60000e-01 	+1.22601e+00 	-4.31281e-02 	+3.25439e+00 	-3.28900e-01 	+1.77459e+00 	-3.25019e-01 	-1.19652e+00 	-4.85375e-02 	
+3.70000e-01 	+1.23548e+00 	-5.05090e-02 	+3.33639e+00 	-3.47221e-01 	+1.83874e+00 	-3.43215e-01 	-1.20929e+00 	-5.52223e-02 	
+3.80000e-01 	+1.24557e+00 	-5.80869e-02 	+3.41838e+00 	-3.65739e-01 	+1.90221e+00 	-3.61741e-01 	-1.22213e+00 	-6.22770e-02 	
+3.90000e-01 	+1.25616e+00 	-6.59044e-02 	+3.50038e+00 	-3.84449e-01 	+1.96514e+00 	-3.80538e-01 	-1.23502e+00 	-6.96867e-02 	
+4.00000e-01 	+1.26714e+00 	-7.39824e-02 	+3.58237e+00 	-4.03346e-01 	+2.02764e+00 	-3.99566e-01 	-1.24795e+00 	-7.74370e-02 	
+4.10000e-01 	+1.27843e+00 	-8.23303e-02 	+3.66435e+00 	-4.22423e-01 	+2.08978e+00 	-4.18800e-01 	-1.26092e+00 	-8.55144e-02 	
+4.20000e-01 	+1.28997e+00 	-9.09502e-02 	+3.74633e+00 	-4.41677e-01 	+2.15163e+00 	-4.38224e-01 	-1.27391e+00 	-9.39060e-02 	
+4.30000e-01 	+1.30171e+00 	-9.98401e-02 	+3.82829e+00 	-4.61103e-01 	+2.21323e+00 	-4.57824e-01 	-1.28692e+00 	-1.02600e-01 	
+4.40000e-01 	+1.31362e+00 	-1.08996e-01 	+3.91024e+00 	-4.80696e-01 	+2.27464e+00 	-4.77593e-01 	-1.29994e+00 	-1.11584e-01 	
+4.50000e-01 	+1.32567e+00 	-1.18412e-01 	+3.99218e+00 	-5.00454e-01 	+2.33587e+00 	-4.97521e-01 	-1.31297e+00 	-1.20848e-01 	
+4.60000e-01 	+1.33783e+00 	-1.28081e-01 	+4.07410e+00 	-5.20371e-01 	+2.39696e+00 	-5.17605e-01 	-1.32600e+00 	-1.30381e-01 	
+4.70000e-01 	+1.35008e+00 	-1.37997e-01 	+4.15601e+00 	-5.40444e-01 	+2.45792e+00 	-5.37840e-01 	-1.33903e+00 	-1.40174e-01 	
+4.80000e-01 	+1.36241e+00 	-1.48153e-01 	+4.23790e+00 	-5.60671e-01 	+2.51878e+00 	-5.58221e-01 	-1.35205e+00 	-1.50219e-01 	
+4.90000e-01 	+1.37480e+00 	-1.58542e-01 	+4.31977e+00 	-5.81048e-01 	+2.57956e+00 	-5.78746e-01 	-1.36507e+00 	-1.60505e-01 	
+5.00000e-01 	+1.38724e+00 	-1.69157e-01 	+4.40162e+00 	-6.01571e-01 	+2.64026e+00 	-5.99410e-01 	-1.37807e+00 	-1.71026e-01 	
