k, Re(omega1), Im(omega1), Re(omega2), Im(omega2), ... [by BO]
+1.90100e+01 	+1.95532e+04 	+1.95862e-11 	+1.87753e+04 	+1.87487e-11 	+1.71160e+04 	+1.53472e-11 	+1.51910e+02 	-1.63151e-12 	+9.87594e-01 	-3.46613e-03 	
+1.95100e+01 	+1.96263e+04 	-1.18632e-11 	+1.88550e+04 	+2.85126e-11 	+1.71297e+04 	-6.44563e-12 	+1.58556e+02 	+1.71481e-12 	+9.87721e-01 	-3.88559e-03 	
+2.00100e+01 	+1.97015e+04 	-1.41391e-11 	+1.89368e+04 	+1.25601e-10 	+1.71427e+04 	+6.47916e-12 	+1.65255e+02 	-1.32851e-11 	+9.87830e-01 	-4.31567e-03 	
+2.05100e+01 	+1.97787e+04 	+6.53550e-12 	+1.90207e+04 	-7.92604e-12 	+1.71550e+04 	+3.41063e-12 	+1.72001e+02 	+2.84590e-13 	+9.87923e-01 	-4.75524e-03 	
+2.10100e+01 	+1.98579e+04 	-9.12321e-12 	+1.91068e+04 	+2.91932e-11 	+1.71667e+04 	-1.20699e-11 	+1.78789e+02 	-1.66657e-11 	+9.88003e-01 	-5.20334e-03 	
+2.15100e+01 	+1.99390e+04 	+2.84114e-13 	+1.91948e+04 	+4.16873e-11 	+1.71779e+04 	+5.24911e-12 	+1.85613e+02 	+1.35308e-11 	+9.88070e-01 	-5.65916e-03 	
+2.20100e+01 	+2.00221e+04 	-3.02270e-12 	+1.92849e+04 	-4.45169e-11 	+1.71885e+04 	-1.23523e-11 	+1.92467e+02 	-5.00817e-13 	+9.88125e-01 	-6.12198e-03 	
+2.25100e+01 	+2.01071e+04 	+1.26334e-11 	+1.93769e+04 	-7.17841e-12 	+1.71985e+04 	+6.27358e-12 	+1.99347e+02 	+3.86716e-12 	+9.88169e-01 	-6.59121e-03 	
+2.30100e+01 	+2.01940e+04 	-1.00632e-11 	+1.94708e+04 	-1.53656e-11 	+1.72080e+04 	-9.45376e-12 	+2.06247e+02 	+1.08075e-11 	+9.88203e-01 	-7.06633e-03 	
+2.35100e+01 	+2.02827e+04 	-1.01574e-11 	+1.95666e+04 	-5.95847e-11 	+1.72171e+04 	-2.46661e-11 	+2.13162e+02 	+9.38287e-12 	+9.88229e-01 	-7.54691e-03 	
+2.40100e+01 	+2.03732e+04 	+1.09006e-11 	+1.96643e+04 	+1.01054e-10 	+1.72257e+04 	+3.18345e-11 	+2.20088e+02 	-8.85598e-12 	+9.88245e-01 	-8.03256e-03 	
+2.45100e+01 	+2.04655e+04 	+4.84795e-12 	+1.97637e+04 	+7.75949e-11 	+1.72339e+04 	+1.66763e-11 	+2.27020e+02 	-5.48990e-12 	+9.88254e-01 	-8.52295e-03 	
+2.50100e+01 	+2.05595e+04 	-1.30076e-11 	+1.98649e+04 	+4.80871e-12 	+1.72417e+04 	-7.93737e-13 	+2.33954e+02 	-1.12242e-11 	+9.88256e-01 	-9.01781e-03 	
+2.55100e+01 	+2.06553e+04 	+9.00520e-12 	+1.99678e+04 	-2.98754e-11 	+1.72491e+04 	-4.81762e-12 	+2.40885e+02 	+2.50705e-11 	+9.88251e-01 	-9.51688e-03 	
+2.60100e+01 	+2.07527e+04 	+1.43333e-11 	+2.00723e+04 	-2.73802e-11 	+1.72561e+04 	+7.22911e-12 	+2.47809e+02 	+1.41162e-11 	+9.88239e-01 	-1.00199e-02 	
+2.65100e+01 	+2.08518e+04 	+7.88746e-12 	+2.01786e+04 	+1.56921e-11 	+1.72628e+04 	+1.45087e-11 	+2.54723e+02 	-1.02650e-11 	+9.88222e-01 	-1.05268e-02 	
+2.70100e+01 	+2.09525e+04 	+7.35484e-12 	+2.02864e+04 	+6.82140e-12 	+1.72692e+04 	+6.16767e-12 	+2.61622e+02 	-3.04331e-12 	+9.88199e-01 	-1.10374e-02 	
+2.75100e+01 	+2.10548e+04 	-1.18676e-11 	+2.03958e+04 	-2.09345e-11 	+1.72753e+04 	-1.25756e-11 	+2.68504e+02 	+9.03322e-12 	+9.88170e-01 	-1.15514e-02 	
+2.80100e+01 	+2.11586e+04 	-1.58629e-11 	+2.05067e+04 	-4.36027e-11 	+1.72810e+04 	-2.37484e-11 	+2.75364e+02 	-2.75972e-12 	+9.88136e-01 	-1.20688e-02 	
+2.85100e+01 	+2.12640e+04 	+1.60747e-12 	+2.06192e+04 	+4.79521e-12 	+1.72865e+04 	+6.93445e-13 	+2.82200e+02 	-6.12582e-12 	+9.88097e-01 	-1.25895e-02 	
+2.90100e+01 	+2.13708e+04 	-1.43323e-11 	+2.07331e+04 	+3.98309e-12 	+1.72918e+04 	-9.53077e-12 	+2.89009e+02 	-1.95019e-11 	+9.88053e-01 	-1.31134e-02 	
+2.95100e+01 	+2.14792e+04 	-1.80826e-11 	+2.08485e+04 	-1.50422e-11 	+1.72968e+04 	-9.62324e-12 	+2.95787e+02 	-3.61385e-12 	+9.88005e-01 	-1.36404e-02 	
+3.00100e+01 	+2.15890e+04 	+5.48591e-11 	+2.09653e+04 	-2.71779e-11 	+1.73016e+04 	+2.18500e-11 	+3.02532e+02 	+4.08620e-11 	+9.87952e-01 	-1.41704e-02 	
+3.05100e+01 	+2.17002e+04 	-7.84327e-12 	+2.10834e+04 	+4.15623e-11 	+1.73062e+04 	+1.62892e-11 	+3.09241e+02 	-1.47423e-11 	+9.87894e-01 	-1.47034e-02 	
+3.10100e+01 	+2.18129e+04 	-5.68112e-12 	+2.12030e+04 	-4.13322e-11 	+1.73105e+04 	-1.76510e-11 	+3.15912e+02 	+6.65364e-12 	+9.87833e-01 	-1.52394e-02 	
+3.15100e+01 	+2.19269e+04 	-1.04962e-12 	+2.13238e+04 	+2.62474e-11 	+1.73147e+04 	+4.87350e-12 	+3.22542e+02 	-7.42035e-12 	+9.87767e-01 	-1.57781e-02 	
+3.20100e+01 	+2.20422e+04 	-1.31907e-11 	+2.14460e+04 	+8.24323e-12 	+1.73187e+04 	-4.55628e-12 	+3.29130e+02 	-9.19934e-12 	+9.87697e-01 	-1.63198e-02 	
+3.25100e+01 	+2.21589e+04 	+3.68697e-11 	+2.15694e+04 	+5.62998e-14 	+1.73225e+04 	+1.56648e-11 	+3.35673e+02 	+2.71606e-11 	+9.87622e-01 	-1.68643e-02 	
+3.30100e+01 	+2.22769e+04 	-1.41232e-11 	+2.16941e+04 	-1.28381e-11 	+1.73262e+04 	-6.46376e-12 	+3.42170e+02 	+1.25918e-13 	+9.87544e-01 	-1.74115e-02 	
+3.35100e+01 	+2.23961e+04 	+1.19142e-11 	+2.18200e+04 	+5.77961e-11 	+1.73297e+04 	+2.57856e-11 	+3.48619e+02 	-1.68815e-11 	+9.87462e-01 	-1.79616e-02 	
+3.40100e+01 	+2.25166e+04 	+2.71974e-11 	+2.19472e+04 	+4.20984e-11 	+1.73330e+04 	+2.37506e-11 	+3.55017e+02 	+1.61848e-12 	+9.87375e-01 	-1.85145e-02 	
+3.45100e+01 	+2.26384e+04 	-3.37520e-11 	+2.20754e+04 	-5.84807e-11 	+1.73363e+04 	-3.96956e-11 	+3.61365e+02 	+6.34895e-12 	+9.87284e-01 	-1.90701e-02 	
+3.50100e+01 	+2.27613e+04 	-3.24345e-11 	+2.22049e+04 	-7.00716e-11 	+1.73394e+04 	-4.60021e-11 	+3.67659e+02 	+9.61021e-12 	+9.87189e-01 	-1.96286e-02 	
+3.55100e+01 	+2.28855e+04 	-5.92091e-12 	+2.23355e+04 	-2.57456e-11 	+1.73423e+04 	-1.36171e-12 	+3.73900e+02 	+4.10339e-12 	+9.87090e-01 	-2.01899e-02 	
+3.60100e+01 	+2.30108e+04 	-3.66027e-11 	+2.24671e+04 	+1.28555e-12 	+1.73452e+04 	-1.46667e-11 	+3.80085e+02 	-4.15902e-11 	+9.86986e-01 	-2.07540e-02 	
+3.65100e+01 	+2.31372e+04 	+1.45055e-11 	+2.25999e+04 	+5.63955e-11 	+1.73479e+04 	+3.17261e-11 	+3.86214e+02 	-2.46231e-11 	+9.86878e-01 	-2.13210e-02 	
+3.70100e+01 	+2.32648e+04 	-2.39759e-11 	+2.27337e+04 	+2.56813e-11 	+1.73506e+04 	+6.28354e-12 	+3.92286e+02 	-3.11420e-11 	+9.86765e-01 	-2.18908e-02 	
+3.75100e+01 	+2.33935e+04 	-2.25951e-11 	+2.28686e+04 	-2.94439e-11 	+1.73531e+04 	-2.31124e-11 	+3.98300e+02 	-2.16793e-11 	+9.86648e-01 	-2.24636e-02 	
+3.80100e+01 	+2.35233e+04 	+8.40086e-12 	+2.30045e+04 	-1.69063e-11 	+1.73555e+04 	-4.32471e-12 	+4.04254e+02 	+1.57255e-11 	+9.86526e-01 	-2.30394e-02 	
+3.85100e+01 	+2.36541e+04 	-2.33485e-11 	+2.31414e+04 	-1.93271e-11 	+1.73579e+04 	-1.64090e-11 	+4.10150e+02 	-1.64320e-11 	+9.86398e-01 	-2.36181e-02 	
+3.90100e+01 	+2.37860e+04 	-6.05518e-12 	+2.32793e+04 	-2.56343e-11 	+1.73601e+04 	-8.44138e-12 	+4.15985e+02 	+1.69763e-11 	+9.86266e-01 	-2.41999e-02 	
