Below are the first nkwall=min(nw,4*S+6)=14 solutions from BO, sorted by imag part, at 26-Dec-2020 14:48:42
kz[kn]           kx[kn]           k[kn]            theta[deg]       Re(omega1[wn])   Im(omega1[wn])   Re(omega2[wn])   Im(omega2[wn])   Re(omega3[wn])   Im(omega3[wn])   Re(omega4[wn])   Im(omega4[wn])   Re(omega5[wn])   Im(omega5[wn])   Re(omega6[wn])   Im(omega6[wn])   Re(omega7[wn])   Im(omega7[wn])   Re(omega8[wn])   Im(omega8[wn])   Re(omega9[wn])   Im(omega9[wn])   Re(omega10[wn])  Im(omega10[wn])  Re(omega11[wn])  Im(omega11[wn])  Re(omega12[wn])  Im(omega12[wn])  Re(omega13[wn])  Im(omega13[wn])  Re(omega14[wn])  Im(omega14[wn])  
3.464102e-01     2.000000e-01     4.000000e-01     3.000000e+01     3.008015e-01     1.975994e-04     -3.008015e-01    1.975994e-04     -6.512989e-14    3.731790e-12     -3.938602e-14    5.770316e-14     1.099257e-12     1.793262e-14     1.348088e-16     -8.065931e-17    -1.142117e-14    -2.579022e-14    -1.061688e-12    -3.711560e-13    3.627462e+04     -1.915252e-08    -3.627462e+04    -1.915737e-08    3.443988e+04     -2.495788e-08    -3.443988e+04    -2.496442e-08    4.440713e-04     -3.113178e-07    -4.440713e-04    -3.113185e-07    
3.550704e-01     2.050000e-01     4.100000e-01     3.000000e+01     -3.058782e-01    1.184131e-04     3.058782e-01     1.184131e-04     -1.172596e-12    9.087102e-13     2.820837e-13     8.071851e-13     -1.527473e-14    1.594995e-14     6.340201e-18     7.826455e-18     -4.324859e-15    -1.486666e-13    1.707885e-12     -1.330439e-12    -3.627468e+04    -2.167023e-08    3.627468e+04     -2.167726e-08    -3.443995e+04    -2.823139e-08    3.443995e+04     -2.824138e-08    -4.665693e-04    -3.352730e-07    4.665693e-04     -3.352739e-07    
3.637307e-01     2.100000e-01     4.200000e-01     3.000000e+01     3.596831e-13     1.886636e-13     -6.669383e-13    1.184644e-13     1.416031e-13     2.601327e-14     1.050332e-17     8.820800e-17     -3.781106e-14    -1.068669e-14    -1.728321e-12    -2.938902e-12    -3.627475e+04    -2.444845e-08    3.627475e+04     -2.445647e-08    -3.444003e+04    -3.184626e-08    3.444003e+04     -3.185403e-08    4.896245e-04     -3.604280e-07    -4.896245e-04    -3.604328e-07    -3.107880e-01    -7.988667e-06    3.107880e-01     -7.988669e-06    
3.723909e-01     2.150000e-01     4.300000e-01     3.000000e+01     6.484811e-14     6.318784e-13     -1.984867e-14    2.378298e-14     1.092995e-16     -2.042109e-17    9.670582e-14     -6.536196e-14    2.021870e-13     -3.667771e-13    -2.686379e-12    -1.873845e-12    -3.627482e+04    -2.748819e-08    3.627482e+04     -2.749910e-08    -3.444010e+04    -3.583301e-08    3.444010e+04     -3.584430e-08    5.132370e-04     -3.868133e-07    -5.132370e-04    -3.868159e-07    -3.155313e-01    -1.899577e-04    3.155313e-01     -1.899577e-04    
3.810512e-01     2.200000e-01     4.400000e-01     3.000000e+01     -1.673155e-15    1.952839e-12     2.536321e-12     6.609276e-13     9.400126e-15     3.669748e-15     7.069932e-17     -1.367959e-16    1.030667e-13     -2.830942e-14    1.568546e-14     -2.667638e-13    -3.627489e+04    -3.084162e-08    3.627489e+04     -3.084581e-08    -3.444018e+04    -4.020229e-08    3.444018e+04     -4.020532e-08    5.374069e-04     -4.144573e-07    -5.374069e-04    -4.144602e-07    -3.201092e-01    -4.358612e-04    3.201092e-01     -4.358612e-04    
3.897114e-01     2.250000e-01     4.500000e-01     3.000000e+01     2.779423e-12     3.440789e-12     -1.963381e-13    8.387177e-14     7.047636e-15     3.236181e-15     4.942711e-17     -2.850899e-17    1.113624e-13     -1.962129e-13    -5.256178e-13    -1.074815e-12    3.627496e+04     -3.450549e-08    -3.627496e+04    -3.451096e-08    3.444026e+04     -4.498432e-08    -3.444026e+04    -4.499036e-08    5.621343e-04     -4.433848e-07    -5.621343e-04    -4.433950e-07    -3.245241e-01    -7.538992e-04    3.245241e-01     -7.538992e-04    
3.983717e-01     2.300000e-01     4.600000e-01     3.000000e+01     -4.588428e-15    5.772414e-14     -2.273438e-14    6.748536e-15     4.339153e-17     -1.120644e-16    1.566773e-13     -2.145894e-13    2.653388e-12     -3.577674e-13    -2.273213e-12    -1.236528e-12    -3.627503e+04    -3.850863e-08    3.627503e+04     -3.851101e-08    -3.444034e+04    -5.022000e-08    3.444034e+04     -5.022370e-08    -5.874194e-04    -4.736417e-07    5.874194e-04     -4.736428e-07    5.660361e-01     -8.425298e-04    -5.660361e-01    -8.425298e-04    
4.070319e-01     2.350000e-01     4.700000e-01     3.000000e+01     1.348380e-12     4.714728e-13     -6.948318e-13    2.717137e-13     -1.781627e-13    9.344985e-14     7.418326e-15     3.091625e-15     4.162332e-17     1.481093e-17     2.019906e-13     -1.152117e-12    3.627510e+04     -4.286823e-08    -3.627510e+04    -4.287129e-08    3.444042e+04     -5.593345e-08    -3.444042e+04    -5.593831e-08    6.132623e-04     -5.052384e-07    -6.132623e-04    -5.052431e-07    5.806354e-01     -9.341077e-04    -5.806354e-01    -9.341077e-04    
4.156922e-01     2.400000e-01     4.800000e-01     3.000000e+01     4.428558e-13     5.291859e-12     -3.221464e-14    1.280669e-14     1.220149e-14     1.151579e-15     3.533276e-16     -2.711387e-16    1.300778e-13     -1.231604e-13    -1.344733e-12    -2.788938e-12    3.627518e+04     -4.762344e-08    -3.627518e+04    -4.762959e-08    3.444051e+04     -6.214421e-08    -3.444051e+04    -6.215216e-08    -6.396630e-04    -5.382170e-07    6.396630e-04     -5.382182e-07    5.953531e-01     -1.029360e-03    -5.953531e-01    -1.029360e-03    
4.243524e-01     2.450000e-01     4.900000e-01     3.000000e+01     4.664993e-12     1.712703e-13     -8.415170e-14    2.932482e-15     5.589868e-17     -1.944744e-17    -1.337363e-15    -7.742510e-15    -5.778973e-13    -2.756498e-14    3.661430e-13     -1.119551e-12    3.627526e+04     -5.279171e-08    -3.627526e+04    -5.279295e-08    3.444059e+04     -6.890405e-08    -3.444059e+04    -6.890444e-08    -6.666219e-04    -5.726016e-07    6.666219e-04     -5.726031e-07    6.101898e-01     -1.127034e-03    -6.101898e-01    -1.127034e-03    
4.330127e-01     2.500000e-01     5.000000e-01     3.000000e+01     1.689848e-12     3.828403e-12     -5.988640e-13    4.303719e-13     2.198990e-13     1.002821e-13     9.479582e-17     1.697427e-16     -3.797779e-14    -1.145785e-14    4.993792e-13     -5.837829e-13    3.627534e+04     -5.838847e-08    -3.627534e+04    -5.839194e-08    3.444068e+04     -7.624156e-08    -3.444068e+04    -7.624530e-08    -6.941389e-04    -6.084223e-07    6.941389e-04     -6.084236e-07    6.251455e-01     -1.226032e-03    -6.251455e-01    -1.226032e-03    
4.416730e-01     2.550000e-01     5.100000e-01     3.000000e+01     -5.756364e-13    2.043300e-12     3.747535e-14     2.798767e-14     1.853511e-16     -6.006178e-18    2.383706e-15     -1.122891e-14    -2.177980e-14    -8.347944e-13    -2.550063e-13    -2.422910e-12    3.627542e+04     -6.446290e-08    -3.627542e+04    -6.446520e-08    3.444077e+04     -8.418220e-08    -3.444077e+04    -8.418440e-08    7.222142e-04     -6.457118e-07    -7.222142e-04    -6.457140e-07    6.402204e-01     -1.325443e-03    -6.402204e-01    -1.325443e-03    
4.503332e-01     2.600000e-01     5.200000e-01     3.000000e+01     2.157666e-14     1.810493e-12     1.726452e-14     1.709639e-13     -4.588448e-17    -3.981492e-17    -3.798659e-15    -1.813103e-15    -2.040826e-13    -1.665318e-13    -5.171540e-13    -8.816371e-13    -3.627550e+04    -7.102112e-08    3.627550e+04     -7.102118e-08    -3.444086e+04    -9.278527e-08    3.444086e+04     -9.278601e-08    -7.508479e-04    -6.844993e-07    7.508479e-04     -6.845005e-07    -6.554143e-01    -1.424552e-03    6.554143e-01     -1.424552e-03    
4.589935e-01     2.650000e-01     5.300000e-01     3.000000e+01     -1.055139e-12    1.116405e-12     1.654330e-12     4.724130e-13     -3.257917e-13    6.408854e-14     1.918436e-15     3.835007e-15     7.292860e-18     -5.518529e-17    3.024064e-13     -2.824279e-13    3.627558e+04     -7.809792e-08    -3.627558e+04    -7.810543e-08    3.444095e+04     -1.020709e-07    -3.444095e+04    -1.020787e-07    7.800403e-04     -7.248125e-07    -7.800403e-04    -7.248125e-07    6.707273e-01     -1.522827e-03    -6.707273e-01    -1.522827e-03    
4.676537e-01     2.700000e-01     5.400000e-01     3.000000e+01     -2.398719e-12    2.067787e-12     -5.468560e-14    2.520960e-13     -4.323910e-15    3.984020e-15     9.526981e-17     -6.935830e-17    3.570452e-14     -6.130910e-14    2.116711e-12     -5.744542e-13    -3.627567e+04    -8.573503e-08    3.627567e+04     -8.574307e-08    -3.444105e+04    -1.120873e-07    3.444105e+04     -1.120964e-07    8.097913e-04     -7.666838e-07    -8.097913e-04    -7.666850e-07    -6.861593e-01    -1.619891e-03    6.861593e-01     -1.619891e-03    
4.763140e-01     2.750000e-01     5.500000e-01     3.000000e+01     1.411778e-12     2.181276e-12     -1.230105e-12    4.893710e-13     -6.900130e-17    1.139059e-16     -1.388035e-14    -1.173845e-14    1.040721e-13     -4.769784e-14    4.590212e-14     -5.598382e-14    -3.627576e+04    -9.396913e-08    3.627576e+04     -9.397557e-08    -3.444115e+04    -1.228667e-07    3.444115e+04     -1.228744e-07    -8.401013e-04    -8.101403e-07    8.401013e-04     -8.101473e-07    7.017102e-01     -1.715492e-03    -7.017102e-01    -1.715492e-03    
4.849742e-01     2.800000e-01     5.600000e-01     3.000000e+01     -2.199717e-13    1.293638e-12     -6.689213e-14    1.758793e-13     8.469919e-16     1.091633e-14     -3.024357e-17    -9.294844e-17    2.968740e-13     -3.389993e-13    -8.167672e-13    -9.738426e-13    3.627584e+04     -1.028055e-07    -3.627584e+04    -1.028068e-07    3.444124e+04     -1.344836e-07    -3.444124e+04    -1.344844e-07    8.709703e-04     -8.552216e-07    -8.709703e-04    -8.552241e-07    7.173801e-01     -1.809473e-03    -7.173801e-01    -1.809473e-03    
4.936345e-01     2.850000e-01     5.700000e-01     3.000000e+01     7.669726e-13     9.387058e-13     -4.400910e-13    1.871281e-13     1.482088e-14     3.460623e-15     -3.743722e-17    1.175428e-16     6.910596e-13     -3.851828e-13    -8.422058e-13    -1.505485e-12    3.627593e+04     -1.122927e-07    -3.627593e+04    -1.123059e-07    3.444134e+04     -1.469440e-07    -3.444134e+04    -1.469587e-07    -9.023984e-04    -9.019488e-07    9.023984e-04     -9.019490e-07    -7.331690e-01    -1.901740e-03    7.331690e-01     -1.901740e-03    
5.022947e-01     2.900000e-01     5.800000e-01     3.000000e+01     -2.739660e-14    3.887977e-13     -2.289854e-14    1.099824e-14     1.181443e-16     -2.487010e-16    -2.111582e-14    -3.901224e-13    -2.280309e-12    -1.017707e-12    1.203293e-12     -1.765682e-12    3.627603e+04     -1.224800e-07    -3.627603e+04    -1.224859e-07    3.444145e+04     -1.603221e-07    -3.444145e+04    -1.603293e-07    9.343858e-04     -9.503505e-07    -9.343858e-04    -9.503573e-07    7.490772e-01     -1.992235e-03    -7.490772e-01    -1.992235e-03    
5.109550e-01     2.950000e-01     5.900000e-01     3.000000e+01     -5.268205e-13    2.447602e-12     -6.460385e-13    1.806252e-13     5.269456e-14     1.147506e-15     1.197451e-17     -1.044340e-17    -1.397662e-14    -7.832887e-15    1.528834e-13     -2.511079e-12    -3.627612e+04    -1.333932e-07    3.627612e+04     -1.333950e-07    -3.444155e+04    -1.746540e-07    3.444155e+04     -1.746557e-07    -9.669328e-04    -1.000468e-06    9.669328e-04     -1.000470e-06    -7.651048e-01    -2.080918e-03    7.651048e-01     -2.080918e-03    
5.196152e-01     3.000000e-01     6.000000e-01     3.000000e+01     1.453558e-13     2.340365e-13     1.107059e-13     1.024748e-13     -2.288254e-17    -4.166975e-17    -2.303344e-14    -2.624632e-14    5.946292e-12     -9.740996e-13    -8.451076e-13    -1.815983e-12    -3.627622e+04    -1.450531e-07    3.627622e+04     -1.450624e-07    -3.444165e+04    -1.899997e-07    3.444165e+04     -1.900097e-07    1.000039e-03     -1.052324e-06    -1.000039e-03    -1.052326e-06    -7.812522e-01    -2.167748e-03    7.812522e-01     -2.167749e-03    
5.282755e-01     3.050000e-01     6.100000e-01     3.000000e+01     -9.472580e-13    5.608214e-13     3.827401e-13     2.817305e-13     4.213549e-17     2.276871e-16     -2.781093e-17    -5.751392e-16    4.330895e-14     -1.111022e-13    -5.479597e-12    -1.932854e-12    3.627631e+04     -1.575238e-07    -3.627631e+04    -1.575262e-07    3.444176e+04     -2.064123e-07    -3.444176e+04    -2.064156e-07    1.033706e-03     -1.105947e-06    -1.033706e-03    -1.105955e-06    -7.975196e-01    -2.252674e-03    7.975196e-01     -2.252674e-03    
5.369358e-01     3.100000e-01     6.200000e-01     3.000000e+01     5.659396e-12     4.633944e-12     3.558130e-13     4.147083e-13     7.566953e-14     4.538641e-14     -5.141406e-17    -7.605783e-17    -1.094753e-14    -1.706973e-14    -1.102631e-12    -5.637367e-13    3.627641e+04     -1.708354e-07    -3.627641e+04    -1.708394e-07    3.444187e+04     -2.239334e-07    -3.444187e+04    -2.239384e-07    -1.067932e-03    -1.161379e-06    1.067932e-03     -1.161383e-06    -8.139074e-01    -2.335623e-03    8.139074e-01     -2.335623e-03    
5.455960e-01     3.150000e-01     6.300000e-01     3.000000e+01     6.966874e-12     2.488733e-12     3.283256e-13     5.675646e-13     1.688017e-14     1.428460e-13     1.050950e-14     1.256576e-14     -1.013777e-16    -3.338321e-17    -2.615905e-13    -5.403285e-13    -3.627651e+04    -1.850308e-07    3.627651e+04     -1.850347e-07    -3.444198e+04    -2.426264e-07    3.444198e+04     -2.426294e-07    -1.102718e-03    -1.218646e-06    1.102718e-03     -1.218646e-06    8.304159e-01     -2.416502e-03    -8.304159e-01    -2.416502e-03    
5.542563e-01     3.200000e-01     6.400000e-01     3.000000e+01     2.934956e-12     2.377148e-12     1.153637e-14     2.994556e-14     8.976646e-17     3.843589e-17     -1.686255e-14    -2.558946e-14    -1.490784e-12    -3.635116e-13    7.590797e-13     -3.923896e-13    3.627661e+04     -2.001544e-07    -3.627661e+04    -2.001623e-07    3.444209e+04     -2.625451e-07    -3.444209e+04    -2.625540e-07    1.138065e-03     -1.277769e-06    -1.138065e-03    -1.277777e-06    -8.470455e-01    -2.495193e-03    8.470455e-01     -2.495193e-03    
5.629165e-01     3.250000e-01     6.500000e-01     3.000000e+01     4.792771e-12     4.293523e-13     -1.411187e-13    2.723859e-13     -4.983925e-14    1.178384e-14     1.924998e-17     -1.312291e-16    1.904985e-14     -3.340274e-14    -2.882719e-13    -4.991098e-13    -3.627672e+04    -2.162408e-07    3.627672e+04     -2.162503e-07    -3.444221e+04    -2.837652e-07    3.444221e+04     -2.837762e-07    -1.173972e-03    -1.338793e-06    1.173972e-03     -1.338803e-06    8.637966e-01     -2.571557e-03    -8.637966e-01    -2.571557e-03    
5.715768e-01     3.300000e-01     6.600000e-01     3.000000e+01     -9.175816e-13    4.332175e-12     -2.276605e-13    1.874992e-13     2.208606e-17     -1.386679e-16    3.217499e-14     -7.557262e-15    -9.327749e-14    -3.132423e-14    1.545232e-12     -1.193654e-13    -3.627682e+04    -2.333524e-07    3.627682e+04     -2.333526e-07    -3.444232e+04    -3.063413e-07    3.444232e+04     -3.063428e-07    1.210439e-03     -1.401743e-06    -1.210439e-03    -1.401750e-06    -8.806695e-01    -2.645434e-03    8.806695e-01     -2.645434e-03    
5.802370e-01     3.350000e-01     6.700000e-01     3.000000e+01     1.514898e-12     3.202762e-13     -1.914345e-14    1.771321e-14     -4.473533e-17    -1.485591e-16    -1.187836e-14    -1.480225e-14    -5.174717e-13    -5.043873e-13    5.628799e-13     -5.263466e-12    3.627693e+04     -2.515293e-07    -3.627693e+04    -2.515331e-07    3.444244e+04     -3.303182e-07    -3.444244e+04    -3.303244e-07    1.247468e-03     -1.466659e-06    -1.247468e-03    -1.466659e-06    -8.976646e-01    -2.716647e-03    8.976646e-01     -2.716647e-03    
5.888973e-01     3.400000e-01     6.800000e-01     3.000000e+01     -1.815696e-12    4.059038e-12     4.922702e-13     8.777268e-14     5.571118e-14     1.648839e-14     1.519721e-16     -6.939350e-18    -2.412680e-14    -4.255039e-14    -1.518976e-13    -1.443244e-12    3.627703e+04     -2.708178e-07    -3.627703e+04    -2.708222e-07    3.444256e+04     -3.557839e-07    -3.444256e+04    -3.557891e-07    1.285057e-03     -1.533557e-06    -1.285057e-03    -1.533561e-06    9.147822e-01     -2.785011e-03    -9.147822e-01    -2.785011e-03    
5.975575e-01     3.450000e-01     6.900000e-01     3.000000e+01     1.103191e-13     5.837574e-12     -3.073744e-14    5.150673e-13     -1.613040e-13    5.509825e-14     2.806366e-17     -9.612008e-18    1.608725e-14     -3.410841e-15    -2.487784e-12    -1.038738e-12    3.627714e+04     -2.912613e-07    -3.627714e+04    -2.912696e-07    3.444268e+04     -3.828018e-07    -3.444268e+04    -3.828109e-07    -1.323207e-03    -1.602482e-06    1.323207e-03     -1.602487e-06    9.320226e-01     -2.850331e-03    -9.320226e-01    -2.850331e-03    
6.062178e-01     3.500000e-01     7.000000e-01     3.000000e+01     9.892300e-15     8.149144e-14     1.559554e-15     3.070479e-15     -6.648636e-17    -3.150665e-18    -2.969305e-13    -1.302980e-13    -2.083893e-12    -8.062136e-13    -5.671767e-12    -5.082274e-12    -3.627725e+04    -3.129345e-07    3.627725e+04     -3.129360e-07    -3.444281e+04    -4.114373e-07    3.444281e+04     -4.114400e-07    1.361918e-03     -1.673460e-06    -1.361918e-03    -1.673464e-06    9.493860e-01     -2.912410e-03    -9.493860e-01    -2.912410e-03    
6.148780e-01     3.550000e-01     7.100000e-01     3.000000e+01     -4.196099e-12    4.383397e-12     2.302055e-12     1.067657e-12     -2.917672e-13    6.814594e-14     1.428398e-14     1.482764e-14     -1.093853e-13    3.672535e-15     -5.250560e-17    -6.741024e-17    3.627737e+04     -3.358623e-07    -3.627737e+04    -3.358702e-07    3.444293e+04     -4.417643e-07    -3.444293e+04    -4.417723e-07    -1.401191e-03    -1.746525e-06    1.401191e-03     -1.746526e-06    -9.668728e-01    -2.971054e-03    9.668728e-01     -2.971054e-03    
6.235383e-01     3.600000e-01     7.200000e-01     3.000000e+01     4.430707e-12     7.768932e-13     -8.035855e-15    2.173594e-14     3.474786e-14     1.904823e-14     -1.801579e-16    -1.018395e-16    8.246826e-13     -2.252868e-13    -1.537433e-12    -3.007791e-13    3.627748e+04     -3.601241e-07    -3.627748e+04    -3.601254e-07    3.444306e+04     -4.738616e-07    -3.444306e+04    -4.738642e-07    1.441026e-03     -1.821708e-06    -1.441026e-03    -1.821710e-06    9.844832e-01     -3.026073e-03    -9.844832e-01    -3.026073e-03    
6.321985e-01     3.650000e-01     7.300000e-01     3.000000e+01     -3.758192e-12    3.925289e-12     -1.858430e-13    2.344697e-13     8.627456e-13     1.808318e-13     2.581006e-13     8.985376e-14     6.037448e-15     1.130787e-15     3.952144e-16     4.934342e-17     -3.627760e+04    -3.857431e-07    3.627760e+04     -3.857478e-07    -3.444319e+04    -5.078147e-07    3.444319e+04     -5.078187e-07    1.481422e-03     -1.899041e-06    -1.481422e-03    -1.899045e-06    -1.002217e+00    -3.077286e-03    1.002217e+00     -3.077286e-03    
6.408588e-01     3.700000e-01     7.400000e-01     3.000000e+01     1.348421e-14     1.704412e-14     2.565036e-17     -4.227827e-17    3.074774e-12     -4.277275e-14    1.219187e-13     -7.207184e-14    2.088390e-13     -4.765822e-13    -1.932015e-12    -1.274959e-12    -3.627772e+04    -4.128079e-07    3.627772e+04     -4.128255e-07    -3.444332e+04    -5.436658e-07    3.444332e+04     -5.436829e-07    1.522380e-03     -1.978562e-06    -1.522380e-03    -1.978563e-06    1.020076e+00     -3.124523e-03    -1.020076e+00    -3.124523e-03    
6.495191e-01     3.750000e-01     7.500000e-01     3.000000e+01     5.735400e-12     1.441622e-12     -1.516833e-12    8.177600e-13     -4.226770e-13    4.254384e-14     -1.823846e-14    2.935508e-14     -2.087882e-17    6.487991e-17     -7.166804e-14    -1.415280e-13    3.627783e+04     -4.413771e-07    -3.627783e+04    -4.413835e-07    3.444345e+04     -5.815364e-07    -3.444345e+04    -5.815437e-07    -1.563900e-03    -2.060298e-06    1.563900e-03     -2.060299e-06    -1.038058e+00    -3.167627e-03    1.038058e+00     -3.167627e-03    
6.581793e-01     3.800000e-01     7.600000e-01     3.000000e+01     -1.107290e-13    6.268371e-13     4.606502e-14     1.757988e-14     -7.555552e-17    -2.295976e-16    -5.314415e-14    -4.361442e-14    7.497358e-13     -6.417378e-14    2.623802e-12     -8.163638e-12    -3.627796e+04    -4.714946e-07    3.627796e+04     -4.714967e-07    -3.444358e+04    -6.214960e-07    3.444358e+04     -6.214983e-07    1.605983e-03     -2.144281e-06    -1.605983e-03    -2.144283e-06    1.056165e+00     -3.206456e-03    -1.056165e+00    -3.206456e-03    
6.668396e-01     3.850000e-01     7.700000e-01     3.000000e+01     -4.474480e-13    1.476250e-13     -1.313684e-14    5.710474e-14     -8.528890e-17    4.345433e-17     -7.968521e-15    -2.300525e-14    -4.392985e-14    -5.792995e-13    -7.423795e-12    -7.574922e-13    -3.627808e+04    -5.032324e-07    3.627808e+04     -5.032406e-07    -3.444372e+04    -6.636148e-07    3.444372e+04     -6.636216e-07    -1.648628e-03    -2.230549e-06    1.648628e-03     -2.230551e-06    1.074396e+00     -3.240885e-03    -1.074396e+00    -3.240885e-03    
6.754998e-01     3.900000e-01     7.800000e-01     3.000000e+01     1.063837e-12     7.039156e-13     -7.649626e-13    2.325743e-13     6.215482e-15     2.690271e-14     1.112406e-16     -1.377440e-16    1.305000e-14     -1.478999e-14    -5.062652e-12    -1.150375e-12    3.627820e+04     -5.366459e-07    -3.627820e+04    -5.366574e-07    3.444385e+04     -7.080014e-07    -3.444385e+04    -7.080129e-07    1.691835e-03     -2.319127e-06    -1.691835e-03    -2.319128e-06    -1.092752e+00    -3.270804e-03    1.092752e+00     -3.270804e-03    
6.841601e-01     3.950000e-01     7.900000e-01     3.000000e+01     -2.296072e-13    4.282950e-13     2.054941e-13     2.876566e-13     3.178812e-17     -7.914744e-17    -1.177729e-13    -5.997741e-15    -2.825232e-14    -6.316934e-15    4.660850e-12     -2.371355e-12    -3.627833e+04    -5.718255e-07    3.627833e+04     -5.718288e-07    -3.444399e+04    -7.547303e-07    3.444399e+04     -7.547348e-07    1.735605e-03     -2.410052e-06    -1.735605e-03    -2.410061e-06    1.111233e+00     -3.296123e-03    -1.111233e+00    -3.296123e-03    
6.928203e-01     4.000000e-01     8.000000e-01     3.000000e+01     -7.830402e-14    3.746397e-12     -7.763583e-14    7.247313e-13     -1.835999e-14    6.989944e-14     1.102024e-16     1.167551e-17     -1.062098e-13    -1.950369e-14    8.950205e-14     -5.855264e-13    3.627845e+04     -6.087987e-07    -3.627845e+04    -6.087990e-07    3.444413e+04     -8.039219e-07    -3.444413e+04    -8.039233e-07    -1.779938e-03    -2.503363e-06    1.779938e-03     -2.503365e-06    1.129839e+00     -3.316767e-03    -1.129839e+00    -3.316767e-03    
7.014806e-01     4.050000e-01     8.100000e-01     3.000000e+01     -6.675296e-13    7.702382e-13     8.756071e-13     2.568839e-13     5.686279e-14     2.847345e-14     -2.971872e-17    6.765585e-17     -3.671325e-15    -4.008280e-14    -3.094208e-12    -8.864693e-13    3.627858e+04     -6.476628e-07    -3.627858e+04    -6.476667e-07    3.444428e+04     -8.556353e-07    -3.444428e+04    -8.556399e-07    -1.824835e-03    -2.599087e-06    1.824835e-03     -2.599089e-06    1.148570e+00     -3.332681e-03    -1.148570e+00    -3.332681e-03    
7.101408e-01     4.100000e-01     8.200000e-01     3.000000e+01     3.724383e-13     5.687023e-13     4.897654e-17     -2.068410e-16    3.350147e-14     -1.273758e-14    -3.584916e-14    -3.939290e-14    3.868811e-13     -2.817778e-13    -9.899072e-12    -9.208607e-13    3.627871e+04     -6.884820e-07    -3.627871e+04    -6.884871e-07    3.444442e+04     -9.099885e-07    -3.444442e+04    -9.099924e-07    -1.870295e-03    -2.697256e-06    1.870295e-03     -2.697258e-06    -1.167426e+00    -3.343826e-03    1.167426e+00     -3.343826e-03    
7.188011e-01     4.150000e-01     8.300000e-01     3.000000e+01     1.198123e-12     2.030760e-12     2.006916e-14     1.564932e-13     1.283709e-14     1.861511e-14     -1.662509e-16    1.095663e-16     -2.144911e-13    -2.190975e-14    -1.854762e-12    -3.669605e-12    -3.627885e+04    -7.313198e-07    3.627885e+04     -7.313218e-07    -3.444457e+04    -9.670861e-07    3.444457e+04     -9.670900e-07    -1.916318e-03    -2.797905e-06    1.916318e-03     -2.797909e-06    1.186408e+00     -3.350180e-03    -1.186408e+00    -3.350180e-03    
7.274613e-01     4.200000e-01     8.400000e-01     3.000000e+01     1.822260e-12     1.583077e-12     1.051778e-14     4.765800e-15     1.981418e-16     -1.607686e-17    -1.404586e-13    -2.934927e-14    1.702611e-13     -1.376712e-13    -1.312211e-12    -9.529241e-13    3.627898e+04     -7.762791e-07    -3.627898e+04    -7.762811e-07    3.444471e+04     -1.027004e-06    -3.444471e+04    -1.027006e-06    1.962905e-03     -2.901061e-06    -1.962905e-03    -2.901074e-06    1.205515e+00     -3.351737e-03    -1.205515e+00    -3.351737e-03    
7.361216e-01     4.250000e-01     8.500000e-01     3.000000e+01     6.008923e-13     1.275137e-13     5.558642e-14     6.667353e-14     -4.362014e-13    3.784829e-14     -8.063079e-18    5.348638e-17     3.481349e-14     -3.634215e-14    1.443063e-12     -1.115029e-12    -3.627911e+04    -8.233982e-07    3.627911e+04     -8.233993e-07    -3.444486e+04    -1.089880e-06    3.444486e+04     -1.089880e-06    -2.010055e-03    -3.006777e-06    2.010055e-03     -3.006780e-06    1.224747e+00     -3.348506e-03    -1.224747e+00    -3.348506e-03    
7.447818e-01     4.300000e-01     8.600000e-01     3.000000e+01     4.133615e-13     5.626574e-13     -7.371695e-14    5.311904e-14     -9.564476e-17    -7.783757e-18    -5.418770e-14    -1.794432e-14    -3.082608e-13    -2.654138e-13    -4.435807e-12    -1.479096e-12    3.627925e+04     -8.727703e-07    -3.627925e+04    -8.727742e-07    3.444501e+04     -1.155807e-06    -3.444501e+04    -1.155811e-06    -2.057770e-03    -3.115067e-06    2.057770e-03     -3.115067e-06    1.244106e+00     -3.340513e-03    -1.244106e+00    -3.340513e-03    
7.534421e-01     4.350000e-01     8.700000e-01     3.000000e+01     3.749483e-12     1.712465e-12     -1.821558e-13    3.197278e-13     -5.484580e-13    1.094526e-13     2.335816e-14     5.743158e-14     4.984967e-16     2.911539e-17     4.384929e-13     -1.648690e-13    3.627939e+04     -9.244750e-07    -3.627939e+04    -9.244807e-07    3.444517e+04     -1.224900e-06    -3.444517e+04    -1.224905e-06    -2.106049e-03    -3.225974e-06    2.106049e-03     -3.225979e-06    1.263590e+00     -3.327796e-03    -1.263590e+00    -3.327796e-03    
7.621024e-01     4.400000e-01     8.800000e-01     3.000000e+01     -4.660541e-12    2.665803e-12     1.911248e-13     4.898744e-13     -3.500448e-14    8.370305e-15     2.825235e-16     2.720258e-16     9.144951e-15     -2.659807e-14    -7.071271e-13    -8.380318e-13    3.627953e+04     -9.785956e-07    -3.627953e+04    -9.786095e-07    3.444532e+04     -1.297258e-06    -3.444532e+04    -1.297272e-06    2.154893e-03     -3.339524e-06    -2.154893e-03    -3.339525e-06    -1.283201e+00    -3.310409e-03    1.283201e+00     -3.310409e-03    
