k, Re(omega1), Im(omega1), Re(omega2), Im(omega2), ... [by BO]
+1.00000e-02 	+8.65662e-03 	-4.72527e-08 	+6.51694e-03 	-6.59536e-03 	+1.05272e-02 	-2.79327e-05 	
+2.00000e-02 	+1.73056e-02 	-3.76445e-07 	+1.30339e-02 	-1.31907e-02 	+2.10620e-02 	-5.57207e-05 	
+3.00000e-02 	+2.59395e-02 	-1.26171e-06 	+1.95509e-02 	-1.97859e-02 	+3.16119e-02 	-8.32231e-05 	
+4.00000e-02 	+3.45508e-02 	-2.96188e-06 	+2.60681e-02 	-2.63810e-02 	+4.21842e-02 	-1.10307e-04 	
+5.00000e-02 	+4.31327e-02 	-5.71360e-06 	+3.25853e-02 	-3.29759e-02 	+5.27859e-02 	-1.36849e-04 	
+6.00000e-02 	+5.16784e-02 	-9.72523e-06 	+3.91027e-02 	-3.95706e-02 	+6.34237e-02 	-1.62740e-04 	
+7.00000e-02 	+6.01817e-02 	-1.51714e-05 	+4.56202e-02 	-4.61650e-02 	+7.41040e-02 	-1.87881e-04 	
+8.00000e-02 	+6.86366e-02 	-2.21883e-05 	+5.21380e-02 	-5.27592e-02 	+8.48325e-02 	-2.12187e-04 	
+9.00000e-02 	+7.70380e-02 	-3.08695e-05 	+5.86560e-02 	-5.93529e-02 	+9.56146e-02 	-2.35585e-04 	
+1.00000e-01 	+8.53808e-02 	-4.12614e-05 	+6.51743e-02 	-6.59463e-02 	+1.06455e-01 	-2.58008e-04 	
+1.10000e-01 	+9.36606e-02 	-5.33596e-05 	+7.16928e-02 	-7.25392e-02 	+1.17359e-01 	-2.79401e-04 	
+1.20000e-01 	+1.01873e-01 	-6.71046e-05 	+7.82117e-02 	-7.91316e-02 	+1.28330e-01 	-2.99708e-04 	
+1.30000e-01 	+1.10016e-01 	-8.23770e-05 	+8.47310e-02 	-8.57235e-02 	+1.39372e-01 	-3.18881e-04 	
+1.40000e-01 	+1.18084e-01 	-9.89933e-05 	+9.12507e-02 	-9.23148e-02 	+1.50487e-01 	-3.36868e-04 	
+1.50000e-01 	+1.26076e-01 	-1.16701e-04 	+9.77708e-02 	-9.89054e-02 	+1.61680e-01 	-3.53618e-04 	
+1.60000e-01 	+1.33988e-01 	-1.35177e-04 	+1.04291e-01 	-1.05495e-01 	+1.72952e-01 	-3.69078e-04 	
+1.70000e-01 	+1.41819e-01 	-1.54019e-04 	+1.10812e-01 	-1.12085e-01 	+1.84306e-01 	-3.83193e-04 	
+1.80000e-01 	+1.49565e-01 	-1.72752e-04 	+1.17334e-01 	-1.18673e-01 	+1.95743e-01 	-3.95904e-04 	
+1.90000e-01 	+1.57226e-01 	-1.90820e-04 	+1.23856e-01 	-1.25261e-01 	+2.07267e-01 	-4.07153e-04 	
+2.00000e-01 	+1.64798e-01 	-2.07597e-04 	+1.30379e-01 	-1.31847e-01 	+2.18878e-01 	-4.16879e-04 	
+2.10000e-01 	+1.72279e-01 	-2.22391e-04 	+1.36902e-01 	-1.38433e-01 	+2.30577e-01 	-4.25027e-04 	
+2.20000e-01 	+1.79668e-01 	-2.34456e-04 	+1.43426e-01 	-1.45018e-01 	+2.42366e-01 	-4.31546e-04 	
+2.30000e-01 	+1.86963e-01 	-2.43011e-04 	+1.49951e-01 	-1.51602e-01 	+2.54246e-01 	-4.36398e-04 	
+2.40000e-01 	+1.94161e-01 	-2.47266e-04 	+1.56477e-01 	-1.58185e-01 	+2.66218e-01 	-4.39561e-04 	
+2.50000e-01 	+2.01259e-01 	-2.46451e-04 	+1.63003e-01 	-1.64766e-01 	+2.78283e-01 	-4.41043e-04 	
+2.60000e-01 	+2.08255e-01 	-2.39861e-04 	+1.69531e-01 	-1.71347e-01 	+2.90441e-01 	-4.40886e-04 	
+2.70000e-01 	+2.15147e-01 	-2.26906e-04 	+1.76059e-01 	-1.77926e-01 	+3.02693e-01 	-4.39182e-04 	
+2.80000e-01 	+2.21930e-01 	-2.07169e-04 	+1.82588e-01 	-1.84503e-01 	+3.15040e-01 	-4.36092e-04 	
+2.90000e-01 	+2.28601e-01 	-1.80478e-04 	+1.89119e-01 	-1.91080e-01 	+3.27481e-01 	-4.31857e-04 	
+3.00000e-01 	+2.35157e-01 	-1.46981e-04 	+1.95650e-01 	-1.97655e-01 	+3.40017e-01 	-4.26823e-04 	
