k, Re(omega1), Im(omega1), Re(omega2), Im(omega2), ... [by BO]
+5.90000e-01 	+3.72068e-01 	-1.60230e-02 	+3.85886e-01 	-3.86376e-01 	+7.65105e-01 	-2.08092e-03 	
+6.00000e-01 	+3.74693e-01 	-1.80030e-02 	+3.92464e-01 	-3.92760e-01 	+7.81252e-01 	-2.16775e-03 	
+6.10000e-01 	+3.77245e-01 	-2.01040e-02 	+3.99034e-01 	-3.99122e-01 	+7.97520e-01 	-2.25267e-03 	
+6.20000e-01 	+3.79732e-01 	-2.23248e-02 	+4.05592e-01 	-4.05461e-01 	+8.13907e-01 	-2.33562e-03 	
+6.30000e-01 	+3.82156e-01 	-2.46639e-02 	+4.12131e-01 	-4.11777e-01 	+8.30416e-01 	-2.41650e-03 	
+6.40000e-01 	+3.84522e-01 	-2.71198e-02 	+4.18644e-01 	-4.18069e-01 	+8.47046e-01 	-2.49519e-03 	
+6.50000e-01 	+3.86835e-01 	-2.96906e-02 	+4.25124e-01 	-4.24341e-01 	+8.63797e-01 	-2.57156e-03 	
+6.60000e-01 	+3.89098e-01 	-3.23746e-02 	+4.31563e-01 	-4.30598e-01 	+8.80670e-01 	-2.64543e-03 	
+6.70000e-01 	+3.91313e-01 	-3.51697e-02 	+4.37953e-01 	-4.36851e-01 	+8.97665e-01 	-2.71665e-03 	
+6.80000e-01 	+3.93486e-01 	-3.80741e-02 	+4.44290e-01 	-4.43111e-01 	+9.14782e-01 	-2.78501e-03 	
+6.90000e-01 	+3.95617e-01 	-4.10857e-02 	+4.50574e-01 	-4.49394e-01 	+9.32023e-01 	-2.85033e-03 	
+7.00000e-01 	+3.97711e-01 	-4.42024e-02 	+4.56810e-01 	-4.55715e-01 	+9.49386e-01 	-2.91241e-03 	
+7.10000e-01 	+3.99770e-01 	-4.74221e-02 	+4.63009e-01 	-4.62087e-01 	+9.66873e-01 	-2.97105e-03 	
+7.20000e-01 	+4.01796e-01 	-5.07428e-02 	+4.69186e-01 	-4.68520e-01 	+9.84483e-01 	-3.02607e-03 	
+7.30000e-01 	+4.03792e-01 	-5.41625e-02 	+4.75359e-01 	-4.75019e-01 	+1.00222e+00 	-3.07729e-03 	
+7.40000e-01 	+4.05758e-01 	-5.76791e-02 	+4.81547e-01 	-4.81580e-01 	+1.02008e+00 	-3.12452e-03 	
+7.50000e-01 	+4.07698e-01 	-6.12906e-02 	+4.87766e-01 	-4.88197e-01 	+1.03806e+00 	-3.16763e-03 	
+7.60000e-01 	+4.09613e-01 	-6.49950e-02 	+4.94030e-01 	-4.94865e-01 	+1.05616e+00 	-3.20646e-03 	
+7.70000e-01 	+4.11505e-01 	-6.87904e-02 	+5.00331e-01 	-5.01585e-01 	+1.07440e+00 	-3.24088e-03 	
+7.80000e-01 	+4.13375e-01 	-7.26749e-02 	+5.06633e-01 	-5.08309e-01 	+1.09275e+00 	-3.27080e-03 	
+7.90000e-01 	+4.15224e-01 	-7.66466e-02 	+5.12999e-01 	-5.14999e-01 	+1.11123e+00 	-3.29612e-03 	
+8.00000e-01 	+4.17054e-01 	-8.07036e-02 	+5.19423e-01 	-5.21691e-01 	+1.12984e+00 	-3.31677e-03 	
+8.10000e-01 	+4.18865e-01 	-8.48442e-02 	+5.25885e-01 	-5.28380e-01 	+1.14857e+00 	-3.33268e-03 	
+8.20000e-01 	+4.20660e-01 	-8.90666e-02 	+5.32374e-01 	-5.35058e-01 	+1.16743e+00 	-3.34383e-03 	
+8.30000e-01 	+4.22439e-01 	-9.33691e-02 	+5.38885e-01 	-5.41721e-01 	+1.18641e+00 	-3.35018e-03 	
+8.40000e-01 	+4.24202e-01 	-9.77501e-02 	+5.45414e-01 	-5.48367e-01 	+1.20551e+00 	-3.35174e-03 	
+8.50000e-01 	+4.25952e-01 	-1.02208e-01 	+5.51956e-01 	-5.54998e-01 	+1.22475e+00 	-3.34851e-03 	
+8.60000e-01 	+4.27688e-01 	-1.06741e-01 	+5.58507e-01 	-5.61612e-01 	+1.24411e+00 	-3.34051e-03 	
+8.70000e-01 	+4.29411e-01 	-1.11348e-01 	+5.65065e-01 	-5.68212e-01 	+1.26359e+00 	-3.32780e-03 	
+8.80000e-01 	+4.31122e-01 	-1.16027e-01 	+5.71628e-01 	-5.74799e-01 	+1.28320e+00 	-3.31041e-03 	
+8.90000e-01 	+4.32821e-01 	-1.20777e-01 	+5.78195e-01 	-5.81373e-01 	+1.30294e+00 	-3.28842e-03 	
+9.00000e-01 	+4.34510e-01 	-1.25596e-01 	+5.84763e-01 	-5.87935e-01 	+1.32280e+00 	-3.26191e-03 	
+9.10000e-01 	+4.36189e-01 	-1.30483e-01 	+5.91333e-01 	-5.94488e-01 	+1.34279e+00 	-3.23096e-03 	
+9.20000e-01 	+4.37857e-01 	-1.35437e-01 	+5.97903e-01 	-6.01031e-01 	+1.36291e+00 	-3.19570e-03 	
+9.30000e-01 	+4.39516e-01 	-1.40456e-01 	+6.04474e-01 	-6.07566e-01 	+1.38315e+00 	-3.15623e-03 	
+9.40000e-01 	+4.41166e-01 	-1.45540e-01 	+6.11044e-01 	-6.14093e-01 	+1.40352e+00 	-3.11269e-03 	
+9.50000e-01 	+4.42808e-01 	-1.50686e-01 	+6.17613e-01 	-6.20614e-01 	+1.42402e+00 	-3.06522e-03 	
+9.60000e-01 	+4.44441e-01 	-1.55894e-01 	+6.24182e-01 	-6.27128e-01 	+1.44464e+00 	-3.01398e-03 	
+9.70000e-01 	+4.46066e-01 	-1.61162e-01 	+6.30749e-01 	-6.33637e-01 	+1.46539e+00 	-2.95913e-03 	
+9.80000e-01 	+4.47683e-01 	-1.66490e-01 	+6.37316e-01 	-6.40142e-01 	+1.48627e+00 	-2.90087e-03 	
+9.90000e-01 	+4.49293e-01 	-1.71877e-01 	+6.43881e-01 	-6.46641e-01 	+1.50728e+00 	-2.83937e-03 	
+1.00000e+00 	+4.50896e-01 	-1.77320e-01 	+6.50444e-01 	-6.53136e-01 	+1.52841e+00 	-2.77484e-03 	
