Below are the first nkwall=min(nw,4*S+6)=14 solutions from BO, sorted by imag part, at 26-Dec-2020 14:50:20
kz[kn]           kx[kn]           k[kn]            theta[deg]       Re(omega1[wn])   Im(omega1[wn])   Re(omega2[wn])   Im(omega2[wn])   Re(omega3[wn])   Im(omega3[wn])   Re(omega4[wn])   Im(omega4[wn])   Re(omega5[wn])   Im(omega5[wn])   Re(omega6[wn])   Im(omega6[wn])   Re(omega7[wn])   Im(omega7[wn])   Re(omega8[wn])   Im(omega8[wn])   Re(omega9[wn])   Im(omega9[wn])   Re(omega10[wn])  Im(omega10[wn])  Re(omega11[wn])  Im(omega11[wn])  Re(omega12[wn])  Im(omega12[wn])  Re(omega13[wn])  Im(omega13[wn])  Re(omega14[wn])  Im(omega14[wn])  
3.810512e-01     2.200000e-01     4.400000e-01     3.000000e+01     -3.444018e+04    1.359876e-12     3.627489e+04     1.290767e-12     -5.203390e-01    9.516017e-13     3.475364e-01     7.249073e-13     2.122211e-01     5.523919e-14     3.534444e+04     4.081685e-14     4.569010e-16     9.397035e-18     -1.114094e-17    7.365830e-19     -3.534444e+04    -4.081685e-14    -2.122211e-01    -5.523661e-14    -3.475364e-01    -7.248986e-13    5.203390e-01     -9.516015e-13    -3.627489e+04    -1.290767e-12    3.444018e+04     -1.359876e-12    
3.897114e-01     2.250000e-01     4.500000e-01     3.000000e+01     -5.341844e-01    4.850293e-13     3.544226e-01     4.436884e-13     2.168403e-01     2.750492e-13     3.627496e+04     8.038863e-14     -3.444026e+04    7.944919e-14     -3.534446e+04    4.093283e-14     1.351174e-17     2.789200e-18     5.089818e-33     -2.763944e-33    3.534446e+04     -4.093283e-14    3.444026e+04     -7.944919e-14    -3.627496e+04    -8.038863e-14    -2.168403e-01    -2.750487e-13    -3.544226e-01    -4.436869e-13    5.341844e-01     -4.850293e-13    
3.983717e-01     2.300000e-01     4.600000e-01     3.000000e+01     -3.444034e+04    1.436475e-12     3.627503e+04     1.360279e-12     3.612684e-01     7.918951e-13     -5.481376e-01    7.668810e-13     -2.214455e-01    5.766723e-14     -3.534448e+04    4.616390e-14     -5.751602e-18    2.617732e-19     -1.290658e-31    2.721749e-30     3.534448e+04     -4.616390e-14    2.214455e-01     -5.766719e-14    5.481376e-01     -7.668810e-13    -3.612684e-01    -7.918949e-13    -3.627503e+04    -1.360279e-12    3.444034e+04     -1.436475e-12    
4.070319e-01     2.350000e-01     4.700000e-01     3.000000e+01     -5.621994e-01    1.545504e-12     3.680744e-01     1.540361e-12     -3.444042e+04    1.426214e-12     3.627510e+04     1.359216e-12     2.260364e-01     3.498115e-13     3.534450e+04     4.655576e-14     2.104501e-17     1.770276e-18     -7.327505e-27    -8.000026e-26    -3.534450e+04    -4.655576e-14    -2.260364e-01    -3.498112e-13    -3.627510e+04    -1.359216e-12    3.444042e+04     -1.426214e-12    -3.680744e-01    -1.540361e-12    5.621994e-01     -1.545504e-12    
4.156922e-01     2.400000e-01     4.800000e-01     3.000000e+01     -3.748413e-01    6.310334e-13     -2.306127e-01    1.476037e-13     5.763703e-01     8.662723e-14     3.534452e+04     3.522446e-14     3.627518e+04     4.234977e-15     3.444051e+04     1.133258e-15     4.833968e-33     -2.726694e-34    -5.907376e-18    -1.631674e-18    -3.444051e+04    -1.133258e-15    -3.627518e+04    -4.234977e-15    -3.534452e+04    -3.522446e-14    -5.763703e-01    -8.662727e-14    2.306127e-01     -1.476040e-13    3.748413e-01     -6.310341e-13    
4.243524e-01     2.450000e-01     4.900000e-01     3.000000e+01     -5.906511e-01    5.517563e-13     3.815698e-01     4.384852e-13     2.351741e-01     3.158554e-13     3.627526e+04     1.040986e-13     -3.444059e+04    1.038973e-13     -3.534455e+04    3.103672e-14     -2.198301e-16    1.227817e-17     -6.610367e-17    -5.131562e-18    3.534455e+04     -3.103672e-14    3.444059e+04     -1.038973e-13    -3.627526e+04    -1.040986e-13    -2.351741e-01    -3.158534e-13    -3.815698e-01    -4.384792e-13    5.906511e-01     -5.517560e-13    
4.330127e-01     2.500000e-01     5.000000e-01     3.000000e+01     -3.444068e+04    1.483432e-12     3.627534e+04     1.403184e-12     -2.397202e-01    5.296440e-13     -6.050425e-01    9.287667e-14     -3.882606e-01    4.830865e-14     -3.534457e+04    3.292494e-15     -2.672852e-16    8.155103e-18     1.543874e-17     -4.945775e-19    3.534457e+04     -3.292494e-15    3.882606e-01     -4.830267e-14    6.050425e-01     -9.287640e-14    2.397202e-01     -5.296420e-13    -3.627534e+04    -1.403184e-12    3.444068e+04     -1.483432e-12    
4.416730e-01     2.550000e-01     5.100000e-01     3.000000e+01     -3.949146e-01    4.270559e-13     -3.444077e+04    9.597607e-14     3.627542e+04     9.371370e-14     -6.195451e-01    6.855580e-14     -2.442507e-01    4.269097e-14     3.534460e+04     1.711061e-14     -3.605762e-17    -7.420941e-20    2.414576e-15     -1.073018e-19    -3.534460e+04    -1.711061e-14    2.442507e-01     -4.269100e-14    6.195451e-01     -6.855581e-14    -3.627542e+04    -9.371370e-14    3.444077e+04     -9.597607e-14    3.949146e-01     -4.270559e-13    
4.503332e-01     2.600000e-01     5.200000e-01     3.000000e+01     -6.341597e-01    4.725335e-13     4.015323e-01     4.343593e-13     2.487653e-01     4.290702e-13     3.627550e+04     9.544920e-14     -3.444086e+04    9.402078e-14     3.534462e+04     7.360596e-15     1.845667e-17     -1.273541e-18    2.394300e-15     -1.930975e-18    -3.534462e+04    -7.360596e-15    3.444086e+04     -9.402078e-14    -3.627550e+04    -9.544920e-14    -2.487653e-01    -4.290707e-13    -4.015323e-01    -4.343606e-13    6.341597e-01     -4.725336e-13    
4.589935e-01     2.650000e-01     5.300000e-01     3.000000e+01     -4.081145e-01    1.095734e-12     6.488869e-01     7.456854e-13     -2.532638e-01    5.355464e-13     -3.444095e+04    1.287969e-13     3.627558e+04     1.212493e-13     -3.534465e+04    2.715927e-14     -2.731165e-17    -7.040391e-19    1.161942e-14     -1.059807e-18    3.534465e+04     -2.715927e-14    -3.627558e+04    -1.212493e-13    3.444095e+04     -1.287969e-13    2.532638e-01     -5.355467e-13    -6.488869e-01    -7.456855e-13    4.081145e-01     -1.095735e-12    
4.676537e-01     2.700000e-01     5.400000e-01     3.000000e+01     -6.637272e-01    6.066138e-13     4.146620e-01     4.043512e-13     2.577457e-01     3.988313e-13     3.627567e+04     9.860669e-14     -3.444105e+04    9.346188e-14     -3.534467e+04    1.127774e-14     5.815358e-18     7.117742e-18     3.916162e-18     -3.547086e-18    3.534467e+04     -1.127774e-14    3.444105e+04     -9.346188e-14    -3.627567e+04    -9.860669e-14    -2.577457e-01    -3.988307e-13    -4.146620e-01    -4.043498e-13    6.637272e-01     -6.066138e-13    
4.763140e-01     2.750000e-01     5.500000e-01     3.000000e+01     -3.444115e+04    1.567925e-12     3.627576e+04     1.485955e-12     4.211755e-01     8.412468e-13     -6.786814e-01    5.647279e-13     -2.622107e-01    1.958846e-13     -3.534470e+04    7.064622e-14     3.283861e-18     -4.013493e-19    1.478947e-17     -1.005870e-18    3.534470e+04     -7.064622e-14    2.622107e-01     -1.958848e-13    6.786814e-01     -5.647279e-13    -4.211755e-01    -8.412474e-13    -3.627576e+04    -1.485955e-12    3.444115e+04     -1.567925e-12    
4.849742e-01     2.800000e-01     5.600000e-01     3.000000e+01     -3.444124e+04    1.264056e-12     3.627584e+04     1.193979e-12     4.276557e-01     8.363728e-13     -6.937501e-01    8.126033e-13     2.666586e-01     4.661983e-14     -3.534472e+04    2.877332e-14     -1.212165e-17    1.322348e-17     -1.048739e-17    -1.039206e-17    3.534472e+04     -2.877332e-14    -2.666586e-01    -4.661934e-14    6.937501e-01     -8.126033e-13    -4.276557e-01    -8.363717e-13    -3.627584e+04    -1.193979e-12    3.444124e+04     -1.264056e-12    
4.936345e-01     2.850000e-01     5.700000e-01     3.000000e+01     -7.089339e-01    8.496796e-13     2.710889e-01     4.407082e-13     4.341033e-01     3.596944e-13     -3.444134e+04    1.228166e-13     3.627593e+04     1.159505e-13     -3.534475e+04    1.463095e-14     -5.444841e-16    7.860986e-20     -3.474398e-17    4.476808e-20     3.534475e+04     -1.463095e-14    -3.627593e+04    -1.159505e-13    3.444134e+04     -1.228166e-13    -4.341033e-01    -3.596943e-13    -2.710889e-01    -4.407082e-13    7.089339e-01     -8.496796e-13    
5.022947e-01     2.900000e-01     5.800000e-01     3.000000e+01     -3.444145e+04    1.544275e-12     3.627603e+04     1.460450e-12     -7.242333e-01    1.212137e-12     4.405192e-01     1.013206e-12     2.755015e-01     1.340395e-13     -3.534478e+04    1.510604e-14     1.579751e-16     1.348389e-17     1.599883e-17     7.507322e-19     3.534478e+04     -1.510604e-14    -2.755015e-01    -1.340372e-13    -4.405192e-01    -1.013199e-12    7.242333e-01     -1.212136e-12    -3.627603e+04    -1.460450e-12    3.444145e+04     -1.544275e-12    
5.109550e-01     2.950000e-01     5.900000e-01     3.000000e+01     -4.469039e-01    1.029373e-12     7.396491e-01     8.055946e-13     -2.798960e-01    6.814249e-13     -3.444155e+04    5.128317e-14     3.627612e+04     4.730679e-14     3.534481e+04     1.293673e-14     1.081984e-17     2.588544e-19     3.194006e-31     1.284251e-29     -3.534481e+04    -1.293673e-14    -3.627612e+04    -4.730679e-14    3.444155e+04     -5.128317e-14    2.798960e-01     -6.814248e-13    -7.396491e-01    -8.055946e-13    4.469039e-01     -1.029373e-12    
5.196152e-01     3.000000e-01     6.000000e-01     3.000000e+01     -7.551817e-01    5.740218e-13     -4.532583e-01    4.267335e-13     -3.444165e+04    1.663160e-13     3.627622e+04     1.610508e-13     -3.534484e+04    9.461565e-15     2.842721e-01     3.747487e-15     -1.870947e-17    1.110721e-17     -1.938766e-17    -1.218569e-17    -2.842721e-01    -3.747682e-15    3.534484e+04     -9.461565e-15    -3.627622e+04    -1.610508e-13    3.444165e+04     -1.663160e-13    4.532583e-01     -4.267339e-13    7.551817e-01     -5.740218e-13    
5.282755e-01     3.050000e-01     6.100000e-01     3.000000e+01     -3.444176e+04    7.200068e-13     3.627631e+04     6.812745e-13     4.595830e-01     6.308621e-13     -7.708318e-01    5.724263e-13     2.886295e-01     1.183247e-13     -3.534487e+04    6.302466e-14     -9.314641e-19    1.542591e-18     3.003060e-34     -1.087221e-33    3.534487e+04     -6.302466e-14    -2.886295e-01    -1.183244e-13    7.708318e-01     -5.724263e-13    -4.595830e-01    -6.308616e-13    -3.627631e+04    -6.812745e-13    3.444176e+04     -7.200068e-13    
5.369358e-01     3.100000e-01     6.200000e-01     3.000000e+01     4.658789e-01     1.145785e-12     -3.444187e+04    7.546648e-13     3.627641e+04     7.173605e-13     -7.866000e-01    4.349890e-13     2.929679e-01     2.466384e-13     3.534490e+04     2.106186e-13     -1.876833e-18    5.939352e-18     4.296465e-34     6.503139e-34     -3.534490e+04    -2.106186e-13    -2.929679e-01    -2.466373e-13    7.866000e-01     -4.349889e-13    -3.627641e+04    -7.173605e-13    3.444187e+04     -7.546648e-13    -4.658789e-01    -1.145783e-12    
5.455960e-01     3.150000e-01     6.300000e-01     3.000000e+01     -3.444198e+04    7.068436e-13     -8.024868e-01    7.023945e-13     3.627651e+04     6.687870e-13     4.721465e-01     3.252283e-13     -3.534493e+04    2.018363e-13     2.972870e-01     1.068713e-13     4.398638e-19     7.098316e-18     8.015311e-35     -1.344385e-34    -2.972870e-01    -1.068700e-13    3.534493e+04     -2.018363e-13    -4.721465e-01    -3.252260e-13    -3.627651e+04    -6.687870e-13    8.024868e-01     -7.023944e-13    3.444198e+04     -7.068436e-13    
5.542563e-01     3.200000e-01     6.400000e-01     3.000000e+01     4.783867e-01     1.786661e-12     -3.444209e+04    1.295872e-12     3.627661e+04     1.233889e-12     -8.184929e-01    5.533691e-13     3.015865e-01     3.585720e-13     3.534496e+04     1.787519e-13     -8.887998e-17    -4.426089e-18    1.205592e-15     -5.117676e-17    -3.534496e+04    -1.787519e-13    -3.015865e-01    -3.585142e-13    8.184929e-01     -5.533899e-13    -3.627661e+04    -1.233889e-12    3.444209e+04     -1.295872e-12    -4.783867e-01    -1.786612e-12    
5.629165e-01     3.250000e-01     6.500000e-01     3.000000e+01     4.846001e-01     1.142716e-12     -3.444221e+04    7.529662e-13     3.627672e+04     7.137389e-13     -8.346187e-01    3.002516e-13     3.058661e-01     2.158555e-13     -3.534499e+04    1.668010e-13     3.670450e-15     2.481521e-18     3.483938e-17     1.485857e-18     3.534499e+04     -1.668010e-13    -3.058661e-01    -2.158548e-13    8.346187e-01     -3.002515e-13    -3.627672e+04    -7.137389e-13    3.444221e+04     -7.529662e-13    -4.846001e-01    -1.142715e-12    
5.715768e-01     3.300000e-01     6.600000e-01     3.000000e+01     -8.508648e-01    7.039747e-13     -3.444232e+04    6.811514e-13     3.627682e+04     6.439104e-13     4.907875e-01     5.586567e-13     3.101256e-01     1.657944e-13     -3.534502e+04    1.463131e-13     -1.211601e-16    -1.723717e-18    1.221795e-15     -4.546812e-17    3.534502e+04     -1.463131e-13    -3.101256e-01    -1.657352e-13    -4.907875e-01    -5.586068e-13    -3.627682e+04    -6.439104e-13    3.444232e+04     -6.811514e-13    8.508648e-01     -7.039942e-13    
5.802370e-01     3.350000e-01     6.700000e-01     3.000000e+01     4.969496e-01     1.810192e-12     -3.444244e+04    1.177700e-12     3.627693e+04     1.115887e-12     -8.672317e-01    4.012706e-13     3.143646e-01     3.514568e-13     -3.534505e+04    1.863454e-13     -1.710499e-17    -1.783345e-18    -3.322378e-15    -2.983199e-18    3.534505e+04     -1.863454e-13    -3.143646e-01    -3.514578e-13    8.672317e-01     -4.012707e-13    -3.627693e+04    -1.115887e-12    3.444244e+04     -1.177700e-12    -4.969496e-01    -1.810194e-12    
5.888973e-01     3.400000e-01     6.800000e-01     3.000000e+01     5.030870e-01     8.841782e-13     -3.444256e+04    7.650626e-13     3.627703e+04     7.318056e-13     -8.837201e-01    6.458370e-13     3.185829e-01     3.290099e-13     3.534508e+04     2.982817e-13     4.045929e-17     3.375305e-18     -1.438189e-17    3.295548e-18     -3.534508e+04    -2.982817e-13    -3.185829e-01    -3.290085e-13    8.837201e-01     -6.458369e-13    -3.627703e+04    -7.318056e-13    3.444256e+04     -7.650626e-13    -5.030870e-01    -8.841763e-13    
5.975575e-01     3.450000e-01     6.900000e-01     3.000000e+01     -5.092004e-01    6.565392e-13     3.444268e+04     5.931648e-13     -3.627714e+04    5.625635e-13     9.003304e-01     2.165968e-13     -3.227802e-01    1.040221e-13     3.534512e+04     1.006181e-13     -1.328751e-17    1.199309e-17     -3.192874e-33    -1.410858e-32    -3.534512e+04    -1.006181e-13    3.227802e-01     -1.040197e-13    -9.003304e-01    -2.165966e-13    3.627714e+04     -5.625635e-13    -3.444268e+04    -5.931648e-13    5.092004e-01     -6.565358e-13    
6.062178e-01     3.500000e-01     7.000000e-01     3.000000e+01     3.444281e+04     5.236406e-13     -3.627725e+04    4.930069e-13     9.170632e-01     4.534016e-13     -5.152906e-01    3.246648e-13     3.534515e+04     1.986608e-13     -3.269562e-01    7.931415e-14     -6.260753e-17    7.540010e-18     2.136342e-18     4.796074e-18     3.269562e-01     -7.931163e-14    -3.534515e+04    -1.986608e-13    5.152906e-01     -3.246614e-13    -9.170632e-01    -4.534015e-13    3.627725e+04     -4.930069e-13    -3.444281e+04    -5.236406e-13    
6.148780e-01     3.550000e-01     7.100000e-01     3.000000e+01     3.444293e+04     5.372443e-13     -3.627737e+04    5.082749e-13     -5.213583e-01    4.314590e-13     9.339190e-01     3.542582e-13     3.534518e+04     5.981967e-14     -3.311107e-01    4.417547e-14     -3.301515e-17    -5.069284e-18    8.145528e-15     -8.475104e-18    3.311107e-01     -4.417826e-14    -3.534518e+04    -5.981967e-14    -9.339190e-01    -3.542584e-13    5.213583e-01     -4.314627e-13    3.627737e+04     -5.082749e-13    -3.444293e+04    -5.372443e-13    
6.235383e-01     3.600000e-01     7.200000e-01     3.000000e+01     -5.274040e-01    6.250553e-13     3.444306e+04     5.882029e-13     -3.627748e+04    5.558944e-13     9.508984e-01     3.271623e-13     3.534522e+04     2.000900e-13     -3.352434e-01    1.677354e-13     6.180406e-33     -1.042299e-33    -3.603244e-18    -6.934085e-19    3.352434e-01     -1.677356e-13    -3.534522e+04    -2.000900e-13    -9.508984e-01    -3.271623e-13    3.627748e+04     -5.558944e-13    -3.444306e+04    -5.882029e-13    5.274040e-01     -6.250555e-13    
6.321985e-01     3.650000e-01     7.300000e-01     3.000000e+01     3.444318e+04     5.818834e-13     -3.627760e+04    5.527066e-13     9.680018e-01     4.756116e-13     -5.334284e-01    1.843693e-13     -3.534525e+04    1.483969e-13     3.393541e-01     5.850119e-14     -1.195063e-26    -2.413945e-27    -3.684142e-18    -1.277214e-17    -3.393541e-01    -5.850389e-14    3.534525e+04     -1.483969e-13    5.334284e-01     -1.843726e-13    -9.680018e-01    -4.756117e-13    3.627760e+04     -5.527066e-13    -3.444318e+04    -5.818834e-13    
6.408588e-01     3.700000e-01     7.400000e-01     3.000000e+01     -5.394323e-01    8.534031e-13     3.444332e+04     5.155627e-13     -3.627772e+04    4.917509e-13     -3.434425e-01    2.249542e-13     9.852297e-01     1.271575e-13     -3.534529e+04    3.146808e-14     -1.207239e-16    -1.983396e-17    6.823364e-16     -1.016009e-16    3.534529e+04     -3.146808e-14    -9.852297e-01    -1.271953e-13    3.434425e-01     -2.248154e-13    3.627772e+04     -4.917509e-13    -3.444332e+04    -5.155627e-13    5.394323e-01     -8.533025e-13    
6.495191e-01     3.750000e-01     7.500000e-01     3.000000e+01     1.002583e+00     7.607448e-13     3.444345e+04     4.877979e-13     -3.627783e+04    4.656947e-13     -3.534532e+04    2.087674e-13     -3.475083e-01    1.119097e-13     -5.454163e-01    3.636357e-14     -5.263770e-17    6.875661e-18     7.997678e-18     5.159583e-18     5.454163e-01     -3.636053e-14    3.475083e-01     -1.119071e-13    3.534532e+04     -2.087674e-13    3.627783e+04     -4.656947e-13    -3.444345e+04    -4.877979e-13    -1.002583e+00    -7.607447e-13    
6.581793e-01     3.800000e-01     7.600000e-01     3.000000e+01     1.020061e+00     5.975091e-13     3.444358e+04     5.573713e-13     -3.627796e+04    5.297145e-13     3.534536e+04     7.281706e-14     -5.513810e-01    3.921683e-14     -3.515515e-01    1.232275e-15     -5.327500e-17    2.579531e-18     6.722482e-18     1.850332e-18     3.515515e-01     -1.231307e-15    5.513810e-01     -3.921573e-14    -3.534536e+04    -7.281706e-14    3.627796e+04     -5.297145e-13    -3.444358e+04    -5.573713e-13    -1.020061e+00    -5.975091e-13    
6.668396e-01     3.850000e-01     7.700000e-01     3.000000e+01     -5.573270e-01    5.949318e-13     3.444372e+04     5.085875e-13     -3.627808e+04    4.800618e-13     3.534540e+04     2.611878e-13     1.037666e+00     1.468889e-13     -3.555716e-01    1.450482e-13     3.794449e-19     2.762717e-17     -1.112764e-33    -2.017263e-33    3.555716e-01     -1.450421e-13    -1.037666e+00    -1.468886e-13    -3.534540e+04    -2.611878e-13    3.627808e+04     -4.800618e-13    -3.444372e+04    -5.085875e-13    5.573270e-01     -5.949250e-13    
6.754998e-01     3.900000e-01     7.800000e-01     3.000000e+01     1.055397e+00     7.554773e-13     3.444385e+04     5.296172e-13     -3.627820e+04    5.040284e-13     5.632551e-01     9.076581e-14     -3.595686e-01    7.055860e-14     3.534543e+04     2.300674e-14     -2.284578e-17    -1.078367e-17    1.176549e-14     -1.846361e-17    -3.534543e+04    -2.300674e-14    3.595686e-01     -7.056513e-14    -5.632551e-01    -9.077281e-14    3.627820e+04     -5.040284e-13    -3.444385e+04    -5.296172e-13    -1.055397e+00    -7.554776e-13    
6.841601e-01     3.950000e-01     7.900000e-01     3.000000e+01     3.444399e+04     5.350541e-13     -3.627833e+04    5.062350e-13     -5.691657e-01    2.848774e-13     1.073255e+00     2.513562e-13     3.534547e+04     1.509311e-13     -3.635421e-01    3.759902e-15     4.164766e-34     4.592059e-34     -6.294609e-18    -1.684210e-17    3.635421e-01     -3.763708e-15    -3.534547e+04    -1.509311e-13    -1.073255e+00    -2.513564e-13    5.691657e-01     -2.848813e-13    3.627833e+04     -5.062350e-13    -3.444399e+04    -5.350541e-13    
6.928203e-01     4.000000e-01     8.000000e-01     3.000000e+01     -5.750595e-01    5.931007e-13     3.444413e+04     4.864427e-13     -3.627845e+04    4.627075e-13     1.091241e+00     3.231663e-13     -3.674920e-01    2.560391e-13     -3.534551e+04    2.304591e-13     -9.515950e-18    1.290758e-17     6.898552e-34     3.919084e-33     3.534551e+04     -2.304591e-13    3.674920e-01     -2.560362e-13    -1.091241e+00    -3.231661e-13    3.627845e+04     -4.627075e-13    -3.444413e+04    -4.864427e-13    5.750595e-01     -5.930977e-13    
7.014806e-01     4.050000e-01     8.100000e-01     3.000000e+01     3.444428e+04     5.970288e-13     -3.627858e+04    5.653124e-13     1.109355e+00     4.676042e-13     -5.809372e-01    1.061376e-13     3.714181e-01     6.045633e-14     -3.534555e+04    1.595727e-14     -8.461006e-18    7.932699e-18     6.034188e-33     4.449752e-33     3.534555e+04     -1.595727e-14    -3.714181e-01    -6.045449e-14    5.809372e-01     -1.061358e-13    -1.109355e+00    -4.676041e-13    3.627858e+04     -5.653124e-13    -3.444428e+04    -5.970288e-13    
7.101408e-01     4.100000e-01     8.200000e-01     3.000000e+01     3.444442e+04     5.870723e-13     -3.627871e+04    5.587306e-13     1.127597e+00     4.402838e-13     -5.867992e-01    2.872010e-13     -3.753202e-01    7.869343e-14     3.534559e+04     7.552884e-14     1.158794e-17     9.345418e-18     6.229165e-33     -5.523723e-33    -3.534559e+04    -7.552884e-14    3.753202e-01     -7.869125e-14    5.867992e-01     -2.871989e-13    -1.127597e+00    -4.402837e-13    3.627871e+04     -5.587306e-13    -3.444442e+04    -5.870723e-13    
7.188011e-01     4.150000e-01     8.300000e-01     3.000000e+01     3.444457e+04     5.587703e-13     -3.627885e+04    5.347471e-13     -5.926462e-01    5.100387e-13     1.145968e+00     3.696385e-13     -3.534563e+04    2.812709e-13     -3.791981e-01    2.805969e-13     -1.264181e-16    -4.018865e-19    6.698561e-16     -5.860616e-17    3.791981e-01     -2.804760e-13    3.534563e+04     -2.812709e-13    -1.145968e+00    -3.696624e-13    5.926462e-01     -5.099613e-13    3.627885e+04     -5.347471e-13    -3.444457e+04    -5.587703e-13    
7.274613e-01     4.200000e-01     8.400000e-01     3.000000e+01     1.164468e+00     5.719253e-13     3.444471e+04     5.351915e-13     -3.627898e+04    5.110972e-13     -5.984788e-01    5.947936e-14     -3.830516e-01    4.103563e-14     -3.534567e+04    2.191038e-14     8.881963e-17     2.081038e-17     -4.455849e-16    -2.915844e-17    3.534567e+04     -2.191038e-14    3.830516e-01     -4.090749e-14    5.984788e-01     -5.939541e-14    3.627898e+04     -5.110972e-13    -3.444471e+04    -5.351915e-13    -1.164468e+00    -5.719475e-13    
7.361216e-01     4.250000e-01     8.500000e-01     3.000000e+01     -6.042975e-01    8.553997e-13     3.444486e+04     6.291674e-13     -3.627911e+04    6.018107e-13     -3.868806e-01    3.989259e-13     1.183099e+00     2.540401e-13     -3.534571e+04    1.274894e-13     -2.015879e-17    -1.879305e-18    -9.000248e-16    -3.409973e-18    3.534571e+04     -1.274894e-13    -1.183099e+00    -2.540402e-13    3.868806e-01     -3.989272e-13    3.627911e+04     -6.018107e-13    -3.444486e+04    -6.291674e-13    6.042975e-01     -8.554009e-13    
7.447818e-01     4.300000e-01     8.600000e-01     3.000000e+01     3.444501e+04     5.339068e-13     -3.627925e+04    5.072024e-13     1.201859e+00     3.410548e-13     -6.101028e-01    1.425357e-13     3.906848e-01     1.043454e-13     -3.534575e+04    4.026358e-15     1.086184e-32     1.033758e-32     1.623849e-17     -1.886935e-17    3.534575e+04     -4.026358e-15    -3.906848e-01    -1.043500e-13    6.101028e-01     -1.425397e-13    -1.201859e+00    -3.410550e-13    3.627925e+04     -5.072024e-13    -3.444501e+04    -5.339068e-13    
7.534421e-01     4.350000e-01     8.700000e-01     3.000000e+01     3.444517e+04     5.403540e-13     -3.627939e+04    5.099796e-13     -6.158954e-01    4.320345e-13     1.220751e+00     2.753188e-13     -3.944642e-01    5.837004e-14     -3.534579e+04    2.276894e-14     -8.862248e-17    2.647495e-18     6.456501e-16     -7.788521e-18    3.534579e+04     -2.276894e-14    3.944642e-01     -5.825662e-14    -1.220751e+00    -2.753369e-13    6.158954e-01     -4.319634e-13    3.627939e+04     -5.099796e-13    -3.444517e+04    -5.403540e-13    
7.621024e-01     4.400000e-01     8.800000e-01     3.000000e+01     3.444532e+04     5.857430e-13     -3.627953e+04    5.580303e-13     -6.216757e-01    5.520016e-13     1.239773e+00     2.713859e-13     -3.982186e-01    1.922230e-13     -3.534583e+04    1.114841e-13     -2.269145e-17    -2.352189e-18    -6.347599e-14    -4.110273e-18    3.534583e+04     -1.114841e-13    3.982186e-01     -1.922246e-13    -1.239773e+00    -2.713860e-13    6.216757e-01     -5.520029e-13    3.627953e+04     -5.580303e-13    -3.444532e+04    -5.857430e-13    
7.707626e-01     4.450000e-01     8.900000e-01     3.000000e+01     3.444548e+04     5.369615e-13     1.258927e+00     5.333773e-13     -3.627967e+04    5.089220e-13     3.534588e+04     2.288248e-13     -6.274443e-01    2.281922e-13     -4.019478e-01    8.681446e-14     -2.494921e-17    -2.826070e-18    4.555900e-15     -4.890912e-18    4.019478e-01     -8.681640e-14    6.274443e-01     -2.281937e-13    -3.534588e+04    -2.288248e-13    3.627967e+04     -5.089220e-13    -1.258927e+00    -5.333774e-13    -3.444548e+04    -5.369615e-13    
7.794229e-01     4.500000e-01     9.000000e-01     3.000000e+01     3.444564e+04     6.134217e-13     -3.627982e+04    5.836321e-13     1.278213e+00     4.509471e-13     -6.332016e-01    3.733011e-13     -4.056517e-01    2.040271e-13     3.534592e+04     3.108544e-15     -6.929784e-18    1.613535e-17     2.022980e-33     -3.910437e-33    -3.534592e+04    -3.108544e-15    4.056517e-01     -2.040230e-13    6.332016e-01     -3.732980e-13    -1.278213e+00    -4.509470e-13    3.627982e+04     -5.836321e-13    -3.444564e+04    -6.134217e-13    
7.880831e-01     4.550000e-01     9.100000e-01     3.000000e+01     3.444580e+04     4.581470e-13     -3.627996e+04    4.357168e-13     -6.389482e-01    3.708449e-13     1.297632e+00     2.768027e-13     -3.534596e+04    2.037990e-13     -4.093302e-01    9.407908e-14     -1.301610e-17    -6.769547e-18    -6.250649e-14    -1.185732e-17    4.093302e-01     -9.408387e-14    3.534596e+04     -2.037990e-13    -1.297632e+00    -2.768028e-13    6.389482e-01     -3.708485e-13    3.627996e+04     -4.357168e-13    -3.444580e+04    -4.581470e-13    
7.967434e-01     4.600000e-01     9.200000e-01     3.000000e+01     3.444596e+04     1.015667e-12     -3.628011e+04    9.624696e-13     1.317184e+00     7.905054e-13     -6.446845e-01    4.514476e-13     -3.534601e+04    1.829380e-13     -4.129832e-01    5.086356e-14     2.896562e-33     1.400058e-33     -1.130698e-17    -1.242153e-17    4.129832e-01     -5.086679e-14    3.534601e+04     -1.829380e-13    6.446845e-01     -4.514500e-13    -1.317184e+00    -7.905055e-13    3.628011e+04     -9.624696e-13    -3.444596e+04    -1.015667e-12    
8.054036e-01     4.650000e-01     9.300000e-01     3.000000e+01     1.336869e+00     5.160361e-13     3.444612e+04     5.029366e-13     -3.628025e+04    4.777639e-13     -6.504111e-01    2.374217e-13     -4.166106e-01    1.394899e-13     3.534605e+04     6.875560e-14     6.194839e-14     1.031090e-17     3.530895e-17     5.875202e-18     -3.534605e+04    -6.875560e-14    4.166106e-01     -1.394856e-13    6.504111e-01     -2.374187e-13    3.628025e+04     -4.777639e-13    -3.444612e+04    -5.029366e-13    -1.336869e+00    -5.160360e-13    
