Below are the first nkwall=min(nw,4*S+6)=14 solutions from BO, sorted by imag part, at 26-Dec-2020 15:07:52
kz[kn]           kx[kn]           k[kn]            theta[deg]       Re(omega1[wn])   Im(omega1[wn])   Re(omega2[wn])   Im(omega2[wn])   Re(omega3[wn])   Im(omega3[wn])   Re(omega4[wn])   Im(omega4[wn])   Re(omega5[wn])   Im(omega5[wn])   Re(omega6[wn])   Im(omega6[wn])   Re(omega7[wn])   Im(omega7[wn])   Re(omega8[wn])   Im(omega8[wn])   Re(omega9[wn])   Im(omega9[wn])   Re(omega10[wn])  Im(omega10[wn])  Re(omega11[wn])  Im(omega11[wn])  Re(omega12[wn])  Im(omega12[wn])  Re(omega13[wn])  Im(omega13[wn])  Re(omega14[wn])  Im(omega14[wn])  
4.243524e-01     2.450000e-01     4.900000e-01     3.000000e+01     -4.867989e-13    4.832952e-13     7.267139e-13     4.504826e-13     1.677315e-15     8.406973e-15     -3.883518e-17    -1.412187e-16    -2.377464e-15    -2.062557e-14    6.936483e-13     -1.245494e-12    4.344920e-05     -2.427264e-09    -4.344920e-05    -2.432845e-09    -3.627526e+04    -5.278691e-08    3.627526e+04     -5.279491e-08    -3.444059e+04    -6.890149e-08    3.444059e+04     -6.890838e-08    5.973480e-01     -1.200574e-03    -5.973480e-01    -1.200574e-03    
4.330127e-01     2.500000e-01     5.000000e-01     3.000000e+01     -1.122405e-13    2.365373e-13     4.333517e-14     2.794330e-14     -2.839475e-15    5.224425e-16     6.108137e-17     -9.206628e-17    4.023969e-13     -4.387863e-13    5.291902e-13     -1.297902e-12    -4.615933e-05    -2.694490e-09    4.615933e-05     -2.694748e-09    3.627534e+04     -5.839082e-08    -3.627534e+04    -5.839597e-08    3.444068e+04     -7.623626e-08    -3.444068e+04    -7.624179e-08    6.120024e-01     -1.304255e-03    -6.120024e-01    -1.304255e-03    
4.416730e-01     2.550000e-01     5.100000e-01     3.000000e+01     -5.219400e-13    5.171597e-13     2.003773e-14     1.497257e-14     -1.568386e-15    3.725277e-16     4.781331e-17     -5.093119e-17    1.616180e-12     -3.403532e-14    1.532155e-14     -4.473907e-13    -4.897957e-05    -2.973108e-09    4.897957e-05     -2.973180e-09    -3.627542e+04    -6.445495e-08    3.627542e+04     -6.445940e-08    -3.444077e+04    -8.418894e-08    3.444077e+04     -8.419250e-08    -6.267761e-01    -1.408875e-03    6.267761e-01     -1.408875e-03    
4.503332e-01     2.600000e-01     5.200000e-01     3.000000e+01     2.899426e-13     5.149752e-13     3.305008e-16     -5.461991e-17    3.093560e-15     -1.496888e-15    -4.835222e-14    -5.899926e-15    -6.270368e-13    -4.637969e-13    1.452323e-13     -5.043505e-13    -5.191209e-05    -3.273886e-09    5.191209e-05     -3.274009e-09    -3.627550e+04    -7.101468e-08    3.627550e+04     -7.102155e-08    -3.444086e+04    -9.278434e-08    3.444086e+04     -9.279157e-08    6.416691e-01     -1.513594e-03    -6.416691e-01    -1.513594e-03    
4.589935e-01     2.650000e-01     5.300000e-01     3.000000e+01     6.731852e-13     4.568490e-13     -3.098882e-17    2.894153e-17     -7.368367e-16    -2.738593e-15    -9.118525e-15    -3.133040e-14    -3.758909e-13    -1.352896e-13    9.189508e-13     -7.829903e-13    -5.495903e-05    -3.597658e-09    5.495903e-05     -3.597688e-09    3.627558e+04     -7.809998e-08    -3.627558e+04    -7.811438e-08    3.444095e+04     -1.020630e-07    -3.444095e+04    -1.020770e-07    6.566813e-01     -1.617762e-03    -6.566813e-01    -1.617762e-03    
4.676537e-01     2.700000e-01     5.400000e-01     3.000000e+01     -7.426893e-13    7.658127e-13     1.068042e-12     2.389167e-13     -1.951185e-14    1.877365e-14     -1.792888e-15    9.067405e-15     9.378609e-17     -7.971308e-17    2.219467e-13     -1.120106e-12    -5.812255e-05    -3.953263e-09    5.812255e-05     -3.958521e-09    3.627567e+04     -8.573813e-08    -3.627567e+04    -8.573939e-08    3.444105e+04     -1.120923e-07    -3.444105e+04    -1.120927e-07    6.718128e-01     -1.720902e-03    -6.718128e-01    -1.720902e-03    
4.763140e-01     2.750000e-01     5.500000e-01     3.000000e+01     -1.323631e-13    2.139602e-12     5.433696e-14     5.176992e-14     3.656202e-16     5.809991e-16     7.521258e-16     -3.912405e-17    -1.037496e-13    -2.147028e-13    -1.131021e-12    -1.111158e-12    -6.140482e-05    -4.322393e-09    6.140481e-05     -4.323209e-09    -3.627576e+04    -9.396609e-08    3.627576e+04     -9.397331e-08    -3.444115e+04    -1.228704e-07    3.444115e+04     -1.228779e-07    6.870634e-01     -1.822683e-03    -6.870634e-01    -1.822683e-03    
4.849742e-01     2.800000e-01     5.600000e-01     3.000000e+01     -7.927765e-13    5.461714e-13     8.574016e-15     3.482227e-15     -7.569223e-17    7.003894e-17     -1.198291e-14    -2.484525e-14    3.449408e-13     -3.371979e-13    -4.888368e-13    -5.791742e-13    -6.480798e-05    -4.735890e-09    6.480798e-05     -4.736133e-09    3.627584e+04     -1.028066e-07    -3.627584e+04    -1.028095e-07    3.444124e+04     -1.344811e-07    -3.444124e+04    -1.344820e-07    -7.024333e-01    -1.922887e-03    7.024333e-01     -1.922887e-03    
4.936345e-01     2.850000e-01     5.700000e-01     3.000000e+01     -4.017693e-13    3.317287e-13     -1.953865e-14    1.385387e-14     1.353493e-16     8.536438e-17     5.088281e-15     -8.589015e-15    2.479013e-13     -6.667687e-13    9.069004e-13     -7.148926e-13    6.833420e-05     -5.170610e-09    -6.833420e-05    -5.175771e-09    -3.627593e+04    -1.123007e-07    3.627593e+04     -1.123031e-07    -3.444134e+04    -1.469476e-07    3.444134e+04     -1.469503e-07    7.179224e-01     -2.021380e-03    -7.179224e-01    -2.021380e-03    
5.022947e-01     2.900000e-01     5.800000e-01     3.000000e+01     1.503223e-12     1.697279e-13     -9.070618e-14    1.290242e-13     1.849908e-15     8.541014e-15     -4.368002e-16    -1.573618e-16    -1.210969e-15    -3.040861e-14    -5.818023e-13    -3.486584e-13    7.198560e-05     -5.646257e-09    -7.198559e-05    -5.651461e-09    -3.627603e+04    -1.224811e-07    3.627603e+04     -1.224872e-07    -3.444145e+04    -1.603211e-07    3.444145e+04     -1.603267e-07    -7.335311e-01    -2.118086e-03    7.335311e-01     -2.118086e-03    
5.109550e-01     2.950000e-01     5.900000e-01     3.000000e+01     -6.084320e-15    3.042368e-14     -7.603174e-13    2.432794e-16     1.498740e-16     1.841361e-16     -5.684505e-15    -7.380465e-15    3.925498e-13     -7.733672e-15    3.077163e-13     -2.747375e-12    -7.576433e-05    -6.143090e-09    7.576433e-05     -6.143112e-09    -3.627612e+04    -1.333803e-07    3.627612e+04     -1.333872e-07    -3.444155e+04    -1.746626e-07    3.444155e+04     -1.746691e-07    7.492593e-01     -2.212958e-03    -7.492593e-01    -2.212958e-03    
5.196152e-01     3.000000e-01     6.000000e-01     3.000000e+01     2.801284e-12     1.545937e-12     4.956198e-15     4.040380e-15     -4.725041e-15    3.848164e-16     4.211584e-17     1.513326e-16     -5.132767e-13    -1.308257e-13    -3.968963e-13    -2.096288e-12    7.967254e-05     -6.688133e-09    -7.967255e-05    -6.692721e-09    -3.627622e+04    -1.450535e-07    3.627622e+04     -1.450613e-07    -3.444165e+04    -1.899995e-07    3.444165e+04     -1.900075e-07    -7.651075e-01    -2.305965e-03    7.651075e-01     -2.305965e-03    
5.282755e-01     3.050000e-01     6.100000e-01     3.000000e+01     3.851324e-13     3.534198e-13     -3.482028e-14    4.745356e-14     1.125712e-15     3.466135e-15     -5.384322e-13    5.937006e-16     -2.069431e-16    -3.039794e-17    1.568819e-12     -7.488882e-13    -8.371237e-05    -7.249106e-09    8.371237e-05     -7.249284e-09    3.627631e+04     -1.575196e-07    -3.627631e+04    -1.575333e-07    3.444176e+04     -2.064057e-07    -3.444176e+04    -2.064187e-07    7.810760e-01     -2.397072e-03    -7.810760e-01    -2.397072e-03    
5.369358e-01     3.100000e-01     6.200000e-01     3.000000e+01     -2.557482e-13    6.362098e-14     -1.749826e-16    1.279816e-16     -4.093995e-15    -3.004277e-15    7.361261e-15     -5.196246e-15    1.647980e-12     -2.985254e-13    -3.907600e-13    -1.128502e-12    8.788596e-05     -7.865232e-09    -8.788596e-05    -7.865442e-09    3.627641e+04     -1.708384e-07    -3.627641e+04    -1.708446e-07    3.444187e+04     -2.239276e-07    -3.444187e+04    -2.239340e-07    -7.971650e-01    -2.486232e-03    7.971650e-01     -2.486232e-03    
5.455960e-01     3.150000e-01     6.300000e-01     3.000000e+01     -1.019502e-12    5.004758e-13     1.288394e-12     3.934100e-13     -1.603709e-13    3.053767e-14     -6.095331e-16    6.459896e-16     1.466431e-15     -5.650469e-17    6.052867e-14     -8.124948e-15    9.219545e-05     -8.527569e-09    -9.219545e-05    -8.527588e-09    3.627651e+04     -1.850305e-07    -3.627651e+04    -1.850395e-07    3.444198e+04     -2.426209e-07    -3.444198e+04    -2.426303e-07    -8.133750e-01    -2.573381e-03    8.133750e-01     -2.573381e-03    
5.542563e-01     3.200000e-01     6.400000e-01     3.000000e+01     1.767734e-12     1.114261e-12     6.063849e-14     1.111434e-14     1.459005e-16     -2.423335e-17    -3.314968e-15    -1.088832e-14    9.379482e-14     -6.151355e-13    -8.531371e-13    -1.688706e-12    9.664294e-05     -9.212479e-09    -9.664295e-05    -9.216859e-09    -3.627661e+04    -2.001580e-07    3.627661e+04     -2.001614e-07    -3.444209e+04    -2.625461e-07    3.444209e+04     -2.625510e-07    8.297063e-01     -2.658431e-03    -8.297063e-01    -2.658431e-03    
5.629165e-01     3.250000e-01     6.500000e-01     3.000000e+01     1.183705e-12     2.088223e-12     1.158665e-14     2.429368e-14     -9.987569e-15    4.441776e-15     1.629685e-17     1.136070e-16     3.458815e-13     -2.256188e-13    5.613661e-14     -2.735867e-12    -1.012306e-04    -9.953910e-09    1.012306e-04     -9.954129e-09    -3.627672e+04    -2.162421e-07    3.627672e+04     -2.162494e-07    -3.444221e+04    -2.837670e-07    3.444221e+04     -2.837760e-07    8.461594e-01     -2.741271e-03    -8.461594e-01    -2.741271e-03    
5.715768e-01     3.300000e-01     6.600000e-01     3.000000e+01     -3.640396e-13    6.829803e-13     2.428745e-14     1.969261e-13     -5.833009e-14    9.576845e-14     -9.286229e-16    4.239893e-15     1.056170e-16     2.227248e-16     -7.213007e-14    -2.146226e-13    -1.059605e-04    -1.074024e-08    1.059605e-04     -1.074061e-08    3.627682e+04     -2.333555e-07    -3.627682e+04    -2.333636e-07    3.444232e+04     -3.063311e-07    -3.444232e+04    -3.063397e-07    -8.627347e-01    -2.821770e-03    8.627347e-01     -2.821770e-03    
5.802370e-01     3.350000e-01     6.700000e-01     3.000000e+01     1.528894e-13     8.308291e-13     -4.416581e-14    2.557684e-14     1.020016e-13     1.835778e-14     -9.184588e-16    1.902212e-15     -3.534695e-17    -3.670212e-17    1.731613e-14     -1.089589e-12    1.108349e-04     -1.157264e-08    -1.108349e-04    -1.157670e-08    -3.627693e+04    -2.515287e-07    3.627693e+04     -2.515406e-07    -3.444244e+04    -3.303123e-07    3.444244e+04     -3.303242e-07    -8.794325e-01    -2.899776e-03    8.794325e-01     -2.899776e-03    
5.888973e-01     3.400000e-01     6.800000e-01     3.000000e+01     -7.178079e-13    9.777572e-13     -5.914022e-13    2.275368e-13     3.306480e-17     1.604911e-16     2.856643e-15     -4.689913e-15    2.065549e-14     -1.267990e-14    1.574414e-12     -1.075185e-12    -1.158557e-04    -1.246497e-08    1.158557e-04     -1.246939e-08    -3.627703e+04    -2.708212e-07    3.627703e+04     -2.708230e-07    -3.444256e+04    -3.557822e-07    3.444256e+04     -3.557845e-07    8.962532e-01     -2.975122e-03    -8.962532e-01    -2.975122e-03    
5.975575e-01     3.450000e-01     6.900000e-01     3.000000e+01     1.675855e-13     4.165731e-13     2.713042e-14     3.667475e-14     5.196819e-16     5.477184e-16     4.584199e-17     -1.534982e-16    -4.693273e-13    -4.470757e-13    8.784905e-13     -9.494719e-13    -1.210252e-04    -1.340055e-08    1.210251e-04     -1.340453e-08    -3.627714e+04    -2.912702e-07    3.627714e+04     -2.912710e-07    -3.444268e+04    -3.828010e-07    3.444268e+04     -3.828012e-07    9.131972e-01     -3.047631e-03    -9.131972e-01    -3.047631e-03    
6.062178e-01     3.500000e-01     7.000000e-01     3.000000e+01     -1.166755e-12    5.854604e-13     5.780021e-13     3.432939e-13     3.859834e-14     3.203391e-14     1.671205e-16     1.040213e-16     7.470164e-15     -1.001275e-14    -2.522535e-13    -8.621169e-13    1.263454e-04     -1.440062e-08    -1.263454e-04    -1.440087e-08    3.627725e+04     -3.129271e-07    -3.627725e+04    -3.129279e-07    3.444281e+04     -4.114462e-07    -3.444281e+04    -4.114464e-07    -9.302648e-01    -3.117116e-03    9.302648e-01     -3.117116e-03    
6.148780e-01     3.550000e-01     7.100000e-01     3.000000e+01     2.093959e-14     6.275866e-13     3.518195e-14     8.763211e-15     8.416188e-17     -9.497118e-17    -3.690356e-15    -2.189752e-14    -1.642801e-13    -3.743256e-13    -9.396106e-13    -5.414586e-13    1.318184e-04     -1.545113e-08    -1.318184e-04    -1.545123e-08    -3.627737e+04    -3.358567e-07    3.627737e+04     -3.358723e-07    -3.444293e+04    -4.417640e-07    3.444293e+04     -4.417787e-07    9.474564e-01     -3.183391e-03    -9.474564e-01    -3.183391e-03    
6.235383e-01     3.600000e-01     7.200000e-01     3.000000e+01     -9.902177e-13    5.876046e-13     -2.738579e-16    5.851030e-16     -9.388520e-15    5.245300e-16     3.686198e-14     -1.733919e-14    9.509819e-13     -5.545851e-14    -4.046065e-13    -8.851058e-13    1.374465e-04     -1.656787e-08    -1.374465e-04    -1.657193e-08    3.627748e+04     -3.601116e-07    -3.627748e+04    -3.601167e-07    3.444306e+04     -4.738707e-07    -3.444306e+04    -4.738759e-07    -9.647722e-01    -3.246267e-03    9.647722e-01     -3.246267e-03    
6.321985e-01     3.650000e-01     7.300000e-01     3.000000e+01     1.454545e-13     7.874290e-13     8.477465e-17     5.945527e-17     -7.773774e-17    -2.150901e-15    2.817001e-16     -1.075329e-13    1.132070e-13     -1.400086e-13    7.187994e-13     -1.303696e-12    1.432316e-04     -1.774477e-08    -1.432316e-04    -1.774906e-08    -3.627760e+04    -3.857411e-07    3.627760e+04     -3.857533e-07    -3.444318e+04    -5.078064e-07    3.444318e+04     -5.078196e-07    -9.822125e-01    -3.305562e-03    9.822125e-01     -3.305562e-03    
6.408588e-01     3.700000e-01     7.400000e-01     3.000000e+01     -2.528999e-13    3.802584e-13     2.528582e-13     2.697080e-13     -2.836046e-15    1.055350e-14     -6.254479e-16    -4.152025e-17    2.223769e-14     -7.715984e-15    4.628422e-13     -1.534253e-12    -1.491758e-04    -1.898943e-08    1.491758e-04     -1.898959e-08    3.627772e+04     -4.128060e-07    -3.627772e+04    -4.128225e-07    3.444332e+04     -5.436676e-07    -3.444332e+04    -5.436855e-07    -9.997776e-01    -3.361102e-03    9.997776e-01     -3.361102e-03    
6.495191e-01     3.750000e-01     7.500000e-01     3.000000e+01     -1.955707e-12    8.766936e-13     4.374477e-13     4.019504e-13     -2.666623e-14    2.018208e-14     1.367157e-16     3.605639e-15     -1.464158e-16    -5.846715e-17    4.469309e-13     -1.424788e-12    -1.552814e-04    -2.029888e-08    1.552814e-04     -2.030243e-08    3.627783e+04     -4.413810e-07    -3.627783e+04    -4.413826e-07    3.444345e+04     -5.815392e-07    -3.444345e+04    -5.815403e-07    1.017468e+00     -3.412722e-03    -1.017468e+00    -3.412722e-03    
6.581793e-01     3.800000e-01     7.600000e-01     3.000000e+01     -8.366486e-13    4.974732e-13     1.286685e-15     1.109835e-14     -7.889397e-17    4.875195e-16     -5.197291e-14    -2.972014e-14    -1.153010e-13    -1.811666e-13    4.172554e-13     -4.831929e-13    1.615503e-04     -2.168370e-08    -1.615503e-04    -2.168377e-08    3.627796e+04     -4.714922e-07    -3.627796e+04    -4.715035e-07    3.444358e+04     -6.214887e-07    -3.444358e+04    -6.215004e-07    1.035283e+00     -3.460269e-03    -1.035283e+00    -3.460269e-03    
6.668396e-01     3.850000e-01     7.700000e-01     3.000000e+01     -2.300097e-12    5.290735e-13     -4.641775e-15    1.870701e-15     -2.870919e-16    -5.850095e-16    6.979783e-14     -5.518662e-14    -7.697568e-14    -6.464565e-13    1.232478e-12     -1.107398e-12    -1.679846e-04    -2.314040e-08    1.679846e-04     -2.314075e-08    -3.627808e+04    -5.032352e-07    3.627808e+04     -5.032388e-07    -3.444372e+04    -6.636158e-07    3.444372e+04     -6.636194e-07    -1.053224e+00    -3.503607e-03    1.053224e+00     -3.503607e-03    
6.754998e-01     3.900000e-01     7.800000e-01     3.000000e+01     -8.489120e-13    4.566630e-13     1.628525e-14     8.271041e-15     -1.151327e-16    3.619290e-17     -3.467800e-14    -1.261326e-14    -1.029836e-13    -4.157877e-14    -5.135693e-13    -8.181572e-14    1.745865e-04     -2.467431e-08    -1.745865e-04    -2.467433e-08    -3.627820e+04    -5.366496e-07    3.627820e+04     -5.366498e-07    -3.444385e+04    -7.080086e-07    3.444385e+04     -7.080101e-07    1.071290e+00     -3.542615e-03    -1.071290e+00    -3.542615e-03    
6.841601e-01     3.950000e-01     7.900000e-01     3.000000e+01     -7.468229e-13    1.781937e-13     5.098284e-14     7.684704e-15     -2.651366e-16    1.023634e-16     1.488310e-15     -5.607139e-15    1.562601e-12     -4.432886e-13    2.873974e-13     -7.117935e-13    -1.813579e-04    -2.628819e-08    1.813579e-04     -2.628858e-08    3.627833e+04     -5.718171e-07    -3.627833e+04    -5.718241e-07    3.444399e+04     -7.547360e-07    -3.444399e+04    -7.547427e-07    1.089483e+00     -3.577189e-03    -1.089483e+00    -3.577189e-03    
6.928203e-01     4.000000e-01     8.000000e-01     3.000000e+01     -1.047574e-12    1.714670e-12     2.482894e-16     3.503052e-16     -3.943176e-16    -1.043841e-15    -7.035075e-14    -9.720837e-14    -6.298245e-13    -2.606917e-13    1.089375e-12     -3.053779e-13    1.883011e-04     -2.798476e-08    -1.883011e-04    -2.798823e-08    -3.627845e+04    -6.087959e-07    3.627845e+04     -6.087978e-07    -3.444413e+04    -8.039248e-07    3.444413e+04     -8.039265e-07    -1.107801e+00    -3.607242e-03    1.107801e+00     -3.607242e-03    
7.014806e-01     4.050000e-01     8.100000e-01     3.000000e+01     1.523791e-13     2.457472e-13     1.286054e-15     1.518294e-17     1.124194e-16     -2.600491e-16    -1.890381e-14    -8.261345e-14    5.763322e-13     -6.444987e-13    -1.129187e-12    -7.855926e-13    -1.954181e-04    -2.976875e-08    1.954181e-04     -2.976899e-08    3.627858e+04     -6.476700e-07    -3.627858e+04    -6.476709e-07    3.444428e+04     -8.556305e-07    -3.444428e+04    -8.556324e-07    1.126245e+00     -3.632708e-03    -1.126245e+00    -3.632708e-03    
7.101408e-01     4.100000e-01     8.200000e-01     3.000000e+01     6.478395e-13     1.081195e-12     -1.894668e-15    5.206901e-15     4.546262e-17     2.093947e-16     -8.977685e-15    -5.441093e-15    -2.166106e-13    -6.370573e-13    -2.652358e-12    -1.869654e-12    2.027109e-04     -3.164069e-08    -2.027109e-04    -3.164082e-08    -3.627871e+04    -6.884783e-07    3.627871e+04     -6.884829e-07    -3.444442e+04    -9.099925e-07    3.444442e+04     -9.099972e-07    1.144816e+00     -3.653538e-03    -1.144816e+00    -3.653538e-03    
7.188011e-01     4.150000e-01     8.300000e-01     3.000000e+01     8.850351e-13     7.041334e-13     -3.620463e-13    4.461876e-13     -1.918651e-14    3.341413e-14     1.427669e-15     1.174316e-15     8.165942e-17     -8.656298e-17    -3.197741e-13    -8.025733e-13    2.101816e-04     -3.360797e-08    -2.101816e-04    -3.360803e-08    3.627885e+04     -7.313205e-07    -3.627885e+04    -7.313348e-07    3.444457e+04     -9.670738e-07    -3.444457e+04    -9.670890e-07    -1.163514e+00    -3.669701e-03    1.163514e+00     -3.669701e-03    
7.274613e-01     4.200000e-01     8.400000e-01     3.000000e+01     8.220977e-13     3.848479e-13     -1.533873e-13    3.815893e-13     3.580883e-14     3.804417e-14     -2.081100e-15    2.017712e-16     1.232161e-15     -1.921588e-16    2.236402e-12     -1.006051e-12    2.178322e-04     -3.566459e-08    -2.178322e-04    -3.566483e-08    -3.627898e+04    -7.762713e-07    3.627898e+04     -7.762789e-07    -3.444471e+04    -1.027007e-06    3.444471e+04     -1.027013e-06    -1.182337e+00    -3.681187e-03    1.182337e+00     -3.681187e-03    
7.361216e-01     4.250000e-01     8.500000e-01     3.000000e+01     1.595808e-12     9.908066e-13     -5.534892e-13    2.075675e-13     -2.135511e-15    9.441034e-15     2.241023e-17     1.104628e-16     1.922975e-14     -2.487687e-15    2.380181e-13     -1.644743e-12    -2.256650e-04    -3.782272e-08    2.256650e-04     -3.782572e-08    -3.627911e+04    -8.233915e-07    3.627911e+04     -8.233972e-07    -3.444486e+04    -1.089882e-06    3.444486e+04     -1.089888e-06    1.201288e+00     -3.688004e-03    -1.201288e+00    -3.688004e-03    
7.447818e-01     4.300000e-01     8.600000e-01     3.000000e+01     -2.000940e-12    1.141274e-12     -2.095851e-15    5.825508e-15     9.995345e-15     4.224663e-16     6.222687e-18     -8.085861e-17    -1.032204e-12    -3.535324e-13    8.710430e-13     -3.965785e-13    2.336818e-04     -4.009523e-08    -2.336818e-04    -4.009821e-08    -3.627925e+04    -8.727736e-07    3.627925e+04     -8.727738e-07    3.444501e+04     -1.155808e-06    -3.444501e+04    -1.155808e-06    -1.220366e+00    -3.690177e-03    1.220366e+00     -3.690177e-03    
7.534421e-01     4.350000e-01     8.700000e-01     3.000000e+01     5.482665e-13     7.328687e-13     5.530886e-14     3.953412e-14     4.056861e-17     -1.837355e-16    -1.084336e-14    -6.339233e-15    -7.757489e-13    -5.376596e-14    1.540317e-12     -3.259463e-13    -2.418848e-04    -4.245430e-08    2.418848e-04     -4.245760e-08    -3.627939e+04    -9.244716e-07    3.627939e+04     -9.244879e-07    -3.444517e+04    -1.224890e-06    3.444517e+04     -1.224907e-06    -1.239571e+00    -3.687751e-03    1.239571e+00     -3.687751e-03    
7.621024e-01     4.400000e-01     8.800000e-01     3.000000e+01     -1.137299e-12    1.830740e-13     3.927640e-16     -5.543015e-16    -5.332110e-16    -2.297975e-15    -6.289024e-14    -1.864315e-14    4.525515e-13     -3.571066e-13    -4.881987e-13    -4.988176e-13    2.502760e-04     -4.494719e-08    -2.502759e-04    -4.494763e-08    3.627953e+04     -9.785964e-07    -3.627953e+04    -9.786111e-07    3.444532e+04     -1.297257e-06    -3.444532e+04    -1.297272e-06    -1.258903e+00    -3.680787e-03    1.258903e+00     -3.680787e-03    
7.707626e-01     4.450000e-01     8.900000e-01     3.000000e+01     -8.304237e-13    2.200457e-12     -8.732576e-13    1.007624e-13     4.032434e-15     1.801889e-14     -6.863116e-17    1.932126e-17     -7.138421e-16    -1.162701e-15    -1.359527e-13    -2.063852e-13    -2.588574e-04    -4.752883e-08    2.588574e-04     -4.752903e-08    3.627967e+04     -1.035219e-06    -3.627967e+04    -1.035228e-06    3.444548e+04     -1.373016e-06    -3.444548e+04    -1.373025e-06    1.278362e+00     -3.669366e-03    -1.278362e+00    -3.669366e-03    
7.794229e-01     4.500000e-01     9.000000e-01     3.000000e+01     -3.443804e-13    1.473760e-12     -8.766989e-13    2.649284e-13     1.128216e-12     3.058978e-14     9.511790e-16     8.437018e-15     -7.397115e-15    1.041028e-16     6.646768e-17     4.139837e-17     2.676311e-04     -5.024905e-08    -2.676311e-04    -5.024917e-08    -3.627982e+04    -1.094421e-06    3.627982e+04     -1.094438e-06    -3.444564e+04    -1.452279e-06    3.444564e+04     -1.452296e-06    1.297949e+00     -3.653586e-03    -1.297949e+00    -3.653586e-03    
7.880831e-01     4.550000e-01     9.100000e-01     3.000000e+01     -7.347053e-13    3.648003e-14     -3.477988e-15    3.440064e-14     -2.703886e-16    2.981879e-16     -2.170860e-15    -9.079866e-16    7.400876e-13     -1.251463e-13    1.906495e-12     -9.865253e-13    2.765991e-04     -5.307640e-08    -2.765991e-04    -5.307650e-08    -3.627996e+04    -1.156292e-06    3.627996e+04     -1.156303e-06    -3.444580e+04    -1.535185e-06    3.444580e+04     -1.535197e-06    -1.317664e+00    -3.633560e-03    1.317664e+00     -3.633560e-03    
7.967434e-01     4.600000e-01     9.200000e-01     3.000000e+01     -1.591171e-12    7.827860e-13     8.306135e-15     1.648741e-13     2.130285e-15     1.925025e-15     1.476654e-16     2.085207e-16     -3.844499e-13    -7.460034e-14    1.453624e-12     -2.375181e-12    2.857635e-04     -5.604391e-08    -2.857635e-04    -5.604751e-08    -3.628011e+04    -1.220919e-06    3.628011e+04     -1.220925e-06    -3.444596e+04    -1.621851e-06    3.444596e+04     -1.621857e-06    1.337506e+00     -3.609421e-03    -1.337506e+00    -3.609421e-03    
8.054036e-01     4.650000e-01     9.300000e-01     3.000000e+01     2.417473e-14     2.300497e-12     2.232323e-15     6.160455e-15     5.975285e-17     2.922659e-16     3.208350e-14     -5.808502e-14    -4.368868e-13    -1.301360e-13    -9.521961e-14    -6.698975e-13    2.951263e-04     -5.913118e-08    -2.951263e-04    -5.913145e-08    3.628025e+04     -1.288394e-06    -3.628025e+04    -1.288401e-06    3.444612e+04     -1.712394e-06    -3.444612e+04    -1.712402e-06    1.357477e+00     -3.581318e-03    -1.357477e+00    -3.581318e-03    
8.140639e-01     4.700000e-01     9.400000e-01     3.000000e+01     -2.895075e-12    1.045179e-12     4.034529e-13     1.407799e-13     -2.167611e-14    8.315167e-14     -6.546796e-15    4.887298e-16     4.958307e-18     3.001155e-16     -1.881248e-13    -1.118399e-13    -3.046895e-04    -6.235527e-08    3.046895e-04     -6.235553e-08    3.628040e+04     -1.358808e-06    -3.628040e+04    -1.358813e-06    3.444629e+04     -1.806959e-06    -3.444629e+04    -1.806962e-06    -1.377576e+00    -3.549417e-03    1.377576e+00     -3.549417e-03    
8.227241e-01     4.750000e-01     9.500000e-01     3.000000e+01     -7.246359e-13    7.928794e-13     1.481877e-13     6.341513e-13     7.899152e-14     5.967890e-14     -4.232151e-16    7.009416e-17     4.524643e-16     -4.575505e-16    1.237311e-12     -4.016382e-13    -3.144551e-04    -6.571250e-08    3.144551e-04     -6.571563e-08    -3.628056e+04    -1.432257e-06    3.628056e+04     -1.432261e-06    -3.444645e+04    -1.905667e-06    3.444645e+04     -1.905671e-06    1.397803e+00     -3.513900e-03    -1.397803e+00    -3.513900e-03    
8.313844e-01     4.800000e-01     9.600000e-01     3.000000e+01     5.183836e-13     5.290073e-13     -1.668546e-15    2.537435e-14     1.394372e-16     7.624778e-17     -3.035531e-15    -9.770921e-16    9.677410e-14     -2.972935e-13    -2.445574e-12    -9.279027e-13    3.244252e-04     -6.922547e-08    -3.244252e-04    -6.922555e-08    -3.628071e+04    -1.508835e-06    3.628071e+04     -1.508836e-06    3.444662e+04     -2.008665e-06    -3.444662e+04    -2.008665e-06    1.418159e+00     -3.474967e-03    -1.418159e+00    -3.474967e-03    
8.400446e-01     4.850000e-01     9.700000e-01     3.000000e+01     -4.188156e-14    3.321381e-13     1.165164e-14     7.533303e-15     -3.844412e-15    7.003432e-15     3.288247e-17     -5.980689e-16    3.902358e-13     -9.400340e-14    -1.008650e-13    -9.943113e-13    3.346018e-04     -7.287611e-08    -3.346017e-04    -7.287621e-08    3.628086e+04     -1.588648e-06    -3.628086e+04    -1.588649e-06    3.444679e+04     -2.116074e-06    -3.444679e+04    -2.116075e-06    1.438644e+00     -3.432831e-03    -1.438644e+00    -3.432831e-03    
