Below are the first nkwall=min(nw,4*S+6)=22 solutions from BO, sorted by imag part, at 24-Dec-2020 22:26:50
kz[kn]           kx[kn]           k[kn]            theta[deg]       Re(omega1[wn])   Im(omega1[wn])   Re(omega2[wn])   Im(omega2[wn])   Re(omega3[wn])   Im(omega3[wn])   Re(omega4[wn])   Im(omega4[wn])   Re(omega5[wn])   Im(omega5[wn])   Re(omega6[wn])   Im(omega6[wn])   Re(omega7[wn])   Im(omega7[wn])   Re(omega8[wn])   Im(omega8[wn])   Re(omega9[wn])   Im(omega9[wn])   Re(omega10[wn])  Im(omega10[wn])  Re(omega11[wn])  Im(omega11[wn])  Re(omega12[wn])  Im(omega12[wn])  Re(omega13[wn])  Im(omega13[wn])  Re(omega14[wn])  Im(omega14[wn])  Re(omega15[wn])  Im(omega15[wn])  Re(omega16[wn])  Im(omega16[wn])  Re(omega17[wn])  Im(omega17[wn])  Re(omega18[wn])  Im(omega18[wn])  Re(omega19[wn])  Im(omega19[wn])  Re(omega20[wn])  Im(omega20[wn])  Re(omega21[wn])  Im(omega21[wn])  Re(omega22[wn])  Im(omega22[wn])  
1.600313e+00     2.821783e-01     1.625000e+00     1.000000e+01     2.280355e+00     6.674770e-01     1.997007e-03     1.885638e-01     4.426970e-06     2.608180e-08     1.674624e-11     2.895182e-11     2.525146e-14     3.218261e-13     1.956613e-14     5.471199e-15     -1.287239e-16    1.020791e-15     1.468726e-19     1.001702e-19     4.282005e-16     -2.093170e-17    7.182634e-17     -2.837461e-17    -4.930623e-17    -6.684281e-17    3.382476e-17     -6.486665e-16    -9.821436e-15    -6.584668e-15    -9.230884e-13    -4.685213e-13    -1.651568e-11    -2.130479e-11    -4.427647e-06    -2.901537e-08    3.040038e+04     -3.294010e-07    -3.040032e+04    -4.164217e-07    2.856752e+04     -4.860693e-07    -2.856748e+04    -6.068203e-07    7.991994e-01     -7.609918e-06    -2.555008e+00    -2.306618e-05    
1.624933e+00     2.865195e-01     1.650000e+00     1.000000e+01     2.323088e+00     6.708590e-01     1.954833e-03     1.888031e-01     -4.599456e-06    3.580359e-08     3.056668e-11     2.934278e-11     4.778022e-12     9.553262e-12     -3.750762e-14    4.003356e-14     2.997629e-13     1.894765e-14     2.120283e-15     3.220757e-15     8.575796e-17     1.239741e-16     1.006002e-17     9.577920e-18     4.182931e-19     -4.048267e-21    1.891486e-16     -1.372442e-16    4.257825e-16     -4.267615e-16    -2.754057e-16    -3.451147e-14    -1.240666e-12    -4.710326e-13    4.598646e-06     -3.892109e-08    3.040087e+04     -3.558039e-07    -3.040080e+04    -4.482104e-07    2.856807e+04     -5.261742e-07    -2.856803e+04    -6.546909e-07    8.026350e-01     -8.721998e-06    -2.619634e+00    -2.245402e-05    
1.649553e+00     2.908607e-01     1.675000e+00     1.000000e+01     2.365854e+00     6.740425e-01     1.914970e-03     1.890308e-01     -4.791695e-06    2.997774e-08     2.054661e-11     2.856646e-11     1.430791e-11     3.625452e-12     1.928124e-14     7.440566e-15     -3.311222e-16    2.823199e-16     -1.476684e-16    1.915336e-16     4.949871e-17     3.158241e-17     -7.962553e-20    1.312516e-20     3.648503e-16     -9.611587e-17    4.811211e-16     -5.348778e-16    7.173320e-14     -5.749566e-14    -2.624844e-13    -6.664611e-14    1.067577e-12     -3.210120e-12    4.790873e-06     -3.330321e-08    3.040136e+04     -3.838942e-07    -3.040130e+04    -4.819312e-07    2.856862e+04     -5.688770e-07    -2.856858e+04    -7.055328e-07    8.060088e-01     -9.783706e-06    -2.685140e+00    -2.185728e-05    
1.674173e+00     2.952019e-01     1.700000e+00     1.000000e+01     2.408644e+00     6.770283e-01     1.877283e-03     1.892475e-01     4.971431e-06     4.239811e-08     1.856057e-11     2.621190e-12     -1.030384e-15    5.308495e-16     -1.154081e-16    2.305328e-16     2.212500e-17     4.556916e-17     -2.623885e-20    4.056571e-20     4.549500e-17     -6.949664e-17    -4.216138e-16    -7.667836e-16    -1.261185e-15    -5.741123e-15    -1.296335e-13    -9.955404e-14    5.326220e-14     -2.154130e-13    1.361507e-12     -1.264323e-12    -1.702289e-11    -1.456722e-11    -4.972209e-06    -4.587241e-08    3.040187e+04     -4.136772e-07    -3.040180e+04    -5.175781e-07    2.856919e+04     -6.143664e-07    -2.856915e+04    -7.595859e-07    8.093207e-01     -1.079444e-05    -2.751528e+00    -2.127578e-05    
1.698793e+00     2.995431e-01     1.725000e+00     1.000000e+01     2.451447e+00     6.798175e-01     1.841637e-03     1.894539e-01     -5.028277e-06    3.988149e-08     -7.489548e-12    2.412649e-11     1.042418e-11     6.629972e-13     2.559644e-14     2.004589e-13     2.190979e-13     1.365645e-13     -1.713119e-14    2.858301e-15     -4.095129e-16    5.862952e-17     3.782580e-17     3.025014e-17     4.367586e-21     -1.582493e-20    -4.095274e-17    -2.698734e-17    3.820427e-16     -2.133252e-16    2.284401e-16     -6.925706e-16    -9.351550e-13    -9.174278e-13    5.027395e-06     -4.344653e-08    3.040237e+04     -4.452869e-07    -3.040230e+04    -5.552931e-07    2.856976e+04     -6.627518e-07    -2.856972e+04    -8.168863e-07    8.125707e-01     -1.175180e-05    -2.818799e+00    -2.070970e-05    
1.723414e+00     3.038843e-01     1.750000e+00     1.000000e+01     2.494255e+00     6.824123e-01     1.807914e-03     1.896504e-01     -5.210051e-06    2.319274e-09     3.230657e-12     2.128896e-11     3.847423e-12     1.842844e-13     2.429907e-14     2.900517e-14     -8.650938e-18    9.893270e-17     1.183632e-16     7.152417e-17     -1.986086e-17    2.968417e-17     1.020058e-20     1.896915e-20     9.588571e-18     -3.398576e-16    -1.538105e-15    -1.351553e-15    -2.325500e-14    -4.206843e-15    -9.766815e-13    -1.010753e-12    7.858429e-12     -6.663564e-12    5.209162e-06     -6.086871e-09    3.040289e+04     -4.787790e-07    -3.040282e+04    -5.951636e-07    2.857035e+04     -7.141667e-07    -2.857031e+04    -8.776538e-07    8.157590e-01     -1.265249e-05    -2.886956e+00    -2.015809e-05    
1.748034e+00     3.082255e-01     1.775000e+00     1.000000e+01     2.537060e+00     6.848151e-01     1.776006e-03     1.898375e-01     5.300495e-06     8.640461e-09     -3.806408e-13    2.091080e-11     -1.909363e-17    2.469428e-16     1.115457e-19     9.612307e-20     -1.819260e-18    -5.813752e-19    -2.764154e-16    -4.462217e-17    4.008972e-17     -9.832194e-17    3.827915e-16     -5.407480e-16    1.645189e-14     -2.689956e-14    3.713735e-16     -4.963146e-14    1.500713e-13     -8.079378e-14    -1.570147e-12    -7.087133e-13    6.942518e-12     -1.756130e-11    -5.301400e-06    -1.247109e-08    3.040341e+04     -5.142296e-07    -3.040334e+04    -6.372529e-07    2.857094e+04     -7.687555e-07    -2.857090e+04    -9.420285e-07    8.188861e-01     -1.349328e-05    -2.956000e+00    -1.962033e-05    
1.772654e+00     3.125667e-01     1.800000e+00     1.000000e+01     2.579851e+00     6.870289e-01     1.745808e-03     1.900158e-01     -5.466267e-06    1.326761e-08     1.116825e-11     3.868317e-11     -7.655826e-14    1.009407e-12     1.289537e-12     2.736262e-13     -8.660076e-15    2.489884e-15     -3.238532e-17    6.158794e-17     -3.882557e-16    5.746911e-17     -8.187842e-16    1.758675e-17     2.439526e-21     -1.727543e-20    5.703392e-17     -5.707131e-17    2.655057e-16     -2.053810e-16    -1.711936e-14    -1.159368e-13    4.617347e-12     -3.891351e-13    5.465299e-06     -1.732645e-08    3.040394e+04     -5.517043e-07    -3.040387e+04    -6.816525e-07    2.857154e+04     -8.267039e-07    -2.857150e+04    -1.010209e-06    8.219522e-01     -1.426799e-05    -3.025935e+00    -1.909734e-05    
1.797274e+00     3.169079e-01     1.825000e+00     1.000000e+01     2.622621e+00     6.890575e-01     1.717230e-03     1.901856e-01     -5.674379e-06    1.762384e-08     -5.292069e-14    3.916505e-13     9.943763e-15     3.773392e-15     -1.474282e-15    1.063599e-15     -3.868392e-16    3.123558e-16     8.531391e-17     9.382416e-17     -5.658022e-17    3.641029e-17     -4.793178e-21    2.721475e-20     9.105837e-18     -9.459431e-17    -2.426065e-14    -2.828278e-14    -8.346957e-13    -1.510634e-12    1.355719e-11     -5.136349e-12    -2.406133e-11    -4.611043e-11    5.673366e-06     -2.182492e-08    3.040448e+04     -5.913139e-07    -3.040441e+04    -7.284584e-07    2.857215e+04     -8.881212e-07    -2.857210e+04    -1.082325e-06    8.249580e-01     -1.497109e-05    -3.096761e+00    -1.858653e-05    
1.821894e+00     3.212491e-01     1.850000e+00     1.000000e+01     2.665361e+00     6.909049e-01     1.690178e-03     1.903474e-01     -5.837363e-06    7.122585e-08     -1.156325e-11    3.598002e-11     -5.604365e-12    1.930248e-12     -2.729039e-13    4.493063e-13     -9.494050e-16    1.848564e-14     -9.075222e-20    -2.822473e-20    -3.962255e-18    -6.982507e-18    -1.110209e-16    -5.387073e-17    2.859741e-16     -6.795061e-17    1.370667e-16     -9.558351e-17    7.728964e-16     -4.297968e-16    1.788542e-14     -9.972533e-16    5.095815e-12     -2.126836e-12    5.836259e-06     -7.570183e-08    3.040503e+04     -6.331421e-07    -3.040495e+04    -7.777724e-07    2.857276e+04     -9.532055e-07    -2.857272e+04    -1.158556e-06    8.279042e-01     -1.559507e-05    -3.168482e+00    -1.808962e-05    
1.846515e+00     3.255903e-01     1.875000e+00     1.000000e+01     2.708064e+00     6.925757e-01     1.664575e-03     1.905014e-01     5.980029e-06     6.103632e-09     -3.369826e-12    4.181377e-12     1.614257e-11     1.013472e-12     -3.750273e-14    3.178821e-14     1.118900e-14     5.723043e-15     -2.075221e-16    4.241419e-16     7.837076e-17     3.982047e-17     -2.569007e-20    1.194797e-20     -1.280845e-16    -2.349018e-18    1.421525e-17     -3.846262e-17    -7.958398e-16    -1.128005e-16    -2.978694e-13    -1.220227e-13    -8.337983e-13    -4.959724e-12    -5.981111e-06    -1.071499e-08    3.040558e+04     -6.772704e-07    -3.040551e+04    -8.296849e-07    2.857339e+04     -1.022084e-06    -2.857334e+04    -1.239085e-06    8.307913e-01     -1.613153e-05    -3.241097e+00    -1.760633e-05    
1.871135e+00     3.299315e-01     1.900000e+00     1.000000e+01     2.750723e+00     6.940751e-01     1.640342e-03     1.906482e-01     6.128835e-06     2.150064e-09     -4.884030e-12    1.076892e-11     1.150489e-12     5.618811e-13     -1.137171e-14    7.537600e-14     2.587740e-15     6.882172e-16     1.519173e-16     2.632415e-16     -2.595738e-17    9.385908e-17     3.820907e-20     5.678555e-20     1.504583e-17     -5.648273e-18    -1.667438e-16    -3.191010e-16    -2.395380e-14    -1.250547e-14    1.493488e-14     -2.111756e-14    1.783745e-12     -2.918102e-11    -6.129945e-06    -6.901299e-09    3.040614e+04     -7.237947e-07    -3.040607e+04    -8.842875e-07    2.857402e+04     -1.094955e-06    -2.857398e+04    -1.324112e-06    8.336201e-01     -1.657046e-05    -3.314610e+00    -1.713529e-05    
1.895755e+00     3.342727e-01     1.925000e+00     1.000000e+01     2.793330e+00     6.954085e-01     1.617410e-03     1.907881e-01     -6.204625e-06    4.597679e-08     8.205395e-12     2.250683e-11     -4.971786e-12    2.891587e-12     -2.060389e-15    1.009765e-14     1.382851e-16     4.400116e-17     9.206229e-21     1.257727e-21     -6.058913e-16    -7.836229e-18    -4.574832e-17    -4.863913e-17    1.186043e-16     -7.392814e-17    -3.669469e-15    -4.329602e-16    1.907757e-15     -1.397782e-15    2.086917e-14     -2.241698e-13    7.708564e-12     -4.244432e-12    6.203379e-06     -5.083649e-08    3.040671e+04     -7.727929e-07    -3.040663e+04    -9.416891e-07    2.857466e+04     -1.171996e-06    -2.857462e+04    -1.413820e-06    -3.389022e+00    -1.667776e-05    8.363914e-01     -1.690081e-05    
1.920375e+00     3.386139e-01     1.950000e+00     1.000000e+01     2.835879e+00     6.965817e-01     1.595714e-03     1.909212e-01     -6.434245e-06    4.099395e-08     -1.855223e-13    1.795936e-12     -9.965209e-14    8.815392e-15     -2.879465e-18    8.863169e-17     -1.199591e-16    3.129916e-17     -3.567161e-20    2.324597e-20     -2.494918e-16    -6.733615e-17    1.425526e-16     -1.153610e-16    -4.064520e-16    -6.276004e-16    -9.314032e-15    -1.201666e-14    -3.049570e-14    -2.197254e-13    -9.637920e-12    -4.045721e-13    9.792700e-12     -4.271150e-11    6.432971e-06     -4.607698e-08    3.040728e+04     -8.243750e-07    -3.040721e+04    -1.001984e-06    2.857532e+04     -1.253370e-06    -2.857527e+04    -1.508400e-06    -3.464335e+00    -1.623135e-05    8.391061e-01     -1.710975e-05    
1.944995e+00     3.429552e-01     1.975000e+00     1.000000e+01     2.878364e+00     6.976010e-01     1.575189e-03     1.910480e-01     6.546706e-06     5.801507e-09     -3.025762e-13    4.396395e-13     -1.767533e-16    2.816035e-16     2.006953e-16     7.037810e-17     -6.131926e-17    3.242381e-17     1.168223e-17     2.021669e-18     1.082958e-19     2.314931e-19     -1.193850e-15    -6.276257e-18    -6.331195e-15    -3.229057e-15    6.715901e-14     -1.751217e-14    1.153353e-12     -1.523620e-12    -6.167829e-12    -3.613081e-12    -6.784519e-11    -2.555420e-11    -6.547895e-06    -1.100777e-08    3.040787e+04     -8.786475e-07    -3.040779e+04    -1.065270e-06    2.857597e+04     -1.339280e-06    -2.857593e+04    -1.608052e-06    -3.540550e+00    -1.579817e-05    8.417649e-01     -1.718375e-05    
1.969616e+00     3.472964e-01     2.000000e+00     1.000000e+01     2.920780e+00     6.984726e-01     1.555779e-03     1.911688e-01     6.738413e-06     6.658881e-08     4.121556e-11     8.792882e-11     6.437646e-13     2.834853e-12     4.702749e-14     4.632225e-14     -6.910693e-17    1.337977e-16     6.102244e-17     4.323327e-17     -4.544765e-20    3.485878e-22     1.680647e-16     -1.298958e-17    -6.466455e-17    -7.245119e-17    2.069759e-16     -3.402420e-16    -6.248041e-16    -1.923675e-15    -1.062962e-13    -3.602595e-13    1.638295e-11     -7.097587e-12    -6.739709e-06    -7.217173e-08    3.040846e+04     -9.356873e-07    -3.040838e+04    -1.131679e-06    2.857664e+04     -1.429923e-06    -2.857659e+04    -1.713014e-06    -3.617670e+00    -1.537642e-05    8.443687e-01     -1.710730e-05    
1.994236e+00     3.516376e-01     2.025000e+00     1.000000e+01     2.963122e+00     6.992033e-01     1.537431e-03     1.912837e-01     -6.994485e-06    1.226618e-08     -3.456937e-11    2.630103e-11     2.321405e-14     1.238488e-13     3.040974e-13     3.727961e-14     -1.922827e-17    2.260426e-15     -2.758673e-16    8.258908e-17     5.626528e-17     8.780515e-18     -2.291114e-20    1.963350e-19     6.256782e-17     -3.644777e-17    -1.476766e-16    -1.630484e-16    -1.815479e-15    -3.284690e-15    -1.665682e-12    -1.216208e-12    5.635001e-11     -3.517333e-11    6.993090e-06     -1.809625e-08    3.040905e+04     -9.955938e-07    -3.040897e+04    -1.201298e-06    2.857732e+04     -1.525478e-06    -2.857727e+04    -1.823475e-06    -3.695694e+00    -1.496706e-05    8.469184e-01     -1.686316e-05    
2.018856e+00     3.559788e-01     2.050000e+00     1.000000e+01     3.005385e+00     6.997997e-01     1.520094e-03     1.913931e-01     7.154553e-06     3.912455e-08     3.369810e-12     9.344114e-12     4.900574e-14     2.579254e-14     1.508326e-15     4.160323e-15     1.476131e-16     8.323694e-17     -7.570173e-20    -7.250985e-21    -8.318931e-18    -2.628979e-17    2.667832e-17     -6.412076e-17    2.812656e-16     -1.483104e-16    -4.452383e-16    -2.437045e-16    -4.023634e-13    -2.566163e-14    1.173993e-12     -2.471895e-12    -9.838993e-11    -7.167912e-11    -7.155797e-06    -4.511102e-08    3.040966e+04     -1.058486e-06    -3.040958e+04    -1.274248e-06    2.857800e+04     -1.626163e-06    -2.857795e+04    -1.939647e-06    -3.774626e+00    -1.456899e-05    8.494149e-01     -1.643333e-05    
2.043476e+00     3.603200e-01     2.075000e+00     1.000000e+01     3.047566e+00     7.002689e-01     1.503721e-03     1.914971e-01     -7.278379e-06    9.377530e-08     -2.928809e-11    3.935842e-11     -3.008831e-14    7.122165e-14     -3.931975e-15    4.919468e-15     1.890574e-16     1.724678e-16     3.472562e-17     1.290774e-16     -5.773917e-20    4.884013e-20     8.360260e-17     -3.013449e-17    -9.183140e-17    -8.121739e-17    5.810220e-16     -4.048871e-15    -1.804851e-12    -3.211163e-13    1.386961e-14     -4.683658e-13    -1.383199e-11    -4.765954e-12    7.276843e-06     -9.998279e-08    3.041027e+04     -1.124482e-06    -3.041019e+04    -1.350622e-06    2.857869e+04     -1.732209e-06    -2.857864e+04    -2.061801e-06    -3.854466e+00    -1.418296e-05    8.518591e-01     -1.579782e-05    
2.068096e+00     3.646612e-01     2.100000e+00     1.000000e+01     3.089661e+00     7.006177e-01     1.488270e-03     1.915961e-01     -2.604567e-12    6.330137e-13     4.282460e-14     1.218622e-14     2.493522e-16     1.498024e-16     5.432240e-17     6.227441e-17     -4.846160e-20    3.547070e-20     -1.337157e-16    -4.283061e-19    1.729129e-16     -4.068568e-17    -4.507768e-15    -1.349987e-15    9.089502e-16     -3.250503e-15    5.529552e-16     -9.929319e-13    -4.962538e-12    -3.173089e-12    1.561112e-11     -2.201610e-11    -7.396741e-06    -3.184782e-10    7.395202e-06     -5.952478e-09    3.041089e+04     -1.193657e-06    -3.041081e+04    -1.430562e-06    2.857939e+04     -1.843792e-06    -2.857934e+04    -2.190138e-06    -3.935216e+00    -1.380759e-05    8.542518e-01     -1.493534e-05    
2.092716e+00     3.690024e-01     2.125000e+00     1.000000e+01     3.131668e+00     7.008531e-01     1.473695e-03     1.916901e-01     -7.561289e-06    2.527037e-08     7.406199e-12     4.303380e-11     -1.657834e-14    4.872697e-14     -3.941412e-13    2.826454e-14     -1.222266e-15    1.949001e-15     4.251214e-16     1.467884e-16     1.647926e-17     2.024287e-17     4.486139e-21     -5.092071e-20    -5.204851e-17    -1.312804e-17    1.950901e-17     -3.664249e-17    1.353495e-15     -1.827612e-15    1.547296e-12     -3.940571e-12    -7.196529e-12    -4.564452e-11    7.559678e-06     -3.176801e-08    3.041152e+04     -1.266169e-06    -3.041143e+04    -1.514177e-06    2.858010e+04     -1.961161e-06    -2.858005e+04    -2.324903e-06    -4.016877e+00    -1.344441e-05    8.565941e-01     -1.382366e-05    
2.117337e+00     3.733436e-01     2.150000e+00     1.000000e+01     3.173584e+00     7.009820e-01     1.459960e-03     1.917795e-01     -7.786676e-06    1.076933e-07     -2.537403e-12    1.497325e-11     -4.946961e-13    1.798223e-13     -6.261691e-15    3.260147e-15     1.790373e-15     2.516474e-15     -2.409732e-17    2.084868e-16     -8.986099e-17    2.869826e-17     2.681059e-17     7.710713e-18     -1.353907e-19    -1.745691e-20    3.537583e-16     -2.742823e-16    1.163200e-14     -2.494256e-14    -6.965541e-13    -1.173514e-12    -4.627891e-11    -1.621430e-10    7.784938e-06     -1.143682e-07    3.041215e+04     -1.342045e-06    -3.041207e+04    -1.601566e-06    2.858082e+04     -2.084561e-06    -2.858076e+04    -2.466382e-06    8.588867e-01     -1.243850e-05    -4.099451e+00    -1.309197e-05    
2.141957e+00     3.776848e-01     2.175000e+00     1.000000e+01     3.215408e+00     7.010113e-01     1.447028e-03     1.918644e-01     -8.013464e-06    3.720459e-08     3.497095e-11     8.143713e-11     -3.882401e-15    3.041415e-13     -2.253986e-15    8.599199e-16     -1.445887e-16    1.937966e-16     -2.625375e-20    -2.891339e-20    -1.563137e-16    -3.832829e-17    6.021877e-19     -5.159377e-17    6.162021e-17     -5.559681e-17    -3.914431e-16    -7.961981e-16    -3.958892e-14    -1.634296e-13    2.998013e-12     -1.432319e-12    -2.081843e-12    -2.307542e-11    8.011669e-06     -4.441150e-08    3.041280e+04     -1.421482e-06    -3.041271e+04    -1.692895e-06    2.858154e+04     -2.214209e-06    -2.858149e+04    -2.614796e-06    8.611306e-01     -1.075519e-05    -4.182938e+00    -1.275172e-05    
2.166577e+00     3.820260e-01     2.200000e+00     1.000000e+01     3.257138e+00     7.009478e-01     1.434863e-03     1.919449e-01     -8.207235e-06    1.288217e-08     -4.243893e-11    9.548268e-11     -2.545085e-13    1.667705e-13     4.253856e-15     3.252699e-15     -3.732909e-16    8.578146e-17     -2.131473e-17    6.988915e-18     1.729865e-16     3.472910e-18     -9.669887e-20    -9.506999e-21    7.104491e-17     -8.156066e-17    -6.875048e-16    -3.217250e-15    1.913497e-13     -1.027671e-13    1.137347e-12     -2.408987e-13    1.113540e-11     -1.099444e-11    8.205516e-06     -2.038029e-08    3.041344e+04     -1.504554e-06    -3.041336e+04    -1.788237e-06    2.858228e+04     -2.350358e-06    -2.858222e+04    -2.770416e-06    8.633266e-01     -8.747970e-06    -4.267340e+00    -1.242179e-05    
2.191197e+00     3.863672e-01     2.225000e+00     1.000000e+01     3.298774e+00     7.007979e-01     1.423437e-03     1.920213e-01     -8.345008e-06    2.049767e-07     -2.178448e-11    2.848573e-11     -5.713149e-12    2.811561e-12     3.423432e-14     2.681587e-14     -3.548727e-16    2.379147e-15     -1.696716e-16    3.034664e-16     -1.213366e-16    6.737938e-17     4.881952e-18     3.063498e-17     -2.164378e-19    3.305348e-20     -2.927836e-17    -1.160317e-16    1.782713e-15     -1.343862e-15    7.932969e-14     -7.685921e-14    2.432761e-11     -7.183800e-11    8.342927e-06     -2.125200e-07    3.041410e+04     -1.591410e-06    -3.041401e+04    -1.887757e-06    2.858302e+04     -2.493264e-06    -2.858296e+04    -2.933535e-06    8.654756e-01     -6.390502e-06    -4.352658e+00    -1.210328e-05    
2.215817e+00     3.907084e-01     2.250000e+00     1.000000e+01     3.340315e+00     7.005682e-01     1.412714e-03     1.920937e-01     8.606363e-06     1.505209e-09     -3.984549e-11    1.174650e-10     4.121971e-12     4.445641e-12     -1.946476e-12    1.603129e-12     6.024716e-15     5.271777e-16     -3.510202e-17    4.523640e-17     -1.971384e-17    3.034784e-18     5.202184e-21     2.734374e-20     1.391735e-16     -4.905467e-17    -1.051524e-16    -2.423799e-16    -5.697819e-16    -2.876563e-16    -1.073500e-13    -4.638522e-14    1.548457e-13     -2.906420e-13    -8.608166e-06    -9.588802e-09    3.041477e+04     -1.682158e-06    -3.041468e+04    -1.991579e-06    2.858377e+04     -2.643175e-06    -2.858371e+04    -3.104403e-06    8.675784e-01     -3.656202e-06    -4.438894e+00    -1.179594e-05    
2.240438e+00     3.950496e-01     2.275000e+00     1.000000e+01     3.381761e+00     7.002649e-01     1.402669e-03     1.921622e-01     4.762493e-11     5.051870e-11     -9.552882e-12    1.781787e-11     -2.556432e-13    7.974315e-14     -4.422890e-15    1.844077e-15     -1.072507e-16    1.083480e-16     -2.736920e-17    2.523551e-17     4.568939e-20     -3.078492e-20    -5.189447e-17    -2.464780e-17    2.479106e-16     -1.446260e-16    1.627319e-16     -1.097391e-15    2.375011e-13     -2.318511e-14    2.962610e-12     -4.931283e-12    -8.722265e-06    -1.911864e-10    8.720283e-06     -7.961093e-09    8.696360e-01     -5.181727e-07    3.041544e+04     -1.776883e-06    -3.041535e+04    -2.099788e-06    2.858453e+04     -2.800387e-06    -2.858447e+04    -3.283312e-06    -8.659086e-01    -9.348779e-06    
2.265058e+00     3.993908e-01     2.300000e+00     1.000000e+01     3.423113e+00     6.998939e-01     1.393272e-03     1.922270e-01     8.716490e-01     3.049378e-06     8.939526e-06     4.869987e-09     -2.161906e-12    1.205750e-11     7.556148e-14     1.089028e-13     -5.086495e-15    2.681291e-14     -7.344823e-16    8.884702e-15     -7.444837e-17    4.597124e-17     3.975549e-17     4.034066e-17     1.563247e-20     1.437986e-20     -4.897311e-18    -4.873699e-17    7.115328e-16     -1.432087e-16    -6.043722e-16    -3.270558e-16    1.764417e-12     -2.976046e-12    -3.420805e-11    -7.361908e-11    -8.941450e-06    -1.320976e-08    3.041612e+04     -1.875782e-06    -3.041603e+04    -2.212578e-06    2.858529e+04     -2.965136e-06    -2.858524e+04    -3.470567e-06    -8.677160e-01    -6.312222e-06    
2.289678e+00     4.037320e-01     2.325000e+00     1.000000e+01     3.464370e+00     6.994611e-01     1.384502e-03     1.922882e-01     8.736183e-01     7.071249e-06     -9.139547e-06    2.902703e-08     -9.733329e-13    4.286134e-12     -1.515961e-14    8.389103e-14     -4.157551e-17    1.105679e-15     6.481540e-17     3.581022e-17     -2.513590e-17    3.402902e-17     -1.261969e-20    4.992224e-21     -1.609957e-16    -4.555300e-17    -9.520986e-17    -1.134677e-16    -3.818768e-16    -7.408379e-15    3.604129e-14     -1.280062e-13    5.219037e-14     -2.476663e-12    -5.083696e-11    -9.968298e-11    9.137484e-06     -3.762981e-08    3.041680e+04     -1.978920e-06    -3.041671e+04    -2.330041e-06    -8.694867e-01    -2.924194e-06    2.858607e+04     -3.137730e-06    -2.858601e+04    -3.666470e-06    
2.314298e+00     4.080732e-01     2.350000e+00     1.000000e+01     3.505534e+00     6.989719e-01     1.376329e-03     1.923460e-01     8.755448e-01     1.157083e-05     -8.712212e-01    8.338820e-07     9.379640e-06     1.870581e-08     -8.895235e-13    3.628529e-13     -2.473111e-14    6.303628e-14     1.072380e-15     1.008360e-15     -4.315374e-17    1.815456e-16     -7.743154e-16    1.668024e-16     -2.251637e-17    7.312229e-18     -4.148952e-22    -6.263486e-20    -5.687934e-17    -3.371165e-17    3.604923e-16     -2.097299e-16    -7.435127e-11    -4.606775e-12    -5.645827e-12    -4.900637e-12    6.134600e-12     -7.895370e-12    -9.381648e-06    -2.774353e-08    3.041750e+04     -2.086446e-06    -3.041740e+04    -2.452343e-06    2.858685e+04     -3.318450e-06    -2.858679e+04    -3.871353e-06    
2.338918e+00     4.124144e-01     2.375000e+00     1.000000e+01     3.546607e+00     6.984316e-01     1.368736e-03     1.924005e-01     8.774291e-01     1.656851e-05     -8.729201e-01    4.980763e-06     -9.563046e-06    6.085004e-08     3.806529e-14     2.538826e-14     -7.112285e-15    3.421554e-15     -6.367961e-17    9.432533e-17     2.843000e-16     2.475952e-17     -2.586100e-20    -4.608993e-20    -1.278744e-17    -3.465166e-17    3.114830e-17     -1.489931e-16    -1.006526e-15    -1.540209e-15    -4.193603e-12    -1.287234e-13    -5.529523e-14    -3.940743e-13    -1.301240e-13    -3.563762e-12    3.700187e-11     -3.330922e-11    9.560685e-06     -7.012181e-08    3.041820e+04     -2.198514e-06    -3.041810e+04    -2.579615e-06    2.858764e+04     -3.507605e-06    -2.858759e+04    -4.085498e-06    
2.363539e+00     4.167556e-01     2.400000e+00     1.000000e+01     3.587588e+00     6.978452e-01     1.361695e-03     1.924518e-01     8.792720e-01     2.208164e-05     -8.745843e-01    9.532463e-06     9.821621e-06     4.946238e-08     -4.696627e-13    1.372021e-11     4.607854e-12     2.750174e-13     -3.135816e-14    5.675227e-14     -4.759014e-16    4.909222e-16     2.580637e-17     1.463283e-17     1.409037e-19     -5.189911e-20    -2.709800e-17    -3.334290e-18    3.622037e-17     -7.830359e-18    -5.007422e-14    -2.090874e-16    1.307603e-17     -3.682785e-16    4.633535e-14     -3.272766e-14    3.580820e-11     -6.443622e-11    -9.823813e-06    -5.914064e-08    3.041891e+04     -2.315220e-06    -3.041881e+04    -2.711973e-06    2.858845e+04     -3.705486e-06    -2.858838e+04    -4.309275e-06    
