k, Re(omega1), Im(omega1), Re(omega2), Im(omega2), ... [by BO]
+5.00000e-02 	+3.94913e-02 	+1.58022e-01 	+7.10650e-03 	+2.23748e-02 	+5.52072e-01 	-1.90642e-13 	
+7.50000e-02 	+6.03204e-02 	+1.89241e-01 	+1.03616e-02 	+3.34480e-02 	+5.53217e-01 	-7.75460e-14 	
+1.00000e-01 	+8.19674e-02 	+2.13694e-01 	+1.32796e-02 	+4.43632e-02 	+5.54577e-01 	+2.79450e-14 	
+1.25000e-01 	+1.04491e-01 	+2.33736e-01 	+1.57852e-02 	+5.50391e-02 	+5.56366e-01 	+9.52897e-14 	
+1.50000e-01 	+1.27925e-01 	+2.50665e-01 	+1.78372e-02 	+6.53827e-02 	+5.59056e-01 	-8.27466e-14 	
+1.75000e-01 	+1.52273e-01 	+2.65317e-01 	+1.94341e-02 	+7.52988e-02 	+5.63960e-01 	-4.99644e-14 	
+2.00000e-01 	+1.77506e-01 	+2.78277e-01 	+2.06126e-02 	+8.47037e-02 	+5.75313e-01 	+7.17707e-14 	
+2.25000e-01 	+2.03570e-01 	+2.89973e-01 	+2.14391e-02 	+9.35354e-02 	+6.01360e-01 	-6.58811e-13 	
+2.50000e-01 	+2.30400e-01 	+3.00714e-01 	+2.19974e-02 	+1.01759e-01 	+6.40137e-01 	+6.24201e-15 	
+2.75000e-01 	+2.57925e-01 	+3.10731e-01 	+2.23761e-02 	+1.09363e-01 	+6.83517e-01 	+8.97683e-13 	
+3.00000e-01 	+2.86083e-01 	+3.20189e-01 	+2.26598e-02 	+1.16354e-01 	+7.28320e-01 	+3.56522e-13 	
+3.25000e-01 	+3.14817e-01 	+3.29211e-01 	+2.29250e-02 	+1.22746e-01 	+7.73625e-01 	+9.19570e-13 	
+3.50000e-01 	+3.44082e-01 	+3.37887e-01 	+2.32379e-02 	+1.28551e-01 	+8.19135e-01 	+6.48905e-13 	
+3.75000e-01 	+3.73841e-01 	+3.46285e-01 	+2.36533e-02 	+1.33772e-01 	+8.64745e-01 	+1.25023e-13 	
+4.00000e-01 	+4.04061e-01 	+3.54454e-01 	+2.42119e-02 	+1.38395e-01 	+9.10425e-01 	-1.04082e-13 	
+4.25000e-01 	+4.34720e-01 	+3.62432e-01 	+2.49341e-02 	+1.42380e-01 	+9.56169e-01 	-1.84046e-12 	
+4.50000e-01 	+4.65801e-01 	+3.70243e-01 	+2.58071e-02 	+1.45661e-01 	+1.00198e+00 	+2.08713e-15 	
+4.75000e-01 	+4.97293e-01 	+3.77905e-01 	+2.67643e-02 	+1.48144e-01 	+1.04788e+00 	-1.67095e-13 	
+5.00000e-01 	+5.29193e-01 	+3.85433e-01 	+2.76543e-02 	+1.49729e-01 	+1.09388e+00 	-9.97365e-13 	
+5.25000e-01 	+5.61503e-01 	+3.92840e-01 	+2.82028e-02 	+1.50353e-01 	+1.13999e+00 	-1.53144e-12 	
+5.50000e-01 	+5.94227e-01 	+4.00139e-01 	+2.79954e-02 	+1.50108e-01 	+1.18623e+00 	+1.35414e-13 	
+5.75000e-01 	+6.27373e-01 	+4.07346e-01 	+2.65863e-02 	+1.49424e-01 	+1.23261e+00 	+3.87894e-13 	
+6.00000e-01 	+6.60944e-01 	+4.14480e-01 	+2.39061e-02 	+1.49133e-01 	+1.27913e+00 	-5.56483e-13 	
+6.25000e-01 	+6.94942e-01 	+4.21561e-01 	+2.06054e-02 	+1.49901e-01 	+1.32582e+00 	-1.06457e-12 	
+6.50000e-01 	+7.29364e-01 	+4.28609e-01 	+1.74990e-02 	+1.51647e-01 	+1.37269e+00 	+3.80248e-14 	
+6.75000e-01 	+7.64203e-01 	+4.35643e-01 	+1.49388e-02 	+1.53910e-01 	+1.41973e+00 	+1.24767e-12 	
+7.00000e-01 	+7.99447e-01 	+4.42677e-01 	+1.29213e-02 	+1.56331e-01 	+1.46697e+00 	+2.58146e-13 	
+7.25000e-01 	+8.35082e-01 	+4.49725e-01 	+1.13383e-02 	+1.58720e-01 	+1.51441e+00 	+1.76244e-12 	
+7.50000e-01 	+8.71093e-01 	+4.56794e-01 	+1.00821e-02 	+1.60992e-01 	+1.56206e+00 	+4.58659e-14 	
+7.75000e-01 	+9.07461e-01 	+4.63890e-01 	+9.06872e-03 	+1.63118e-01 	+1.60993e+00 	-5.95493e-13 	
+8.00000e-01 	+9.44171e-01 	+4.71012e-01 	+8.23701e-03 	+1.65091e-01 	+1.65803e+00 	-1.42195e-12 	
+8.25000e-01 	+9.81205e-01 	+4.78159e-01 	+7.54312e-03 	+1.66917e-01 	+1.70636e+00 	-5.04144e-13 	
+8.50000e-01 	+1.01855e+00 	+4.85325e-01 	+6.95549e-03 	+1.68606e-01 	+1.75494e+00 	-1.57211e-13 	
+8.75000e-01 	+1.05619e+00 	+4.92504e-01 	+6.45118e-03 	+1.70168e-01 	+1.80378e+00 	+1.54579e-13 	
+9.00000e-01 	+1.09411e+00 	+4.99688e-01 	+6.01330e-03 	+1.71616e-01 	+1.85288e+00 	+1.08910e-12 	
+9.25000e-01 	+1.13230e+00 	+5.06867e-01 	+5.62918e-03 	+1.72960e-01 	+1.90225e+00 	+1.02295e-12 	
+9.50000e-01 	+1.17075e+00 	+5.14031e-01 	+5.28919e-03 	+1.74208e-01 	+1.95190e+00 	-3.27035e-13 	
+9.75000e-01 	+1.20944e+00 	+5.21172e-01 	+4.98592e-03 	+1.75371e-01 	+2.00184e+00 	-6.65460e-13 	
+1.00000e+00 	+1.24839e+00 	+5.28277e-01 	+4.71355e-03 	+1.76455e-01 	+2.05208e+00 	+1.10830e-13 	
+1.02500e+00 	+1.28756e+00 	+5.35336e-01 	+4.46749e-03 	+1.77468e-01 	+2.10264e+00 	+6.94728e-13 	
