k, Re(omega1), Im(omega1), Re(omega2), Im(omega2), ... [by BO]
+2.00000e-02 	-2.87163e-04 	+1.91468e-02 	
+3.00000e-02 	-1.59383e-04 	+2.75402e-02 	
+4.00000e-02 	+4.59465e-04 	+3.58381e-02 	
+5.00000e-02 	+2.66911e-03 	+4.61044e-02 	
+6.00000e-02 	+1.16168e-02 	+6.09588e-02 	
+7.00000e-02 	+3.40829e-02 	+7.57911e-02 	
+8.00000e-02 	+6.59695e-02 	+8.49433e-02 	
+9.00000e-02 	+1.00440e-01 	+8.86635e-02 	
+1.00000e-01 	+1.34125e-01 	+8.79917e-02 	
+1.10000e-01 	+1.65865e-01 	+8.39857e-02 	
+1.20000e-01 	+1.95161e-01 	+7.77419e-02 	
+1.30000e-01 	+2.21657e-01 	+7.01578e-02 	
+1.40000e-01 	+2.45216e-01 	+6.18447e-02 	
+1.50000e-01 	+2.65994e-01 	+5.32822e-02 	
+1.60000e-01 	+2.84354e-01 	+4.49138e-02 	
+1.70000e-01 	+3.00761e-01 	+3.71131e-02 	
+1.80000e-01 	+3.15714e-01 	+3.01327e-02 	
+1.90000e-01 	+3.29684e-01 	+2.40906e-02 	
+2.00000e-01 	+3.43065e-01 	+1.89927e-02 	
