k, Re(omega1), Im(omega1), Re(omega2), Im(omega2), ... [by BO]
+1.00000e+01 	+6.34160e+01 	+4.53330e+00 	
+1.05000e+01 	+6.77356e+01 	+5.84857e+00 	
+1.10000e+01 	+7.21127e+01 	+6.89179e+00 	
+1.15000e+01 	+7.65371e+01 	+7.74693e+00 	
+1.20000e+01 	+8.09996e+01 	+8.45098e+00 	
+1.25000e+01 	+8.54909e+01 	+9.02373e+00 	
+1.30000e+01 	+9.00013e+01 	+9.47747e+00 	
+1.35000e+01 	+9.45209e+01 	+9.82104e+00 	
+1.40000e+01 	+9.90398e+01 	+1.00619e+01 	
+1.45000e+01 	+1.03548e+02 	+1.02073e+01 	
+1.50000e+01 	+1.08037e+02 	+1.02649e+01 	
+1.55000e+01 	+1.12496e+02 	+1.02432e+01 	
+1.60000e+01 	+1.16920e+02 	+1.01515e+01 	
+1.65000e+01 	+1.21301e+02 	+1.00001e+01 	
+1.70000e+01 	+1.25637e+02 	+9.79967e+00 	
+1.75000e+01 	+1.29924e+02 	+9.56068e+00 	
+1.80000e+01 	+1.34164e+02 	+9.29311e+00 	
+1.85000e+01 	+1.38358e+02 	+9.00589e+00 	
+1.90000e+01 	+1.42510e+02 	+8.70655e+00 	
+1.95000e+01 	+1.46622e+02 	+8.40120e+00 	
+2.00000e+01 	+1.50699e+02 	+8.09452e+00 	
+2.05000e+01 	+1.54746e+02 	+7.78997e+00 	
+2.10000e+01 	+1.58766e+02 	+7.48997e+00 	
+2.15000e+01 	+1.62763e+02 	+7.19613e+00 	
+2.20000e+01 	+1.66740e+02 	+6.90947e+00 	
+2.25000e+01 	+1.70700e+02 	+6.63054e+00 	
+2.30000e+01 	+1.74645e+02 	+6.35960e+00 	
+2.35000e+01 	+1.78577e+02 	+6.09668e+00 	
+2.40000e+01 	+1.82499e+02 	+5.84171e+00 	
+2.45000e+01 	+1.86411e+02 	+5.59449e+00 	
+2.50000e+01 	+1.90315e+02 	+5.35481e+00 	
+2.55000e+01 	+1.94213e+02 	+5.12240e+00 	
+2.60000e+01 	+1.98103e+02 	+4.89704e+00 	
+2.65000e+01 	+2.01989e+02 	+4.67846e+00 	
+2.70000e+01 	+2.05869e+02 	+4.46645e+00 	
+2.75000e+01 	+2.09746e+02 	+4.26079e+00 	
+2.80000e+01 	+2.13618e+02 	+4.06128e+00 	
+2.85000e+01 	+2.17488e+02 	+3.86777e+00 	
+2.90000e+01 	+2.21354e+02 	+3.68011e+00 	
+2.95000e+01 	+2.25217e+02 	+3.49817e+00 	
+3.00000e+01 	+2.29078e+02 	+3.32185e+00 	
+3.05000e+01 	+2.32937e+02 	+3.15107e+00 	
+3.10000e+01 	+2.36794e+02 	+2.98577e+00 	
+3.15000e+01 	+2.40649e+02 	+2.82590e+00 	
+3.20000e+01 	+2.44502e+02 	+2.67143e+00 	
+3.25000e+01 	+2.48353e+02 	+2.52237e+00 	
+3.30000e+01 	+2.52203e+02 	+2.37871e+00 	
+3.35000e+01 	+2.56051e+02 	+2.24048e+00 	
+3.40000e+01 	+2.59898e+02 	+2.10773e+00 	
+3.45000e+01 	+2.63744e+02 	+1.98050e+00 	
+3.50000e+01 	+2.67588e+02 	+1.85886e+00 	
+3.55000e+01 	+2.71431e+02 	+1.74291e+00 	
+3.60000e+01 	+2.75273e+02 	+1.63274e+00 	
+3.65000e+01 	+2.79114e+02 	+1.52846e+00 	
+3.70000e+01 	+2.82953e+02 	+1.43020e+00 	
+3.75000e+01 	+2.86791e+02 	+1.33812e+00 	
+3.80000e+01 	+2.90627e+02 	+1.25236e+00 	
+3.85000e+01 	+2.94462e+02 	+1.17311e+00 	
+3.90000e+01 	+2.98296e+02 	+1.10056e+00 	
+3.95000e+01 	+3.02129e+02 	+1.03492e+00 	
+4.00000e+01 	+3.05960e+02 	+9.76411e-01 	
+4.05000e+01 	+3.09789e+02 	+9.25291e-01 	
+4.10000e+01 	+3.13616e+02 	+8.81821e-01 	
+4.15000e+01 	+3.17442e+02 	+8.46292e-01 	
+4.20000e+01 	+3.21265e+02 	+8.19011e-01 	
+4.25000e+01 	+3.25087e+02 	+8.00312e-01 	
+4.30000e+01 	+3.28906e+02 	+7.90553e-01 	
+4.35000e+01 	+3.32723e+02 	+7.90116e-01 	
+4.40000e+01 	+3.36536e+02 	+7.99412e-01 	
+4.45000e+01 	+3.40347e+02 	+8.18879e-01 	
+4.50000e+01 	+3.44154e+02 	+8.48986e-01 	
+4.55000e+01 	+3.47958e+02 	+8.90232e-01 	
+4.60000e+01 	+3.51758e+02 	+9.43150e-01 	
+4.65000e+01 	+3.55552e+02 	+1.00830e+00 	
+4.70000e+01 	+3.59342e+02 	+1.08629e+00 	
+4.75000e+01 	+3.63126e+02 	+1.17774e+00 	
+4.80000e+01 	+3.66904e+02 	+1.28332e+00 	
+4.85000e+01 	+3.70675e+02 	+1.40373e+00 	
+4.90000e+01 	+3.74437e+02 	+1.53968e+00 	
+4.95000e+01 	+3.78191e+02 	+1.69191e+00 	
+5.00000e+01 	+3.81934e+02 	+1.86117e+00 	
+5.05000e+01 	+3.85666e+02 	+2.04822e+00 	
+5.10000e+01 	+3.89385e+02 	+2.25379e+00 	
+5.15000e+01 	+3.93089e+02 	+2.47858e+00 	
+5.20000e+01 	+3.96777e+02 	+2.72321e+00 	
+5.25000e+01 	+4.00446e+02 	+2.98821e+00 	
+5.30000e+01 	+4.04094e+02 	+3.27394e+00 	
+5.35000e+01 	+4.07718e+02 	+3.58059e+00 	
+5.40000e+01 	+4.11315e+02 	+3.90805e+00 	
+5.45000e+01 	+4.14883e+02 	+4.25587e+00 	
+5.50000e+01 	+4.18417e+02 	+4.62321e+00 	
+5.55000e+01 	+4.21914e+02 	+5.00873e+00 	
+5.60000e+01 	+4.25371e+02 	+5.41052e+00 	
+5.65000e+01 	+4.28784e+02 	+5.82610e+00 	
+5.70000e+01 	+4.32151e+02 	+6.25234e+00 	
+5.75000e+01 	+4.35467e+02 	+6.68555e+00 	
+5.80000e+01 	+4.38730e+02 	+7.12146e+00 	
+5.85000e+01 	+4.41939e+02 	+7.55539e+00 	
+5.90000e+01 	+4.45092e+02 	+7.98235e+00 	
+5.95000e+01 	+4.48188e+02 	+8.39720e+00 	
+6.00000e+01 	+4.51228e+02 	+8.79480e+00 	
+6.05000e+01 	+4.54212e+02 	+9.17015e+00 	
+6.10000e+01 	+4.57142e+02 	+9.51852e+00 	
+6.15000e+01 	+4.60019e+02 	+9.83550e+00 	
+6.20000e+01 	+4.62845e+02 	+1.01171e+01 	
+6.25000e+01 	+4.65624e+02 	+1.03598e+01 	
+6.30000e+01 	+4.68357e+02 	+1.05602e+01 	
+6.35000e+01 	+4.71048e+02 	+1.07157e+01 	
+6.40000e+01 	+4.73698e+02 	+1.08236e+01 	
+6.45000e+01 	+4.76311e+02 	+1.08817e+01 	
+6.50000e+01 	+4.78888e+02 	+1.08880e+01 	
+6.55000e+01 	+4.81433e+02 	+1.08406e+01 	
+6.60000e+01 	+4.83947e+02 	+1.07378e+01 	
+6.65000e+01 	+4.86433e+02 	+1.05778e+01 	
+6.70000e+01 	+4.88892e+02 	+1.03590e+01 	
+6.75000e+01 	+4.91327e+02 	+1.00797e+01 	
+6.80000e+01 	+4.93740e+02 	+9.73798e+00 	
+6.85000e+01 	+4.96131e+02 	+9.33197e+00 	
+6.90000e+01 	+4.98503e+02 	+8.85953e+00 	
+6.95000e+01 	+5.00856e+02 	+8.31827e+00 	
+7.00000e+01 	+5.03193e+02 	+7.70548e+00 	
+7.05000e+01 	+5.05514e+02 	+7.01805e+00 	
+7.10000e+01 	+5.07821e+02 	+6.25232e+00 	
+7.15000e+01 	+5.10114e+02 	+5.40400e+00 	
+7.20000e+01 	+5.12395e+02 	+4.46793e+00 	
+7.25000e+01 	+5.14665e+02 	+3.43783e+00 	
+7.30000e+01 	+5.16925e+02 	+2.30597e+00 	
+7.35000e+01 	+5.19176e+02 	+1.06262e+00 	
+7.40000e+01 	+5.21420e+02 	-3.04740e-01 	
+7.45000e+01 	+5.23658e+02 	-1.81261e+00 	
+7.50000e+01 	+5.25894e+02 	-3.48351e+00 	
